T_i,B_i
819,494
618,163
664,600
310,602
512,377
560,486
990,656
695,551
586,127
992,705
968,242
859,322
323,264
149,497
708,646
457,656
310,521
265,760
567,907
960,395
224,871
811,104
622,935
896,356
336,327
971,662
752,334
556,158
829,284
674,264
706,906
783,947
848,424
404,887
275,803
321,871
959,199
674,206
550,319
159,857
857,598
353,333
766,814
997,900
544,886
199,973
209,202
700,342
735,430
732,529
999,510
748,275
864,786
952,166
932,238
883,787
764,787
445,548
453,531
345,260
442,231
605,593
951,656
498,961
694,948
587,367
944,638
351,699
965,358
644,820
698,713
594,522
112,878
404,235
101,333
381,936
541,373
219,823
512,882
830,835
556,277
287,124
567,141
576,193
743,315
516,737
391,931
927,294
116,360
866,376
588,457
671,995
254,951
611,645
579,558
760,738
682,657
228,728
240,795
265,576
652,784
716,323
973,496
939,194
874,986
761,640
723,551
636,221
680,537
447,114
265,567
382,172
446,345
871,291
594,961
171,778
477,404
910,923
235,817
330,554
301,991
351,182
886,504
839,624
694,355
685,757
262,987
300,542
737,898
570,107
345,196
561,471
781,684
636,575
355,220
101,637
250,338
864,789
143,561
915,338
144,829
809,353
307,106
648,135
202,171
704,787
454,346
659,104
144,307
116,309
452,377
371,905
202,232
827,990
636,558
826,783
292,796
451,454
726,569
821,255
397,677
658,844
777,251
239,246
238,329
628,694
736,123
525,713
450,181
147,332
456,377
888,726
646,969
759,721
406,284
104,201
928,670
439,251
843,325
530,135
543,783
376,163
981,445
997,696
530,632
816,822
803,480
284,126
527,658
433,156
866,511
646,179
713,963
745,565
243,791
167,977
445,917
286,503
971,261
103,677
722,572
629,751
824,857
651,401
835,396
194,307
353,998
457,561
396,912
711,237
741,361
732,154
752,887
504,912
792,580
474,103
127,209
183,847
718,238
112,572
477,877
261,524
104,532
583,959
906,906
575,440
647,249
856,352
692,739
388,310
318,387
856,100
808,626
117,730
404,577
318,466
231,936
502,422
616,186
461,288
988,735
974,536
865,118
417,836
355,740
184,371
745,197
671,730
554,859
801,557
284,174
460,959
625,442
993,705
670,246
116,447
311,472
103,665
256,714
710,399
223,289
193,297
124,210
243,450
148,392
680,561
683,688
628,841
257,769
346,507
297,109
533,993
614,242
124,319
213,946
186,853
883,835
123,959
166,537
634,459
215,127
764,621
137,217
937,520
347,687
431,838
530,478
124,388
782,275
548,622
920,548
385,755
142,594
859,156
569,536
604,481
996,779
654,356
391,842
903,596
219,362
928,608
880,753
777,501
561,178
122,228
232,782
237,460
965,811
659,165
797,531
941,974
857,380
692,730
339,680
363,956
961,543
348,306
655,799
806,927
796,206
270,529
306,350
931,501
440,824
808,700
767,141
764,452
951,235
180,816
280,626
248,696
323,325
943,713
807,846
491,633
931,720
794,682
483,985
166,459
162,679
119,339
555,713
167,745
934,523
198,132
541,358
327,985
560,360
736,874
494,209
916,247
750,682
571,346
436,993
593,929
405,838
467,222
500,697
921,267
893,480
249,573
808,152
539,625
446,446
715,455
609,103
239,705
767,832
870,827
107,720
334,281
974,752
383,619
922,123
570,543
285,638
401,648
409,356
913,917
236,229
383,881
402,164
880,897
513,124
807,252
576,222
772,139
178,513
242,143
860,930
389,301
766,673
747,485
849,438
423,785
386,931
169,841
151,405
984,244
465,879
925,515
218,210
259,936
959,456
486,429
790,701
664,299
864,977
979,466
652,541
654,822
559,773
561,411
226,840
697,119
633,560
413,847
629,254
257,228
187,831
314,265
839,846
641,774
724,423
198,936
149,167
749,722
464,187
237,363
468,381
910,224
551,927
866,174
213,724
949,560
630,424
911,152
149,103
702,839
783,401
828,752
795,365
511,495
790,310
729,586
560,237
974,178
852,597
219,306
562,296
823,936
630,998
334,590
563,479
526,765
357,873
718,834
663,420
209,314
746,477
288,935
457,987
839,885
931,857
482,492
404,213
349,812
267,798
876,822
650,107
257,944
154,879
497,258
766,548
786,739
841,433
563,448
476,154
299,175
967,267
487,797
488,179
556,466
563,585
416,351
608,244
705,874
273,347
876,517
893,683
184,142
358,123
478,975
257,177
644,500
682,378
529,353
405,542
962,954
669,380
187,700
833,164
113,707
795,138
448,564
102,650
655,737
991,277
765,572
918,662
925,945
948,910
895,305
354,874
991,373
669,917
130,584
396,753
846,840
687,423
511,529
513,193
943,523
210,220
159,900
817,532
289,132
810,629
395,665
530,869
571,590
207,607
423,536
738,321
628,459
646,224
417,144
950,836
561,899
779,277
697,210
562,729
460,408
922,742
385,808
803,931
640,145
671,215
369,603
583,668
267,746
906,178
755,999
279,775
320,957
116,637
993,837
708,638
333,407
209,659
754,870
916,708
722,105
213,713
991,884
273,368
673,707
551,829
185,194
805,287
313,348
136,971
463,468
588,554
262,613
453,551
893,673
645,198
870,660
393,740
435,256
545,614
443,388
345,573
106,253
926,651
570,101
791,979
977,893
215,676
939,792
300,580
404,524
197,521
216,110
685,409
529,453
312,355
197,193
765,644
975,906
992,192
125,825
485,135
464,638
661,358
691,891
864,683
397,307
874,985
565,150
986,874
224,327
969,760
182,275
149,740
130,998
709,881
943,555
677,769
277,568
527,138
602,186
754,554
268,714
405,844
255,123
304,423
372,550
390,803
368,424
241,320
939,325
547,198
106,788
339,952
630,559
503,989
784,490
997,689
586,833
498,327
367,243
321,857
570,928
552,822
787,583
307,315
855,291
636,265
181,255
550,664
942,448
355,607
674,705
377,496
634,175
901,557
676,595
679,968
204,501
292,242
443,764
221,115
147,678
974,366
985,772
519,848
509,486
892,385
457,882
933,978
916,446
624,233
221,998
513,582
794,770
925,685
807,231
119,508
988,405
497,200
516,891
654,102
641,531
960,940
775,616
673,946
997,653
638,642
544,326
871,271
150,382
542,320
294,725
404,479
527,448
923,284
979,734
292,956
805,184
409,657
144,135
173,891
288,776
223,947
978,471
266,803
664,536
335,851
277,894
175,826
607,882
364,332
308,905
274,350
179,523
121,437
645,990
675,794
383,363
470,530
502,409
255,463
506,962
717,184
633,682
951,182
440,929
392,921
156,246
204,207
133,590
470,331
537,824
457,456
140,897
113,519
842,663
772,472
815,266
538,630
478,176
647,667
770,763
628,480
387,967
295,311
235,681
518,602
695,912
614,349
741,108
446,361
712,790
223,872
298,343
735,645
172,444
822,571
954,858
617,692
867,820
740,253
656,127
806,832
831,882
667,623
745,979
818,945
215,789
525,670
528,479
575,968
576,779
932,622
650,273
174,860
940,141
928,706
454,920
271,383
500,864
362,105
687,249
754,723
432,560
488,461
148,628
354,162
604,403
572,478
740,205
210,125
652,412
913,864
624,240
197,736
975,629
314,923
721,922
266,373
960,561
792,651
484,125
642,523
945,969
624,329
515,973
974,387
184,206
282,463
423,188
438,178
679,184
838,560
151,457
984,414
831,159
299,613
812,400
500,881
646,260
891,202
722,820
245,687
138,512
343,333
531,692
171,802
238,367
302,684
551,902
393,631
344,526
602,863
493,129
942,161
542,623
913,316
920,759
245,476
369,852
443,928
630,766
538,666
356,830
822,540
329,850
888,566
455,325
254,804
907,993
470,382
805,347
512,944
706,833
339,440
412,603
244,362
628,919
790,223
420,313
285,218
324,597
523,450
260,106
263,774
964,973
502,414
949,590
516,460
530,174
182,557
330,936
677,590
908,439
616,509
916,185
309,627
356,564
894,446
972,342
134,572
497,996
112,488
832,293
830,387
215,319
904,965
431,650
751,741
164,797
201,409
359,749
397,756
976,722
211,403
509,100
379,360
640,718
684,187
626,271
793,492
246,927
368,463
615,557
561,159
275,193
712,471
283,585
672,807
172,723
776,982
765,728
524,282
764,195
345,497
602,196
918,958
536,185
180,578
626,157
633,326
526,948
557,621
160,464
687,569
687,586
990,605
432,680
890,467
200,691
349,678
853,138
367,721
172,616
570,319
168,566
196,895
385,689
554,971
951,388
331,838
916,859
940,300
781,452
280,902
503,263
588,742
708,522
779,872
843,788
204,329
448,609
603,944
806,764
649,586
822,230
925,898
632,972
345,468
460,349
309,727
331,196
527,208
690,195
152,824
551,291
119,336
254,590
221,322
575,109
766,157
102,289
949,242
649,578
758,421
602,977
310,102
623,129
472,981
396,602
832,763
510,581
287,446
197,631
981,213
767,447
906,981
915,413
755,230
423,729
574,624
735,717
809,656
443,508
494,224
155,653
202,352
423,814
135,882
761,286
278,378
174,564
843,539
232,572
672,376
941,371
427,446
698,912
776,187
117,609
295,995
476,417
297,915
505,164
731,278
558,102
978,693
362,585
874,743
191,160
887,263
357,621
709,965
618,119
561,974
635,504
248,615
107,835
639,457
730,101
864,938
283,892
872,901
858,889
364,145
877,801
343,629
711,739
107,555
885,975
873,689
761,539
418,648
216,480
960,994
543,614
756,770
794,197
242,450
205,145
733,475
261,845
861,123
751,916
718,733
327,231
879,109
818,660
978,682
597,276
633,855
239,914
234,304
956,626
631,697
259,618
546,409
692,848
981,884
696,522
111,160
117,937
594,369
902,380
997,468
602,790
503,146
562,268
770,565
231,352
859,658
927,465
949,291
624,652
713,712
119,503
973,172
720,986
898,489
598,780
898,622
669,710
895,657
932,815
950,363
170,370
917,746
218,135
168,711
330,567
620,383
505,719
702,585
667,579
759,523
995,129
815,965
863,496
903,835
828,997
434,238
459,741
685,299
211,333
700,919
113,845
508,525
866,401
939,234
510,749
862,140
858,883
901,615
770,962
477,130
963,205
768,591
128,202
512,318
508,235
117,319
598,771
623,548
410,287
121,537
484,844
681,894
424,117
973,771
563,385
943,461
980,271
713,979
934,826
777,754
220,954
319,938
601,608
888,963
176,386
291,342
893,387
367,627
829,824
476,465
562,129
493,545
476,594
536,908
650,966
100,156
704,541
411,106
822,391
726,990
204,335
406,997
122,711
859,755
709,723
885,991
919,536
554,861
867,131
642,385
215,716
747,750
685,364
602,669
608,839
196,496
148,425
424,898
819,895
128,765
184,691
682,299
408,143
130,914
613,511
259,270
923,229
812,878
951,483
885,318
678,561
565,341
221,991
922,513
260,749
881,128
795,692
174,865
480,364
836,286
413,334
652,913
256,614
651,284
956,586
415,103
662,820
425,138
195,196
188,612
320,852
424,490
469,341
288,275
858,590
940,460
331,812
107,991
549,722
200,513
826,481
490,284
482,270
945,318
495,888
660,242
969,764
881,250
443,386
151,138
649,679
828,556
860,425
643,980
882,288
802,790
675,380
875,906
644,489
675,696
761,722
898,204
494,393
908,668
279,634
857,233
464,243
761,221
611,208
727,282
362,335
952,493
280,528
797,431
357,582
745,799
946,627
922,796
431,135
833,540
316,922
508,910
855,232
661,510
570,721
948,567
330,938
119,408
301,174
286,522
420,554
664,494
370,109
498,371
227,931
830,510
309,247
858,742
218,702
201,550
121,815
269,517
841,344
564,884
219,322
965,960
421,591
126,769
510,972
797,328
700,792
740,569
976,248
825,278
374,421
969,183
454,408
300,278
934,860
693,726
317,424
651,799
614,567
223,253
183,161
114,343
696,361
721,152
940,944
897,172
530,628
929,846
120,493
583,231
111,768
531,702
209,631
827,856
482,760
950,132
357,425
790,458
924,743
798,785
179,659
630,927
485,489
979,692
278,535
580,436
714,898
645,107
948,853
694,297
872,496
750,434
828,311
291,617
159,404
798,794
254,570
712,145
818,356
490,302
311,520
668,102
336,404
680,878
450,697
377,392
368,427
339,857
269,745
779,714
636,234
967,279
126,524
686,274
654,622
562,349
355,134
797,977
655,235
428,937
209,866
357,982
650,947
310,307
793,598
144,528
313,221
892,852
582,703
991,867
603,646
713,357
443,767
355,342
454,690
899,562
467,720
775,162
926,553
449,791
504,345
439,912
918,610
336,657
536,322
878,538
923,659
351,843
333,680
120,116
247,250
164,647
988,906
875,997
465,553
805,554
619,794
134,278
139,766
966,248
897,414
351,978
742,481
517,174
745,671
579,296
840,884
874,118
982,695
978,545
200,426
243,490
911,786
679,774
328,664
340,552
790,169
525,240
679,173
248,242
847,204
380,960
991,336
648,970
352,407
168,305
471,929
534,143
692,520
512,405
843,529
120,594
414,990
628,177
771,521
796,718
668,321
863,751
396,858
807,160
702,280
212,286
710,567
763,389
830,919
786,911
571,821
525,823
425,687
322,380
795,444
536,415
974,964
185,331
951,796
640,222
477,316
753,349
702,837
496,329
415,977
963,285
199,481
576,768
621,338
224,683
788,333
230,153
708,873
848,331
637,362
314,107
471,453
610,961
552,339
624,357
209,449
373,842
802,586
777,663
105,571
386,255
674,663
951,306
960,975
434,230
811,289
508,423
558,298
192,575
496,901
441,918
706,623
800,375
739,291
980,357
135,925
675,929
765,968
805,797
466,839
969,309
687,908
381,928
696,523
862,981
696,623
619,408
335,416
979,545
118,513
884,984
448,779
586,489
406,288
233,813
543,601
502,624
369,631
457,340
174,110
992,858
629,382
294,977
828,966
935,328
564,146
974,771
740,761
467,627
433,270
349,990
724,503
877,817
335,622
543,362
743,116
657,407
570,900
359,391
565,804
465,533
646,949
221,913
693,693
474,839
672,743
795,700
461,257
729,233
119,250
791,625
165,531
673,240
346,768
823,307
147,588
752,521
244,490
998,776
407,188
966,493
492,629
617,581
614,141
202,759
859,896
481,101
754,758
313,668
302,516
998,522
163,261
237,295
299,941
436,298
382,638
844,171
366,626
343,538
662,723
998,842
730,987
209,484
817,302
631,395
332,384
946,243
705,715
183,273
815,805
501,280
944,585
456,582
970,740
315,998
105,631
773,616
398,241
862,741
223,605
705,140
714,628
263,922
927,445
879,841
853,426
524,378
542,396
292,451
102,167
636,105
129,251
652,288
476,419
707,991
553,434
677,216
679,217
766,293
559,762
415,321
803,217
785,666
767,425
412,424
312,789
407,917
411,800
177,905
281,855
665,156
870,160
608,536
118,185
123,812
904,109
413,731
928,870
645,117
227,831
982,220
168,197
757,785
787,868
935,730
264,579
271,656
898,774
852,986
150,423
274,791
594,628
623,417
976,592
283,282
692,950
657,320
415,614
789,371
544,987
758,745
543,451
314,246
124,228
143,680
482,168
823,147
890,867
655,421
364,354
389,135
206,406
509,127
655,272
122,177
956,647
488,451
846,667
353,942
593,640
147,722
623,987
992,318
942,709
248,266
998,403
669,626
376,282
181,253
506,811
164,735
329,224
553,140
976,683
472,779
782,132
323,627
165,485
725,556
426,410
529,928
590,319
571,134
271,128
298,966
400,180
955,236
194,922
221,785
565,367
670,603
307,462
463,972
659,982
520,805
256,965
321,176
135,976
396,521
862,850
496,610
931,961
337,446
323,668
933,529
456,997
908,332
647,895
630,936
223,952
754,226
572,964
778,502
732,615
707,755
529,263
939,673
338,112
845,866
953,834
808,193
480,531
525,534
376,761
964,223
928,838
297,141
210,424
606,505
691,718
488,254
570,457
116,399
220,345
457,969
973,352
686,139
537,580
728,393
531,147
220,284
115,223
195,813
173,501
917,267
763,563
740,938
431,193
101,519
110,551
191,878
496,436
845,353
955,500
941,510
359,972
100,515
877,231
998,692
789,559
789,901
751,990
751,567
428,767
806,873
425,435
528,345
286,399
512,138
119,418
449,939
271,399
731,754
385,349
286,880
959,308
208,471
294,533
390,640
835,484
608,614
585,246
360,470
212,193
265,413
856,199
550,893
382,547
817,393
635,872
101,250
632,183
548,581
282,933
919,823
793,355
482,249
263,693
372,337
592,724
399,501
944,132
818,928
464,326
155,267
457,731
612,160
227,347
671,127
452,987
313,362
865,815
734,325
507,748
318,424
328,583
891,666
395,456
698,520
514,593
597,942
727,950
373,260
588,141
860,913
823,767
631,647
770,661
811,871
581,415
546,161
164,911
743,553
527,887
548,108
397,434
964,104
955,714
285,978
697,407
456,128
939,958
829,652
553,675
664,204
288,479
281,979
373,495
633,559
258,312
626,602
637,540
381,218
822,781
515,134
843,808
103,142
825,475
496,928
516,170
892,315
303,593
756,511
252,277
655,455
871,509
741,141
872,488
970,521
301,159
211,455
181,366
539,661
447,449
103,140
916,312
746,925
315,492
854,841
873,992
410,482
533,132
429,881
712,855
731,132
106,610
357,694
416,555
979,899
629,914
692,719
441,267
987,852
115,286
554,434
555,476
446,654
659,413
230,242
315,389
466,550
423,156
451,875
455,570
858,602
899,544
227,381
728,948
976,153
110,513
982,320
201,558
887,989
264,806
789,163
775,654
914,745
940,856
310,695
718,467
815,156
469,379
306,719
116,122
382,984
480,908
842,121
940,997
779,809
624,547
203,352
657,389
655,237
578,161
386,817
197,904
527,729
272,733
230,114
151,905
566,264
138,321
698,464
798,313
734,807
121,289
423,828
377,551
114,211
545,677
400,989
345,761
390,767
453,732
467,615
799,472
963,705
667,837
730,678
358,742
193,843
744,763
840,503
660,823
820,430
681,433
186,836
359,184
271,631
984,346
358,178
726,660
701,993
320,134
803,922
423,641
259,457
827,897
335,591
839,834
857,732
440,584
969,438
208,350
701,730
696,316
298,424
989,717
325,119
845,584
840,966
190,485
683,249
190,910
279,537
123,972
312,724
887,253
841,230
524,775
548,302
291,648
824,335
247,743
977,653
124,196
850,924
133,566
270,324
873,999
629,867
747,228
607,527
826,463
147,703
520,356
639,884
236,725
396,317
163,728
876,357
538,711
229,938
388,880
572,498
983,282
222,274
490,855
480,318
526,663
473,785
156,472
714,213
294,991
601,702
729,302
917,629
108,489
470,818
651,574
981,818
693,209
589,629
508,358
399,490
991,202
847,514
135,780
169,359
515,550
806,475
900,105
192,995
889,737
990,695
204,472
404,160
784,660
889,272
670,233
468,189
278,390
741,274
999,122
543,713
909,391
221,452
783,785
131,295
795,938
732,320
954,625
794,566
400,796
131,962
898,573
530,935
328,371
674,418
997,206
733,339
676,106
947,833
326,894
428,245
296,350
676,493
382,821
162,808
377,175
584,483
577,221
915,450
965,992
207,674
529,605
568,329
787,862
191,589
738,529
748,968
430,477
177,931
168,563
806,729
825,120
787,650
579,784
739,423
694,922
123,801
831,924
206,329
283,237
783,298
757,641
592,966
557,328
639,505
188,266
901,955
560,580
497,454
409,348
235,523
216,486
179,358
724,126
800,286
205,948
130,642
521,352
466,213
466,791
978,498
473,940
431,697
807,618
888,137
154,466
884,327
677,329
187,583
763,390
873,635
819,943
282,547
303,919
273,289
992,733
383,603
444,770
310,457
239,689
371,701
929,179
475,342
521,650
198,879
733,540
886,268
696,840
508,417
479,584
801,693
770,611
611,849
842,175
579,593
292,113
459,113
535,270
555,442
893,662
919,803
835,440
112,726
768,567
265,489
323,507
248,474
741,658
703,955
110,257
799,389
459,157
137,523
991,704
255,579
961,317
238,240
592,573
288,185
737,259
527,446
195,676
808,351
968,246
153,252
524,645
733,160
872,907
122,190
347,735
927,536
650,873
844,940
620,390
398,385
683,391
700,342
475,536
494,343
706,751
120,187
645,830
256,301
373,384
467,223
847,309
413,515
177,448
673,372
380,330
204,367
438,656
665,655
861,546
996,354
328,828
307,973
847,197
421,366
794,325
551,561
664,558
690,393
426,752
507,244
463,699
987,307
111,633
991,942
734,390
511,756
746,498
223,729
542,402
693,154
782,304
957,612
543,932
945,674
474,438
112,581
432,124
771,420
184,300
602,295
389,958
603,558
600,147
559,363
620,762
936,696
463,128
751,221
199,102
821,933
252,184
406,546
697,971
181,623
528,680
792,955
141,195
494,421
315,712
874,805
429,323
178,363
187,818
179,537
267,626
593,860
781,341
328,238
260,956
264,554
276,994
191,802
997,817
639,708
912,954
582,297
566,796
586,450
453,990
809,815
832,621
444,341
465,162
269,521
391,662
968,542
466,241
843,228
148,333
791,117
513,394
293,728
771,732
317,658
688,312
814,957
253,434
177,130
505,940
985,387
347,787
343,962
250,987
341,795
498,265
196,687
848,505
966,431
817,507
224,280
592,858
982,424
556,491
902,738
892,832
644,957
908,991
375,798
584,581
683,141
289,542
278,474
227,848
644,102
772,123
588,287
680,858
583,960
442,460
198,834
589,611
748,472
661,522
422,901
138,415
869,606
990,899
760,535
523,387
800,848
263,104
642,885
715,675
377,675
378,129
462,932
252,333
708,309
530,888
164,160
143,531
904,746
218,844
692,988
655,482
215,964
903,442
509,344
159,525
496,675
579,293
818,395
598,450
106,455
531,287
373,612
313,214
885,327
653,312
814,951
262,224
984,127
526,756
648,451
534,403
198,622
194,766
425,459
276,486
776,913
510,268
907,386
160,629
291,225
610,110
842,493
817,809
793,435
299,112
502,349
544,499
541,953
255,399
304,765
237,167
465,291
210,479
366,787
494,267
207,313
802,698
634,658
841,856
709,764
225,214
953,460
304,254
733,927
899,683
559,249
130,639
710,903
932,625
157,753
526,731
721,916
633,821
728,902
233,911
171,633
399,560
964,127
464,684
639,679
315,118
489,686
302,649
180,300
385,889
584,377
550,873
908,577
597,759
292,190
603,453
854,992
381,673
834,695
770,181
845,757
990,200
371,670
449,229
693,805
864,824
971,517
778,768
544,334
402,840
827,618
732,575
215,823
599,434
494,646
389,992
785,910
976,732
936,244
453,632
460,513
304,622
933,102
107,357
506,317
582,904
717,943
882,460
103,251
757,682
104,234
570,314
931,277
192,627
633,603
484,759
791,337
153,220
517,907
466,170
673,296
811,263
111,961
303,452
719,700
738,129
756,854
299,145
283,811
648,674
860,592
994,629
253,371
473,349
146,306
972,886
351,394
154,565
442,359
668,100
208,823
850,529
309,160
165,752
999,491
697,922
629,632
503,156
299,644
955,505
807,981
154,656
617,160
717,912
839,555
602,777
642,259
792,773
592,874
442,731
868,430
250,448
989,421
982,371
701,562
110,350
469,590
241,922
437,887
347,468
341,932
531,178
163,770
840,680
931,573
725,352
577,976
875,648
966,477
191,596
227,329
956,519
275,830
817,595
652,793
633,240
738,758
975,472
780,927
615,129
230,556
707,789
645,430
165,255
836,543
534,922
377,162
404,114
863,556
263,390
811,164
751,300
546,141
317,135
210,159
337,557
445,931
660,156
254,376
731,569
411,947
916,578
409,256
559,586
320,795
372,891
615,583
427,290
706,199
984,535
932,340
996,806
104,171
530,682
660,979
300,653
595,595
620,885
101,978
113,867
460,171
288,515
654,830
613,340
840,641
390,362
631,393
335,255
506,890
493,221
266,753
722,659
441,208
919,976
990,545
474,473
955,443
698,560
497,386
388,618
886,478
725,445
318,628
983,801
913,397
730,586
663,917
832,748
189,487
304,562
441,913
116,500
931,338
121,854
858,898
561,909
101,167
618,134
430,802
753,767
477,418
937,609
377,282
638,150
207,624
461,333
338,181
971,774
358,622
575,976
291,975
478,621
777,397
138,827
125,290
779,652
923,721
110,432
260,907
951,284
202,493
450,612
923,452
664,578
543,983
431,417
814,883
368,177
199,587
801,845
783,891
632,208
937,495
868,665
138,474
901,962
845,135
177,360
545,163
192,252
510,418
199,837
309,516
294,620
611,989
760,638
968,829
800,174
768,766
809,612
866,690
655,136
431,123
340,869
359,823
786,914
448,168
920,857
393,933
835,787
849,466
847,453
978,281
740,331
958,623
205,777
548,551
535,495
468,511
483,560
739,931
546,611
980,982
830,329
420,258
800,189
470,287
448,658
981,729
468,149
926,850
475,434
227,991
209,675
102,509
846,132
202,150
757,373
739,185
777,247
470,703
475,356
338,129
119,766
596,471
319,597
225,933
761,716
531,102
741,352
241,793
918,597
626,320
198,912
403,269
704,124
531,681
938,675
706,540
419,656
999,858
447,326
643,433
960,132
285,797
385,262
988,407
683,588
880,953
582,330
300,362
722,344
410,305
780,537
162,998
910,799
972,359
119,672
854,333
795,226
202,913
193,827
248,473
890,673
653,868
495,865
126,967
660,778
824,801
425,653
300,912
514,437
793,444
761,949
299,978
854,310
769,675
150,398
709,312
435,481
429,693
896,178
194,457
757,704
632,998
624,741
112,989
969,280
571,340
992,484
536,861
773,656
473,635
829,701
832,403
926,816
773,798
356,897
469,295
572,276
911,992
466,284
837,623
869,840
698,303
464,217
602,917
550,855
272,493
884,153
405,849
981,492
533,580
569,299
421,403
366,941
101,462
808,684
990,971
208,291
237,185
318,887
763,505
582,525
516,511
580,678
896,536
282,734
174,152
642,925
878,278
997,476
229,916
159,549
858,441
247,158
494,623
848,734
676,687
697,832
398,606
616,395
755,143
691,428
423,706
943,553
808,988
857,298
867,284
217,905
636,972
596,248
753,535
449,466
308,458
207,203
862,681
263,530
804,322
112,142
267,879
273,528
372,182
677,338
539,925
448,239
283,643
708,902
891,712
120,450
396,127
990,676
577,666
159,273
187,751
170,155
507,299
597,342
613,704
425,620
366,307
863,177
960,290
308,603
307,270
641,250
919,414
323,886
953,438
583,854
301,526
466,847
612,550
595,426
663,664
572,423
823,106
433,633
113,646
474,650
707,853
300,387
986,327
363,415
342,586
223,919
256,811
582,667
572,354
384,408
310,319
698,631
424,100
330,283
239,549
213,957
630,124
979,387
770,413
417,973
662,109
731,625
142,347
456,940
762,281
571,606
244,140
890,608
766,338
278,735
655,233
348,819
740,879
976,175
583,181
185,275
513,221
442,547
802,383
829,308
690,626
412,661
412,192
868,842
879,875
215,447
779,591
959,599
517,456
742,911
671,747
249,322
607,693
498,120
250,710
478,429
259,682
434,301
834,487
630,742
712,342
895,268
897,545
460,280
266,451
277,488
860,618
849,137
805,671
855,404
564,272
580,538
612,439
186,595
644,341
146,336
837,674
411,116
748,794
176,330
206,989
249,830
446,922
884,504
369,504
941,328
388,163
481,505
915,871
796,647
559,592
506,250
854,737
205,226
299,918
677,882
393,961
764,376
956,313
887,376
141,101
773,837
954,728
533,608
871,996
712,925
959,779
235,178
666,510
762,199
528,387
794,192
381,985
269,549
924,878
916,125
856,918
988,373
517,754
355,815
258,287
752,309
830,697
841,622
754,364
648,118
288,497
361,518
714,723
255,639
909,888
719,294
805,915
553,168
519,171
220,686
946,775
158,255
356,842
228,409
351,957
155,613
288,173
757,645
514,612
702,492
518,491
900,459
585,121
569,789
583,414
559,905
835,848
123,290
208,780
306,972
421,485
909,976
294,546
115,647
885,353
786,435
249,672
504,537
799,152
701,760
410,859
585,906
351,303
347,569
444,194
912,417
541,735
226,295
820,103
368,603
776,103
691,622
222,572
774,462
196,286
160,998
291,676
117,221
300,775
564,138
689,840
256,434
246,723
951,792
869,818
482,995
802,215
364,313
872,910
954,345
881,611
166,455
592,826
991,765
676,984
865,307
651,321
244,639
697,897
189,380
226,298
648,345
183,952
300,372
218,630
593,214
331,199
721,362
659,794
908,971
992,109
506,677
550,672
336,518
970,172
450,440
175,320
680,908
193,833
615,345
273,907
784,834
827,279
761,864
653,871
498,797
269,673
461,437
628,940
743,888
345,911
650,943
210,532
364,550
542,114
231,457
469,102
313,647
931,905
148,418
674,806
826,928
581,870
226,367
489,273
330,487
298,638
449,909
669,309
805,254
947,601
221,843
847,667
975,786
948,175
922,729
920,702
291,636
589,822
349,905
484,408
131,180
786,139
876,316
164,553
546,274
324,108
121,858
167,704
825,932
163,596
262,858
130,832
825,784
682,936
263,991
838,262
466,298
342,955
895,507
138,682
701,517
241,388
988,718
893,860
242,771
575,189
726,999
676,192
224,550
159,751
534,634
528,890
691,492
857,549
683,739
717,808
886,629
129,992
627,709
499,168
428,728
365,409
937,922
735,727
633,791
206,619
958,323
589,188
962,731
119,700
181,744
741,573
780,418
919,112
546,993
107,804
758,998
512,209
176,250
639,940
533,392
788,970
329,807
754,573
395,461
452,754
963,307
371,259
127,707
661,104
836,180
292,963
700,379
486,324
378,626
167,599
969,476
138,597
564,870
535,290
136,503
807,342
161,209
486,467
177,931
197,989
595,411
854,147
309,605
662,605
793,813
743,368
514,700
861,970
640,298
284,718
397,232
104,486
423,153
858,200
122,215
270,650
829,323
725,858
787,628
632,573
941,178
703,202
876,562
424,134
999,276
272,181
944,360
271,646
686,431
452,515
998,506
787,746
318,973
662,509
167,262
353,602
465,395
135,616
586,748
756,586
416,158
761,972
134,816
617,697
580,346
691,848
156,224
137,821
413,746
116,846
201,554
205,941
353,583
648,259
656,191
882,739
577,504
956,208
495,897
317,193
419,410
796,786
902,424
138,345
161,743
144,465
465,961
892,673
114,339
844,858
613,338
951,349
256,572
953,256
709,438
399,442
342,517
359,726
970,100
976,878
292,185
501,402
759,239
622,724
187,410
377,757
947,987
762,789
178,889
696,123
321,644
445,385
353,568
109,577
969,510
358,207
516,845
169,918
753,566
470,545
503,657
444,532
304,618
898,186
578,347
162,200
956,149
634,638
131,699
240,911
574,267
310,119
584,494
203,686
668,895
232,540
104,252
529,745
349,270
612,837
894,595
474,803
606,802
932,552
690,756
771,507
466,464
291,633
867,367
755,699
987,147
783,300
453,777
194,231
809,758
897,421
954,934
441,951
239,657
834,269
679,775
532,442
815,217
999,818
519,912
317,340
343,386
250,738
918,200
752,177
602,366
293,349
554,206
760,999
415,104
603,621
539,152
388,902
999,514
483,626
337,804
763,278
930,533
839,843
771,789
861,359
581,835
899,731
606,703
758,251
828,780
982,147
377,149
358,891
601,371
368,687
216,312
852,355
556,393
633,406
192,242
751,746
193,335
657,490
177,852
465,452
319,523
157,973
619,735
866,947
543,189
101,371
865,118
