T_i,B_i
871,768
754,807
563,877
634,185
971,327
758,509
269,820
862,730
747,335
378,716
884,680
731,533
460,290
109,386
292,354
112,126
212,531
402,148
932,950
967,448
600,192
127,938
405,366
754,567
327,850
507,186
142,418
407,138
409,687
751,912
619,778
143,484
954,131
495,712
706,702
657,986
468,733
200,410
219,138
102,451
927,773
809,893
858,661
619,998
445,883
860,206
903,501
858,497
978,159
231,984
822,747
815,695
822,928
124,534
220,163
516,175
565,794
601,725
554,882
842,133
960,401
294,908
791,403
542,332
509,309
455,637
759,263
248,287
742,245
308,179
448,256
267,694
236,434
830,340
885,779
616,550
153,728
603,906
960,238
786,306
329,937
844,633
448,238
409,225
625,720
644,561
444,717
601,861
852,701
957,774
536,930
878,941
539,104
380,877
580,598
970,819
552,342
998,852
223,613
416,570
123,467
566,500
270,164
864,753
806,294
554,601
800,629
903,949
746,777
469,876
266,894
455,447
917,524
307,214
754,159
630,226
902,444
987,147
295,230
448,277
850,839
227,242
922,594
457,305
988,752
879,277
211,607
306,255
236,705
412,653
507,510
913,518
326,356
853,906
462,131
579,914
660,502
602,496
229,863
946,758
862,498
856,705
406,420
376,958
431,971
170,536
598,270
914,138
911,184
457,506
721,866
309,460
547,162
260,937
441,806
903,173
449,527
614,250
171,115
980,395
246,218
560,411
830,963
470,820
163,472
483,757
451,374
718,201
934,132
817,362
862,870
865,463
343,730
586,720
741,848
294,675
304,252
596,830
212,884
850,319
554,524
346,786
512,133
387,733
752,171
906,479
799,788
236,987
632,649
245,878
281,726
830,653
950,547
672,887
737,570
953,882
637,843
621,382
474,913
926,136
914,209
610,780
845,352
158,771
701,102
322,110
984,534
543,866
626,459
630,951
763,856
238,228
164,636
270,977
363,467
142,344
141,665
806,258
324,819
713,925
852,400
461,311
877,106
673,393
827,510
531,275
825,353
596,550
261,865
122,515
693,999
687,131
153,574
812,927
890,808
338,479
291,679
942,809
433,388
668,557
323,495
351,438
756,107
600,333
812,982
471,536
219,679
660,614
435,690
981,185
473,958
996,820
289,530
232,716
915,558
494,473
198,180
934,675
884,790
893,663
144,102
733,778
668,655
951,335
173,446
733,306
158,362
983,562
729,623
400,159
413,968
661,638
437,380
446,354
520,262
446,152
847,820
381,834
727,428
147,333
499,614
433,662
865,769
402,473
971,992
851,383
861,507
180,672
515,168
590,791
370,378
556,559
100,484
843,626
173,856
177,710
564,568
338,547
489,921
614,998
807,692
908,981
359,523
911,739
497,989
655,774
675,425
436,770
538,794
307,943
464,122
449,961
565,392
384,534
368,429
850,719
636,628
913,755
408,523
962,337
122,457
872,710
407,999
512,320
849,623
974,388
961,812
823,947
751,198
390,278
218,136
556,828
980,215
705,861
498,255
401,706
172,253
174,610
709,774
162,862
419,543
821,352
185,588
565,522
763,509
138,991
976,488
192,395
380,575
253,773
197,786
580,277
972,823
533,759
397,284
813,690
941,686
240,640
839,719
779,506
596,893
526,178
363,164
159,384
340,440
968,584
210,119
448,369
309,571
186,538
552,949
879,731
183,529
264,628
924,217
187,776
513,401
405,427
344,774
666,232
849,269
728,131
962,829
705,798
785,580
185,860
911,590
305,920
715,725
485,602
729,551
730,110
660,789
235,685
914,300
165,798
581,405
102,297
189,774
425,761
159,140
586,176
148,744
611,141
316,649
808,695
230,392
453,442
317,806
426,469
964,314
629,357
989,406
122,280
653,272
720,948
127,233
353,592
629,739
821,483
349,494
317,702
225,184
908,459
548,582
321,877
389,619
818,378
130,823
873,197
873,541
114,281
337,301
534,637
666,990
925,153
500,152
857,928
757,395
918,889
221,743
464,171
960,247
367,367
827,316
838,412
305,703
498,493
454,287
175,887
491,417
357,642
528,319
251,651
758,208
987,558
947,252
223,606
325,663
474,551
964,386
975,279
540,260
968,810
412,390
594,378
576,304
551,796
396,721
411,311
668,492
630,447
261,211
940,523
379,693
201,202
774,392
370,592
669,647
555,487
189,349
243,558
416,769
707,739
817,994
972,669
555,194
773,239
589,653
430,791
246,539
451,253
417,114
449,585
372,980
753,414
402,740
936,420
696,825
776,819
252,121
460,398
182,547
120,870
318,753
908,851
326,613
360,148
315,400
729,216
876,213
435,823
727,855
857,979
997,987
515,820
561,692
791,545
555,229
754,991
143,275
252,116
999,789
184,196
414,813
909,211
275,356
987,440
983,186
263,973
952,553
658,598
782,384
171,176
751,315
875,996
463,706
553,210
877,240
190,636
863,457
513,940
456,810
489,212
563,608
334,135
506,142
709,703
951,163
224,588
381,137
258,700
866,834
662,459
334,538
321,755
958,624
308,847
489,858
708,602
220,381
620,610
413,620
119,880
850,954
714,185
101,314
690,783
763,586
160,927
231,712
658,861
187,615
139,972
708,202
817,579
187,586
642,615
492,729
969,812
992,665
798,310
238,512
162,774
436,325
149,862
574,623
352,776
248,474
281,191
501,179
850,808
716,291
244,539
532,749
950,600
788,563
675,890
417,429
351,596
766,106
639,900
447,199
387,763
122,688
766,720
343,882
108,684
716,115
737,994
271,133
639,882
345,946
695,783
989,922
628,804
722,571
104,508
962,394
125,655
313,191
589,893
858,172
313,171
601,641
151,167
794,145
313,471
916,411
487,962
451,663
276,344
344,843
946,201
751,925
584,895
582,736
469,888
762,851
169,774
666,392
660,788
188,357
932,686
939,164
607,239
327,336
708,294
937,923
179,931
750,829
601,743
987,235
131,189
479,866
820,815
237,330
280,836
719,641
448,834
612,866
768,199
311,837
981,947
162,439
213,422
746,585
706,258
241,262
649,888
340,757
810,171
160,577
593,906
894,284
431,779
409,803
924,686
165,283
359,237
666,242
549,731
101,327
207,776
169,429
664,108
100,820
635,801
541,659
182,251
593,891
672,742
123,618
819,731
259,669
577,339
217,359
241,967
866,612
801,329
454,320
821,897
694,883
767,605
701,758
979,573
856,473
237,872
599,884
417,137
117,535
393,832
174,428
670,234
890,494
676,528
471,319
814,194
331,141
534,569
948,114
784,174
143,242
901,962
611,754
336,763
238,680
488,925
241,216
877,622
625,292
317,610
726,755
569,839
267,848
900,495
211,485
572,690
957,108
249,463
120,445
592,509
592,711
694,252
550,441
589,860
409,485
789,811
791,209
207,289
610,153
572,629
433,293
532,112
755,788
797,650
511,501
206,337
767,939
688,383
552,746
228,974
724,757
594,162
164,985
735,459
601,763
515,974
370,110
734,543
909,956
512,103
609,154
764,284
139,682
263,342
370,350
305,931
271,992
788,369
555,161
732,497
874,642
667,727
901,809
591,136
329,999
816,393
510,413
851,571
886,610
950,266
656,379
877,612
567,390
911,260
873,505
373,277
833,842
650,980
334,319
397,187
226,248
787,106
109,778
197,583
949,459
725,292
577,199
955,299
126,164
105,895
658,361
976,826
261,848
914,750
453,949
452,607
105,426
752,171
129,759
564,264
565,365
866,505
805,628
340,529
377,751
725,912
268,507
860,137
129,851
157,519
802,395
567,175
951,519
518,553
227,349
934,203
757,233
294,730
600,335
423,618
147,416
897,917
246,764
775,527
737,591
614,570
351,228
971,353
707,474
526,373
245,189
248,707
782,242
451,213
291,236
325,750
340,554
735,441
571,571
781,553
722,548
241,741
401,460
848,452
625,683
849,814
333,732
827,725
364,771
313,276
800,792
210,370
891,129
530,237
270,647
323,953
624,501
262,990
909,751
806,836
628,248
284,822
768,388
606,204
979,830
898,614
601,769
126,836
162,510
823,711
846,373
667,589
269,542
195,808
565,196
234,661
503,477
969,960
378,665
876,620
519,123
624,562
687,207
250,590
982,235
811,664
515,441
739,193
893,677
817,186
856,228
308,573
877,526
374,934
603,149
987,844
136,832
501,417
486,931
836,853
651,983
468,554
199,897
367,920
380,402
141,432
384,158
279,958
469,336
965,686
958,370
507,822
684,738
521,909
636,329
265,641
113,961
419,808
851,363
619,248
359,949
929,903
136,150
342,360
795,608
706,308
530,616
907,671
515,386
960,291
325,138
704,730
655,619
161,789
470,836
648,909
715,813
249,902
638,936
699,922
666,545
557,220
472,947
959,588
267,537
192,635
458,730
373,217
130,632
111,320
387,270
426,119
628,149
807,875
454,432
219,110
630,959
367,657
120,154
666,663
566,960
997,114
928,637
780,346
105,893
334,734
181,103
585,677
797,294
921,622
163,123
630,584
171,463
744,138
207,478
286,457
429,926
390,557
415,732
733,142
932,794
750,480
770,231
212,836
884,689
588,814
731,826
582,554
221,478
536,968
640,353
821,712
137,942
727,937
984,650
276,945
796,478
305,391
322,961
197,307
147,485
418,387
332,249
106,570
820,889
372,377
305,417
606,446
836,163
211,860
507,502
298,387
521,370
283,656
120,580
636,668
388,838
573,826
845,434
868,490
913,616
122,273
180,751
968,159
167,735
779,503
638,352
183,887
319,672
976,426
869,735
837,159
221,225
817,420
624,455
607,869
437,200
240,907
850,749
668,536
753,481
829,572
888,282
187,283
898,413
804,825
100,106
245,498
492,417
470,607
116,910
525,461
963,843
101,541
477,361
313,775
469,895
125,235
765,713
432,725
800,401
127,196
373,218
228,994
390,311
961,385
912,128
557,747
743,778
457,496
799,165
818,624
529,463
230,576
908,301
943,553
732,945
971,513
366,940
866,467
971,438
393,267
812,558
883,789
692,998
548,762
768,299
520,903
292,796
133,159
689,500
138,192
747,129
835,604
607,254
809,490
755,698
845,428
216,772
428,643
644,380
182,645
633,489
687,419
460,606
978,351
261,452
414,418
370,496
914,774
189,800
590,973
892,302
552,257
113,523
822,188
242,592
973,398
458,469
989,374
290,485
487,437
402,455
547,851
353,468
708,818
196,363
692,398
642,956
426,269
202,968
293,391
478,850
778,919
507,842
624,259
460,459
968,594
413,867
171,539
628,411
320,838
303,748
685,632
484,262
572,516
340,110
998,638
477,552
580,580
506,431
158,478
724,284
635,625
566,622
317,742
388,192
185,112
328,701
853,930
466,305
272,409
814,642
373,896
969,706
114,373
804,279
534,386
670,127
721,174
886,449
995,492
126,882
748,868
429,539
447,929
868,505
674,919
465,103
820,811
973,121
531,568
181,211
644,436
388,132
207,473
529,161
439,896
847,938
629,899
947,987
965,698
931,769
665,413
348,374
750,530
916,627
866,819
573,381
977,739
196,329
927,941
609,146
934,262
544,476
502,594
631,793
289,817
516,803
268,835
925,769
223,199
413,772
145,117
553,676
989,427
232,930
314,102
580,163
864,282
436,276
650,173
783,527
134,978
796,635
704,860
993,762
285,321
942,916
264,707
701,652
702,735
670,791
995,540
263,439
784,109
128,498
871,756
728,305
285,110
920,623
692,817
922,430
578,723
601,538
549,195
707,787
970,982
792,796
619,310
439,167
422,628
632,904
221,927
948,653
634,662
603,183
337,567
959,713
906,437
492,440
390,423
435,862
789,808
541,579
572,633
331,386
839,889
975,786
120,388
175,136
939,282
578,883
840,628
340,263
160,872
970,106
748,869
249,510
616,884
789,901
519,270
966,760
988,585
312,719
571,696
962,964
779,892
870,816
827,481
482,985
263,104
994,488
843,869
397,182
745,967
519,103
484,419
602,157
536,210
914,932
451,668
375,651
673,499
648,541
306,542
914,163
795,710
642,963
752,298
710,250
376,100
582,358
346,224
700,693
253,260
402,490
175,452
584,162
214,332
501,106
195,348
599,923
525,156
693,765
583,658
996,439
213,443
150,955
749,215
163,771
264,997
655,690
908,934
340,986
280,513
546,952
565,467
133,593
419,816
164,191
133,393
401,821
185,444
130,248
222,209
715,743
621,685
183,444
752,902
506,340
931,481
849,664
950,886
353,617
778,756
415,827
518,923
757,142
341,113
492,869
472,857
430,521
568,794
849,529
491,675
627,362
724,796
310,320
654,308
174,563
795,597
659,876
650,198
869,383
942,159
664,872
573,148
676,492
730,999
144,683
551,522
982,491
427,892
500,563
224,256
715,755
479,763
670,508
923,579
356,409
218,793
537,985
881,466
983,137
887,905
218,143
554,491
112,944
826,787
836,892
443,401
877,659
217,556
858,174
935,126
202,935
815,917
931,670
315,436
240,695
260,748
425,623
892,563
367,174
361,455
971,470
194,786
518,525
952,719
108,242
807,469
380,498
880,371
523,643
131,827
916,216
456,600
274,360
623,202
681,856
840,314
683,417
837,899
500,905
980,574
838,802
844,203
973,123
493,282
582,881
390,152
747,935
270,693
288,360
215,373
665,704
790,137
264,641
430,498
412,211
142,449
404,922
408,711
730,400
243,651
436,453
641,606
830,455
560,108
346,133
266,110
388,876
774,738
368,527
712,332
353,172
512,979
852,451
474,144
115,693
691,791
910,987
532,545
522,617
414,200
952,116
437,965
844,769
856,272
898,942
743,971
431,899
810,692
662,584
198,988
611,844
197,977
448,710
873,171
587,392
175,515
636,432
965,826
139,139
701,638
853,301
113,207
782,483
263,575
973,643
369,170
636,274
225,951
239,162
880,568
741,451
913,285
791,346
293,442
292,884
206,637
273,606
423,755
614,997
787,477
283,979
787,124
238,392
299,621
974,888
730,739
929,184
909,517
818,413
854,384
236,687
712,276
400,148
926,511
642,848
657,779
168,789
636,648
156,187
144,749
650,252
600,234
779,331
785,877
324,331
418,703
436,915
889,667
176,755
286,590
723,440
315,280
590,646
859,639
297,408
556,388
968,142
626,573
880,758
355,122
338,905
100,611
430,134
220,203
834,658
314,458
161,971
357,774
401,491
313,680
828,723
649,342
972,901
914,831
198,574
341,191
566,415
418,353
391,661
139,936
372,446
716,963
906,313
827,431
631,250
810,916
423,778
553,816
866,267
793,786
443,384
622,314
218,558
598,435
572,583
470,789
367,245
212,664
615,159
961,464
244,793
479,343
229,632
201,925
677,466
738,813
515,906
111,792
433,108
191,763
495,588
529,310
160,401
113,548
555,191
808,705
956,889
856,252
266,815
333,392
422,491
448,724
183,328
117,164
735,243
520,626
187,478
940,705
757,668
488,933
210,191
441,215
209,520
454,351
252,142
937,373
608,584
969,845
376,519
395,687
927,343
689,805
451,865
740,114
214,892
834,801
456,296
798,389
136,758
160,646
753,856
549,314
684,449
605,989
393,935
920,320
852,714
969,968
657,885
804,145
809,190
209,779
299,283
745,501
718,990
365,250
388,912
792,890
739,289
978,631
425,300
986,487
152,900
179,647
780,184
404,363
861,193
622,193
557,747
254,489
755,377
764,525
875,369
148,474
737,849
609,718
714,166
963,634
747,995
240,716
132,282
443,367
412,285
142,849
691,482
919,900
396,258
435,222
105,161
618,394
568,256
510,731
745,163
935,144
385,264
910,413
549,909
744,951
637,225
723,992
831,700
305,856
436,557
408,488
633,885
482,607
914,517
105,106
233,885
840,181
940,468
998,312
649,356
911,978
601,915
940,786
120,685
456,898
494,297
477,943
694,215
402,984
539,431
577,547
451,770
179,519
842,533
729,798
337,801
153,369
575,255
692,756
500,175
469,852
732,631
835,261
391,360
104,139
897,515
359,734
217,937
847,691
272,200
571,588
589,767
589,955
841,147
993,820
382,239
152,759
452,169
782,839
342,293
786,851
588,949
826,961
100,659
657,685
600,446
521,588
642,467
253,925
591,457
136,275
223,470
293,287
865,486
469,491
239,695
138,588
402,545
706,948
192,654
945,771
339,343
609,605
822,114
664,952
783,786
812,752
836,573
786,442
489,310
274,931
554,131
151,425
440,448
593,165
126,447
666,671
217,894
366,424
505,830
822,462
375,741
112,755
382,790
223,911
451,536
395,823
156,159
636,178
941,810
329,654
992,186
823,844
750,974
147,880
412,430
136,190
697,352
773,689
290,567
106,802
916,260
671,589
326,813
202,464
243,371
574,988
838,110
400,968
726,940
540,205
303,934
324,484
208,346
603,112
442,563
556,113
647,174
613,819
607,449
185,763
936,409
447,421
321,374
972,361
939,451
935,668
705,321
776,887
676,771
595,903
256,467
366,541
452,581
755,442
591,981
396,141
262,865
410,515
333,567
681,957
570,345
147,427
328,590
433,419
622,212
296,395
307,541
645,103
636,533
525,214
773,145
250,148
235,105
513,500
543,555
695,766
447,572
363,139
557,593
940,629
892,350
537,153
359,873
972,801
399,245
632,932
255,714
608,798
362,456
721,422
587,333
229,801
259,547
560,457
974,419
327,934
371,197
314,574
589,553
918,349
614,256
739,269
166,100
342,378
586,959
252,712
825,430
258,620
191,721
209,804
112,194
493,768
333,416
307,977
761,681
371,585
366,601
111,630
248,311
245,484
419,760
122,751
784,664
483,461
971,928
935,318
387,575
890,278
923,780
196,331
107,227
963,182
506,309
192,914
652,668
512,527
343,924
820,782
937,697
344,996
739,292
755,714
890,614
774,144
562,831
901,527
602,753
956,939
649,251
545,438
602,698
794,244
835,750
845,201
557,470
324,383
737,109
307,520
745,998
813,465
378,128
769,188
556,322
521,360
685,110
623,489
265,917
904,487
157,632
514,385
719,260
562,180
499,584
499,217
457,925
719,294
608,443
654,814
704,167
853,510
678,906
999,830
325,207
878,238
538,455
854,578
391,733
886,349
323,957
689,451
792,489
276,249
536,224
939,290
307,512
561,605
272,220
474,779
904,823
615,743
963,727
939,501
930,426
705,575
822,470
261,817
264,450
762,651
286,913
407,230
268,127
710,978
402,445
683,182
289,414
902,210
829,747
720,192
862,917
517,152
550,726
369,132
305,783
682,610
393,246
888,799
219,950
898,609
853,814
888,452
146,379
661,850
335,714
712,781
777,249
248,491
942,694
435,103
646,704
206,216
669,376
415,511
166,233
828,279
497,618
132,389
976,139
255,999
203,234
208,528
727,368
446,136
765,833
495,502
579,573
974,748
341,688
340,491
857,621
382,813
324,300
920,422
763,450
735,885
738,674
334,825
376,135
913,996
243,305
329,522
877,361
754,596
266,810
431,934
427,411
281,178
500,613
235,783
616,413
532,854
600,730
470,512
809,907
590,642
318,655
613,553
601,404
388,246
878,167
147,545
156,240
568,468
328,951
426,731
315,887
922,618
911,885
959,644
291,373
750,281
511,698
305,689
831,753
273,567
669,815
476,239
890,781
389,832
790,640
591,126
792,391
542,925
489,966
687,403
235,480
336,335
727,414
767,850
887,494
983,864
884,982
904,334
375,821
564,942
623,779
919,858
169,752
935,727
437,628
498,822
402,498
773,495
762,645
821,160
568,294
717,673
807,338
484,323
446,179
422,105
558,299
510,340
282,176
169,302
340,517
834,917
420,755
471,104
397,604
249,446
670,858
348,169
434,792
730,429
817,985
246,834
320,112
981,444
437,467
546,441
562,505
834,351
805,276
387,761
497,532
323,254
425,449
168,760
726,832
546,328
608,634
627,645
778,785
203,738
326,188
643,575
399,890
539,315
308,549
916,781
499,506
691,143
174,939
125,185
379,997
706,895
523,766
235,125
352,213
236,931
156,492
379,952
669,727
554,329
341,323
853,441
324,340
166,834
230,360
564,484
949,223
708,785
644,381
551,897
275,124
697,563
935,206
276,313
941,833
908,466
225,108
616,714
360,445
859,233
305,395
141,892
180,875
255,812
268,810
234,458
326,113
664,257
145,620
812,786
672,427
427,450
104,258
947,599
417,757
132,521
715,633
150,143
807,997
145,282
635,221
153,459
590,317
923,891
916,341
344,905
178,246
659,214
430,660
168,751
101,356
885,556
700,109
597,286
171,160
574,380
470,496
534,825
719,468
820,475
234,734
605,913
834,239
689,898
347,538
968,715
595,802
504,415
412,417
309,944
646,117
355,342
477,483
247,636
168,855
354,211
540,942
761,544
731,762
745,738
475,916
705,945
784,136
671,834
185,364
792,428
879,767
828,250
398,333
376,359
103,449
676,553
807,891
656,282
822,412
620,983
271,830
507,395
497,475
896,274
243,613
806,879
179,289
180,433
399,353
389,881
730,323
310,541
936,642
497,781
427,847
980,510
839,418
351,784
320,410
818,361
750,271
925,492
407,981
853,322
158,930
194,169
142,518
331,124
148,379
574,622
153,697
590,353
589,167
540,176
157,997
662,859
391,933
266,626
585,562
529,733
273,828
894,618
485,732
166,966
320,931
107,515
777,673
173,958
713,465
294,922
200,294
715,178
162,198
716,520
562,911
805,380
388,917
266,773
870,749
590,710
808,402
591,662
606,683
459,734
360,255
838,515
928,176
978,757
219,168
972,493
958,630
547,237
747,767
953,732
706,385
482,903
315,644
226,950
821,782
335,748
101,571
824,243
359,116
479,193
433,200
225,703
516,454
569,858
332,132
624,129
741,380
716,203
707,326
286,124
718,562
234,154
515,997
531,670
587,309
145,231
770,169
148,934
888,382
401,292
665,180
742,151
253,860
567,334
576,630
615,934
122,882
562,204
291,808
808,715
807,446
955,303
776,418
992,624
684,172
377,900
662,758
965,400
771,751
861,133
441,184
272,190
186,614
959,429
310,268
947,378
806,195
532,250
753,760
484,472
370,755
872,720
981,869
111,759
819,207
663,766
704,163
608,369
367,876
569,631
766,884
946,169
665,304
144,650
568,265
713,698
590,526
347,591
437,442
680,993
964,635
927,495
197,604
773,737
854,217
855,136
449,429
784,154
849,295
482,575
354,349
349,187
383,219
654,124
535,604
956,933
331,957
728,416
127,380
429,573
346,197
266,500
897,810
166,389
947,250
536,170
258,180
440,943
832,324
707,497
726,609
525,411
837,850
116,725
699,647
781,571
316,863
217,476
942,833
249,507
236,854
643,508
504,138
113,258
289,256
714,964
362,332
945,390
291,254
197,312
835,800
602,653
810,712
140,113
615,370
190,322
776,531
686,451
244,817
546,188
628,611
886,867
452,845
998,239
455,785
814,182
852,770
962,111
796,363
896,512
242,460
606,587
583,866
313,387
990,246
642,722
372,905
228,336
833,892
853,196
953,196
679,971
481,952
872,157
635,885
474,300
536,322
589,722
506,656
262,957
906,971
663,228
115,485
788,787
198,346
494,104
429,827
531,396
193,373
738,622
436,519
959,337
483,273
853,637
710,748
958,320
464,641
918,370
920,236
865,476
384,610
218,907
290,247
385,253
715,345
232,949
174,312
560,609
536,963
231,743
880,470
688,521
762,978
891,439
792,528
783,656
906,555
185,609
596,927
688,889
733,224
501,316
962,344
759,864
215,361
952,700
858,155
166,420
934,572
149,221
424,911
923,961
416,465
613,646
170,923
663,986
742,497
935,399
757,853
795,887
576,765
453,804
251,237
358,425
796,509
683,392
923,663
888,196
112,912
179,988
448,358
404,794
870,520
564,663
756,245
916,712
768,511
331,413
700,814
460,873
735,277
229,644
489,613
988,550
652,294
120,323
874,959
265,988
541,390
209,834
212,584
642,479
960,777
414,754
110,879
365,268
561,541
950,187
450,792
392,456
480,479
845,689
443,298
940,408
931,755
281,571
142,689
838,603
301,693
390,138
357,987
762,750
406,278
775,148
104,204
518,401
840,874
772,877
517,191
175,224
155,779
873,107
877,965
208,663
584,304
907,546
612,368
978,320
439,373
722,198
305,103
937,586
684,982
637,704
948,282
320,394
549,340
139,363
789,201
250,192
894,818
599,319
723,228
814,255
843,415
736,109
210,882
252,607
541,108
765,947
331,341
275,542
872,840
882,222
462,186
553,320
899,664
676,243
492,822
972,876
451,231
386,769
922,859
371,671
498,287
448,542
960,236
342,820
657,124
294,574
799,431
765,359
464,728
563,147
140,604
839,933
755,711
989,559
279,494
731,768
362,153
553,164
305,863
872,977
224,927
534,815
864,544
817,193
936,575
458,350
388,894
929,689
443,887
599,197
460,516
564,683
501,877
525,852
408,307
513,716
769,110
760,219
972,927
936,877
443,397
507,410
422,287
125,677
625,671
174,387
323,667
964,626
830,544
889,765
322,204
694,287
823,713
622,945
665,951
109,432
472,386
298,991
687,476
829,864
699,124
571,243
826,748
187,288
589,887
872,109
902,144
627,279
800,562
142,892
373,643
840,577
432,141
890,420
588,875
865,803
266,258
793,314
582,118
693,798
893,646
839,137
436,352
134,339
506,810
812,223
763,842
268,301
986,541
454,270
698,889
404,680
889,147
716,297
365,952
291,897
152,808
911,813
758,689
686,899
826,652
317,348
375,206
924,275
242,649
451,955
759,628
179,706
770,532
145,558
361,130
187,986
380,811
411,364
176,792
785,491
337,414
675,767
644,534
921,858
449,387
825,202
608,448
779,936
749,833
304,551
715,303
875,599
893,853
244,404
825,201
215,991
487,132
137,946
450,716
445,262
471,369
671,428
670,514
217,934
516,605
643,953
599,505
312,543
673,838
991,164
499,974
916,224
400,312
168,571
428,782
759,441
956,363
675,584
363,766
649,742
912,106
944,374
415,975
892,874
308,661
567,577
594,438
747,318
143,300
231,694
369,538
268,722
160,750
143,735
123,286
376,384
600,306
235,543
656,606
624,805
520,920
141,397
355,367
169,356
723,247
847,261
747,955
285,653
749,210
311,920
172,383
337,933
159,374
243,379
643,755
675,680
531,685
920,860
411,419
992,974
323,468
214,998
735,729
278,260
450,899
731,702
547,149
145,980
569,253
507,365
344,696
954,634
366,876
471,261
906,936
456,707
594,664
570,794
649,605
613,362
285,591
870,160
982,185
667,695
760,263
222,123
362,941
635,912
594,599
149,286
296,241
585,491
434,467
997,377
253,247
848,494
727,587
457,400
498,327
493,115
226,491
270,760
367,277
118,432
637,814
657,345
774,593
875,826
101,506
387,780
680,886
750,890
146,277
407,647
296,199
633,959
957,133
502,152
818,253
707,338
419,349
697,365
198,296
432,658
883,607
413,461
116,352
673,478
157,249
448,696
794,963
372,911
949,368
807,198
784,104
134,607
750,461
878,808
981,654
100,770
530,315
812,959
507,615
791,564
866,899
884,624
265,222
687,474
484,719
750,725
762,463
768,748
410,779
111,564
838,527
689,611
535,846
722,604
665,145
470,394
351,698
951,307
947,768
197,603
290,576
170,807
681,106
900,202
217,524
619,951
497,885
115,864
898,430
935,404
752,865
594,240
438,294
853,209
877,890
125,213
642,650
916,579
181,702
296,169
247,560
374,476
705,501
304,947
495,357
301,630
502,545
809,412
947,292
866,470
306,264
567,448
853,269
387,979
535,243
940,154
790,372
882,734
950,282
863,509
384,940
762,247
710,925
935,130
976,263
700,291
466,928
997,669
501,550
169,213
110,823
676,798
495,973
608,240
915,862
645,331
581,209
183,368
659,219
741,242
704,346
268,743
846,938
783,736
858,190
592,667
218,777
857,637
184,541
349,916
270,738
850,738
574,558
440,145
602,441
461,392
284,582
995,203
289,630
230,652
202,420
405,699
194,816
894,164
983,257
695,479
895,480
418,125
443,701
281,567
926,854
814,909
338,503
372,123
883,991
203,508
652,993
844,685
584,371
382,273
859,971
286,782
989,613
861,690
848,840
839,451
156,210
962,782
275,788
145,506
887,945
276,143
419,759
878,914
143,556
917,388
563,111
341,184
477,289
853,532
893,134
787,655
225,241
670,938
655,340
714,520
948,985
434,474
510,932
726,237
568,654
199,135
674,327
373,867
411,791
231,741
614,480
413,174
286,758
128,573
510,253
995,608
184,803
231,297
109,873
681,988
550,202
934,305
823,263
897,499
152,411
674,575
772,216
843,859
565,676
703,649
142,569
354,521
635,998
250,260
581,499
188,755
209,159
156,672
588,956
217,680
417,225
780,703
945,803
153,205
161,243
369,555
802,373
860,110
833,395
174,954
234,361
259,690
245,223
141,739
583,417
323,111
536,457
949,616
213,490
473,731
751,214
602,309
356,678
790,513
267,352
388,899
691,972
250,999
612,224
370,545
494,340
881,831
880,425
436,161
739,218
316,375
506,840
516,569
944,527
709,595
791,111
826,998
251,656
536,704
789,863
558,198
600,575
180,583
556,208
419,833
789,599
188,166
874,710
694,869
565,681
225,200
854,172
701,104
320,426
691,210
887,333
881,370
349,138
560,380
798,699
289,510
536,354
445,117
353,501
266,397
458,826
295,372
273,688
206,692
221,226
419,923
548,450
665,763
492,454
607,269
256,986
993,476
619,431
551,606
401,974
178,740
951,614
517,633
385,635
732,113
638,489
969,637
502,339
566,998
592,158
259,837
106,521
623,866
361,741
465,513
584,617
942,528
431,485
937,920
317,446
683,249
475,444
595,236
661,406
638,766
849,987
377,723
773,414
492,388
654,419
235,799
966,632
769,457
939,621
393,832
768,683
780,433
205,771
276,616
668,261
823,162
220,693
691,479
837,512
998,651
661,842
780,927
494,429
564,511
530,883
162,724
547,612
793,360
456,779
131,214
105,948
262,314
992,207
177,467
533,426
316,266
156,259
317,753
336,617
422,125
545,882
127,581
614,122
850,813
898,479
786,817
577,173
487,778
378,211
741,727
916,938
289,696
731,826
366,274
749,666
435,306
894,726
453,129
742,928
836,544
258,264
734,759
839,209
931,347
984,443
906,813
664,973
774,263
687,245
714,135
662,182
935,640
222,402
284,761
562,678
254,297
958,390
226,526
942,735
705,762
813,306
609,168
258,314
630,193
726,141
649,544
742,510
491,215
397,151
124,646
275,567
775,627
487,242
409,357
278,340
423,286
113,961
916,378
509,221
979,262
450,192
890,168
201,288
439,536
721,943
483,115
484,162
763,320
495,425
808,703
674,858
549,322
200,434
317,805
244,892
199,304
636,739
233,722
263,667
701,484
739,497
442,428
539,325
732,590
879,838
962,741
102,146
196,955
453,496
776,545
603,140
690,823
280,919
769,153
288,769
997,331
858,516
168,997
707,420
480,665
308,756
384,233
712,305
941,853
302,708
756,551
336,455
389,165
879,439
625,493
875,498
551,810
124,734
333,464
684,554
233,379
711,165
479,568
469,294
520,691
481,433
852,572
656,104
697,828
879,998
112,138
342,657
609,599
697,489
979,693
892,886
800,508
225,771
553,492
792,261
589,284
342,757
127,542
368,407
841,369
756,675
546,991
415,215
539,457
491,388
566,466
436,537
746,280
348,931
977,754
471,913
413,796
530,565
455,871
758,784
697,683
937,915
457,782
324,839
337,875
138,239
109,727
