T_i,B_i
135,750
134,537
770,372
268,742
807,657
164,133
752,561
798,217
740,473
938,451
236,309
477,806
394,792
670,827
916,893
413,631
100,995
552,547
183,276
760,336
420,755
282,551
629,420
222,168
418,537
584,561
800,213
873,392
640,806
800,471
929,491
402,817
732,631
192,778
986,710
547,964
658,608
458,460
106,332
827,775
220,742
322,519
526,576
421,526
837,638
905,139
987,567
851,681
369,458
752,686
437,714
406,818
124,349
526,651
103,777
238,432
278,691
327,865
773,614
595,396
579,642
300,791
749,994
656,303
129,202
470,868
192,263
851,937
657,843
562,235
764,840
269,424
849,836
741,758
397,647
631,822
224,426
813,798
934,184
745,253
830,230
621,609
836,612
736,741
904,821
119,352
563,189
793,533
142,634
815,589
795,386
746,480
786,474
245,208
856,817
694,964
875,383
949,804
511,772
888,902
292,691
384,980
376,928
729,292
868,343
768,233
496,220
178,323
149,276
821,912
974,415
942,989
649,420
474,328
619,201
957,688
145,400
996,352
642,303
265,294
287,435
311,474
784,875
195,215
631,938
896,222
379,338
571,456
599,239
754,400
677,693
906,470
987,815
103,291
298,250
501,917
154,397
780,854
229,651
273,446
720,728
846,911
222,187
491,797
561,625
210,318
282,959
854,251
878,666
752,987
443,516
434,312
570,625
174,119
483,897
448,707
926,570
216,808
674,229
508,567
482,399
557,470
276,183
367,885
136,790
999,584
663,253
590,478
839,306
550,587
429,382
845,984
450,293
139,370
910,526
138,252
818,873
862,581
343,906
485,875
398,788
812,179
725,553
702,697
643,933
368,713
668,107
804,593
460,446
479,763
567,849
767,301
301,395
247,606
843,805
152,484
933,467
432,746
481,353
458,648
585,687
174,609
496,412
954,708
504,922
962,589
575,795
188,322
492,734
392,883
495,598
748,370
830,393
645,411
212,480
568,396
438,718
817,258
192,349
970,701
343,623
878,115
363,382
201,203
476,109
489,105
357,714
628,504
952,254
851,278
632,716
745,591
191,455
514,311
488,554
484,691
188,890
577,595
714,917
473,162
259,982
447,764
102,413
865,403
125,634
274,124
750,282
394,734
190,797
245,768
461,652
344,432
289,357
372,802
974,836
308,232
833,307
800,247
203,202
459,303
396,368
519,541
517,899
657,444
988,815
684,786
431,720
866,334
104,291
629,575
592,587
182,397
775,712
139,130
233,644
712,150
955,794
229,246
669,624
523,293
106,795
648,626
286,521
845,738
595,621
107,636
778,883
593,565
695,804
530,527
553,508
107,437
499,621
801,234
933,643
372,679
716,156
847,301
246,974
373,566
564,470
494,728
453,634
816,792
289,706
764,154
113,286
914,980
461,557
136,461
139,764
830,579
939,352
925,985
164,123
641,520
341,586
194,945
424,129
732,446
475,123
243,893
459,953
584,629
194,761
942,565
848,988
971,182
122,405
582,681
195,872
152,862
186,430
655,861
876,712
231,278
166,244
860,772
334,791
622,870
464,536
323,879
719,163
700,844
749,504
556,334
510,712
644,348
228,409
210,720
370,932
110,889
576,567
953,950
309,529
265,948
522,782
508,592
351,654
632,732
790,720
167,824
641,644
417,705
942,224
890,445
525,138
944,354
832,684
630,158
755,827
212,103
850,605
681,640
645,393
521,232
647,348
250,546
113,162
659,506
662,418
792,353
827,717
473,166
484,593
990,279
628,211
979,503
373,521
640,181
565,520
909,685
146,816
305,748
846,357
707,213
604,137
773,798
585,217
743,456
555,164
974,925
878,759
706,601
807,181
272,605
972,146
639,926
620,723
634,889
925,171
917,659
611,436
606,749
864,799
246,393
670,794
238,290
711,408
713,427
710,407
850,382
108,965
282,706
792,991
352,110
100,923
499,230
140,521
778,685
294,382
991,576
359,950
799,810
367,556
679,197
895,149
694,507
215,211
793,308
704,263
730,227
478,950
967,589
931,769
427,924
939,698
318,352
986,993
883,560
888,165
202,454
450,394
492,963
832,629
182,653
742,883
429,935
321,814
406,720
375,419
642,815
571,512
833,937
274,359
729,796
491,145
450,860
269,255
773,784
230,726
873,689
934,347
723,702
685,957
184,136
265,260
376,669
687,886
681,751
678,433
786,419
476,112
531,293
566,500
851,514
841,161
767,307
347,824
908,984
480,412
684,775
189,874
334,533
196,896
228,628
480,121
250,793
309,165
514,858
541,480
155,559
303,436
286,999
623,254
926,799
457,642
596,254
103,455
899,824
122,472
427,219
422,658
913,809
525,534
120,861
106,503
546,613
614,789
131,844
623,419
492,844
950,157
215,875
585,900
943,974
822,935
226,982
712,674
515,115
613,885
121,516
851,784
719,425
385,822
430,911
420,182
391,953
813,720
906,178
444,322
692,206
452,810
101,263
101,256
813,983
110,788
472,776
152,926
828,101
565,965
587,602
570,907
619,923
157,216
892,161
387,468
845,899
783,158
168,657
489,336
751,242
132,986
709,244
488,288
455,106
666,410
771,459
739,178
640,131
599,383
783,871
715,750
830,333
994,947
687,280
232,292
400,315
100,897
484,245
756,429
720,116
498,373
878,603
911,773
850,250
704,794
672,312
293,473
678,219
382,121
147,952
628,617
163,259
900,392
907,805
300,896
294,408
975,716
582,871
392,621
319,595
171,143
353,271
871,993
570,729
862,975
310,488
409,435
346,104
947,876
569,801
497,804
554,678
192,594
115,163
403,596
993,787
618,135
317,747
674,260
691,626
568,229
875,793
817,904
301,868
979,248
843,196
912,862
421,805
196,871
368,398
861,263
995,713
736,248
514,679
728,822
163,220
299,276
212,833
286,285
850,189
314,548
784,461
961,409
805,549
512,690
724,529
404,580
992,412
126,897
869,278
340,113
102,207
206,353
338,540
888,577
794,928
775,907
417,851
721,553
877,546
603,597
974,201
868,325
164,668
694,993
931,524
154,326
140,463
586,277
575,681
240,717
877,339
962,743
635,971
303,910
808,307
305,624
433,989
525,941
862,579
810,715
789,245
818,955
663,234
500,511
225,599
700,763
570,864
762,879
509,468
408,793
133,661
180,648
125,705
547,991
595,941
426,355
995,330
491,793
753,881
667,115
670,139
538,542
183,829
889,559
692,519
608,407
795,754
111,592
290,727
979,369
556,392
134,529
227,710
913,771
285,322
591,670
843,893
544,228
749,251
419,675
173,930
448,965
869,800
656,796
485,585
156,395
756,931
485,412
602,682
636,629
980,777
520,363
831,709
873,267
745,806
333,294
903,298
215,236
504,825
446,352
907,630
319,674
145,389
281,603
352,807
833,760
404,921
221,572
978,214
793,688
912,848
491,382
439,794
396,614
521,764
243,779
786,958
947,433
387,276
730,514
284,297
447,624
419,130
524,713
901,828
237,748
691,578
931,819
705,567
234,567
826,222
184,145
127,576
285,266
469,469
174,418
742,599
719,911
683,252
206,696
865,998
736,247
759,860
773,157
906,666
252,357
659,541
456,584
114,542
901,930
708,232
184,496
718,211
830,250
295,259
416,497
701,315
397,975
145,206
694,514
555,118
825,943
176,724
191,105
604,443
240,891
379,344
899,709
759,959
334,153
435,195
407,306
600,454
808,259
648,355
773,405
269,444
337,443
725,879
196,596
463,751
876,101
557,641
900,837
737,585
781,840
459,162
584,753
720,317
511,340
611,879
224,195
350,766
227,954
498,806
822,604
412,292
779,956
359,196
978,332
438,643
814,901
196,608
535,344
677,632
676,366
497,207
376,436
846,181
180,111
363,787
282,422
349,460
364,329
135,814
947,587
118,205
440,983
325,595
518,884
893,612
846,507
780,211
509,524
419,942
239,448
298,370
917,673
431,250
320,259
420,220
593,263
721,398
495,494
240,614
220,420
493,954
861,345
889,852
441,276
461,384
479,287
897,475
119,995
632,133
829,608
518,841
439,729
642,933
571,613
462,925
353,330
175,738
814,373
659,432
429,696
109,581
860,737
321,285
821,204
615,971
434,421
372,539
979,847
454,471
238,811
948,214
839,451
977,628
454,468
757,870
547,726
893,172
729,298
677,297
703,697
443,508
243,437
103,571
377,246
217,369
803,115
302,527
323,954
252,446
337,632
573,635
363,757
556,996
966,570
738,559
843,505
440,846
948,118
891,183
880,802
102,709
161,792
896,920
691,640
847,303
779,853
642,721
232,400
796,919
233,406
233,410
159,679
714,963
419,697
898,915
946,151
141,395
471,859
397,625
195,916
670,498
122,201
564,144
531,587
871,516
504,153
771,953
648,500
161,438
473,518
738,472
915,504
685,450
372,431
794,881
385,536
136,840
147,886
225,286
357,512
669,785
462,851
864,878
209,962
469,112
985,304
239,573
699,120
464,193
412,174
600,312
769,891
161,616
445,492
414,382
329,365
262,776
719,328
951,580
493,216
113,207
659,691
206,539
411,307
443,787
282,287
404,740
605,636
510,584
987,149
332,593
332,905
898,446
193,145
518,504
896,516
600,802
144,396
334,437
746,453
792,496
240,870
925,536
417,244
564,968
687,679
666,794
402,644
903,754
180,837
530,127
787,331
161,184
470,245
432,696
653,391
770,305
888,834
713,868
694,286
114,922
407,926
482,135
478,678
920,253
538,991
555,832
839,362
938,758
479,194
137,591
537,770
797,336
144,921
772,262
971,441
206,760
246,428
823,201
627,776
698,485
507,510
296,553
426,808
839,592
565,928
300,746
422,785
241,434
407,441
193,765
671,164
701,504
535,312
353,864
273,884
105,867
944,136
854,761
986,551
335,966
218,751
502,688
147,967
396,496
848,343
955,875
299,779
978,517
293,544
656,247
944,303
587,795
410,196
946,531
284,636
231,338
261,794
401,239
989,681
891,395
835,662
854,650
731,900
409,560
413,234
273,721
701,890
539,410
355,278
794,793
439,874
898,616
361,604
176,381
149,702
323,841
850,783
436,928
853,688
910,133
303,122
606,439
378,315
565,207
551,293
955,804
634,574
107,796
113,639
708,342
284,149
741,717
906,774
292,757
156,289
402,246
325,277
382,271
513,319
402,674
197,826
176,632
484,103
986,831
223,313
759,343
695,120
603,821
614,655
487,204
240,643
999,820
134,986
191,725
900,586
238,170
277,412
329,221
330,916
387,955
698,547
984,852
544,592
703,353
229,665
406,463
409,636
355,405
445,674
700,618
134,673
594,755
534,568
736,458
826,830
881,393
161,974
322,980
297,765
725,212
399,385
810,142
782,771
567,819
995,864
891,518
816,608
916,735
460,819
943,513
124,347
767,825
244,321
850,610
980,534
546,218
525,166
735,949
855,197
257,516
153,142
692,352
193,850
187,156
880,781
511,869
667,469
119,173
385,276
105,682
723,723
502,676
616,708
860,176
540,199
820,696
348,794
977,908
177,621
641,828
308,865
586,487
215,429
631,639
115,624
694,704
352,336
450,659
719,511
320,512
164,219
681,114
204,710
224,232
350,365
445,461
570,137
446,366
792,458
427,350
107,984
913,855
445,966
538,704
421,602
341,645
843,993
116,602
597,406
804,461
453,681
276,565
515,579
462,431
689,468
765,889
918,237
344,443
358,434
283,146
431,635
379,218
700,976
419,218
438,739
260,424
506,442
746,277
219,772
194,379
454,856
576,836
493,907
581,368
910,550
154,870
600,880
513,821
734,492
161,759
583,300
405,888
309,354
289,416
188,415
135,729
176,316
749,423
220,969
358,746
125,293
858,531
991,231
734,440
293,748
552,179
878,584
767,947
287,211
789,677
653,882
173,645
317,361
238,354
492,505
796,234
318,342
335,986
387,592
919,255
328,496
287,802
360,845
985,409
317,808
521,384
647,136
342,941
972,124
987,197
419,516
738,347
381,798
440,801
505,111
534,127
520,424
763,280
489,336
779,561
540,197
363,253
411,672
973,355
609,915
656,523
263,366
768,150
772,876
912,247
471,259
779,562
150,874
314,627
940,789
987,720
172,439
552,798
274,959
910,699
983,991
971,956
464,762
170,459
664,609
714,938
685,605
726,268
287,909
475,215
753,753
704,114
305,180
199,171
240,882
898,806
960,912
513,375
355,843
979,235
174,747
411,109
739,843
580,884
879,249
794,947
456,221
674,184
480,993
768,996
835,852
366,246
163,986
159,856
707,543
233,302
641,184
717,210
515,638
935,142
431,331
859,172
447,866
371,393
700,232
625,147
487,616
445,777
791,352
192,694
211,164
674,889
242,765
363,502
725,438
350,739
545,573
280,102
466,502
863,257
510,586
680,236
218,657
543,234
794,905
469,139
310,424
937,536
168,368
651,313
759,859
881,746
894,326
124,457
929,603
749,626
965,298
390,974
116,150
551,560
428,787
324,272
783,915
511,444
375,431
946,237
401,999
613,270
228,277
386,708
506,529
613,626
565,870
975,951
298,917
770,599
291,403
457,261
931,101
120,204
579,942
405,618
838,990
821,877
878,627
272,197
204,311
360,998
629,112
663,847
340,852
825,808
972,836
296,550
125,755
123,219
727,666
258,862
512,706
375,296
114,617
553,529
543,414
748,157
120,391
711,934
160,993
119,642
598,104
875,649
188,848
778,554
897,769
253,736
549,369
976,988
408,765
262,468
154,907
416,730
338,176
216,254
320,837
653,432
406,463
803,700
533,311
205,118
231,615
545,253
569,201
108,228
401,890
857,410
237,645
392,180
622,504
812,645
261,394
574,802
878,823
969,896
838,740
126,188
531,773
955,609
987,659
982,611
601,182
413,907
457,113
354,659
358,725
860,683
469,548
646,619
770,377
554,695
860,260
623,572
110,757
734,909
313,716
447,821
136,853
730,852
654,933
985,290
120,225
291,580
781,136
546,783
280,182
508,471
797,300
101,524
178,255
952,406
147,784
700,376
762,532
161,242
873,576
604,826
453,238
606,891
675,174
328,957
778,706
939,537
540,194
811,459
225,955
587,340
645,728
842,100
735,951
842,471
270,596
731,625
329,259
476,866
533,305
359,920
845,272
202,484
661,107
217,428
220,459
635,920
609,510
681,894
154,197
197,253
206,422
839,623
165,467
969,285
500,537
420,123
520,385
807,935
305,386
495,493
568,593
689,892
609,460
206,804
588,320
119,762
144,134
365,457
220,867
255,252
906,439
393,158
987,984
201,337
695,290
591,612
474,693
369,535
913,723
888,568
610,551
502,247
851,321
476,637
791,272
331,234
841,689
608,551
178,546
167,932
933,304
928,281
405,654
865,136
558,537
502,597
898,446
614,319
349,767
412,154
224,160
834,670
300,464
609,440
945,201
506,834
642,222
387,160
988,691
917,855
369,953
771,118
981,545
349,965
453,376
167,253
607,377
754,180
848,717
595,496
850,873
702,717
772,232
993,124
307,545
358,208
163,842
292,386
477,729
535,744
169,340
756,378
171,545
979,320
729,453
521,486
945,901
214,496
413,538
483,614
351,186
893,292
721,986
802,821
933,590
748,411
924,634
786,983
236,352
357,138
732,930
519,535
387,364
866,498
297,484
331,286
642,607
442,197
372,847
192,452
958,922
325,393
504,826
659,128
514,463
188,684
152,111
134,645
558,453
556,604
426,236
538,618
149,176
724,668
768,171
768,944
958,342
286,652
493,967
777,298
534,502
987,315
377,501
266,595
378,260
603,825
205,950
294,136
193,435
766,624
306,953
556,953
312,125
557,617
915,119
271,591
575,550
464,149
779,916
238,672
729,466
743,816
409,916
975,379
445,480
135,871
326,875
617,545
817,862
157,906
380,704
217,308
931,496
833,230
619,702
597,200
436,288
429,895
875,688
277,432
700,555
743,277
366,808
930,171
460,556
966,936
714,463
941,275
379,873
997,586
741,658
821,108
547,749
785,736
953,853
338,749
258,580
244,863
699,749
464,602
721,283
644,665
544,173
771,572
278,563
433,430
198,117
681,773
863,473
352,628
144,794
550,911
159,887
538,500
657,574
878,851
376,889
757,889
710,651
576,586
409,299
120,443
213,543
480,552
846,680
411,444
522,459
348,207
433,196
769,581
560,470
356,241
600,552
167,714
225,112
315,628
525,313
144,265
931,779
817,447
825,504
508,559
845,998
569,836
473,624
753,955
856,980
657,768
308,846
546,887
718,572
811,596
671,274
974,320
798,591
344,257
891,257
943,439
811,303
739,192
910,553
918,384
346,529
300,200
321,942
462,254
479,979
552,247
650,505
681,756
859,344
550,426
200,479
915,608
826,124
636,802
519,952
193,700
211,178
356,226
982,301
558,508
212,458
749,138
926,356
688,284
507,277
994,272
256,905
713,437
851,510
910,947
540,318
794,963
880,876
885,201
597,207
774,253
773,823
773,885
513,573
704,639
275,431
898,963
855,979
888,263
874,235
512,838
983,420
766,115
200,308
769,199
113,795
120,824
225,273
440,452
539,979
467,673
531,152
638,766
236,545
173,539
719,650
718,467
271,823
836,833
277,603
862,191
162,962
739,135
732,780
151,584
372,447
821,232
761,470
145,688
713,815
354,589
549,945
578,632
999,498
675,782
574,301
848,675
282,510
714,710
248,315
397,652
679,135
645,651
741,290
359,729
272,266
705,817
186,689
483,181
548,133
438,118
338,954
299,175
266,160
762,319
391,267
210,856
207,623
894,201
925,335
494,557
576,955
349,281
900,699
331,439
558,981
795,445
271,287
894,111
683,153
528,967
968,199
427,719
572,935
661,457
888,200
672,925
472,681
327,433
120,211
326,365
146,163
352,541
279,476
310,435
396,172
828,509
630,262
884,482
414,517
648,936
117,509
169,600
627,500
745,408
474,543
458,831
697,110
804,272
326,793
731,993
438,813
283,317
992,929
807,143
932,335
571,915
740,830
457,260
267,161
875,569
704,235
728,548
959,749
579,521
381,286
331,871
702,253
191,281
252,718
702,416
686,143
302,945
223,976
854,405
211,392
197,296
151,563
854,727
496,114
761,852
407,824
763,224
455,888
981,331
419,689
828,766
319,826
387,417
642,940
935,945
516,179
158,424
255,262
898,477
944,470
800,632
627,297
803,776
575,546
415,453
833,170
386,793
455,450
904,962
916,550
401,386
669,971
479,258
235,868
727,403
191,253
692,751
822,386
945,113
288,753
720,807
525,206
308,452
486,663
824,434
596,457
242,804
473,509
233,519
781,423
341,937
854,800
204,497
677,470
925,823
695,476
881,580
791,912
885,941
915,953
609,903
440,327
576,142
582,585
189,102
515,874
287,393
277,541
634,546
914,482
679,103
625,449
533,687
949,598
459,609
368,430
794,754
536,689
626,435
810,236
344,320
437,869
898,805
782,701
313,165
477,699
440,170
321,770
249,950
667,485
390,816
982,333
274,927
859,366
107,135
531,871
192,393
795,980
867,279
794,831
506,424
465,380
756,368
612,794
702,571
224,360
580,510
654,999
280,604
512,884
520,656
588,572
300,219
182,752
360,511
456,863
332,134
994,131
382,737
160,951
921,110
616,638
880,509
940,802
617,633
752,949
934,595
800,992
896,378
329,450
502,361
965,168
445,555
901,581
896,908
545,364
686,778
677,715
927,732
775,812
869,906
551,291
558,920
900,424
779,408
320,166
826,483
496,688
870,533
692,126
883,213
717,200
438,324
780,366
245,211
835,762
673,954
222,527
489,915
827,228
458,818
536,561
303,422
227,721
445,554
195,146
152,710
203,559
510,484
528,169
441,489
187,947
386,261
443,690
306,722
442,423
683,713
705,533
373,268
640,338
262,152
150,225
110,596
734,489
910,160
932,554
174,182
842,402
661,409
569,888
785,697
790,424
588,702
155,423
916,860
917,445
599,977
141,724
703,716
430,837
845,260
613,862
226,562
647,386
205,821
456,128
866,765
539,506
709,327
951,545
928,687
606,143
385,978
593,741
399,930
795,361
812,233
961,273
802,601
200,233
919,504
403,122
641,696
904,881
737,616
610,645
575,910
532,172
310,603
871,684
279,464
409,942
345,475
592,385
489,274
178,671
740,105
406,502
691,885
167,318
870,909
728,322
947,167
424,542
410,168
476,593
248,415
698,984
325,419
260,666
486,930
303,870
837,265
116,375
226,719
312,919
659,609
904,518
330,899
254,187
680,333
178,320
969,777
557,861
279,911
465,506
331,609
526,706
999,813
113,114
331,561
306,237
573,745
131,376
898,564
105,123
823,464
201,526
132,282
446,580
281,950
899,180
901,194
475,472
325,474
385,990
903,497
988,181
182,113
258,203
433,118
242,635
228,741
600,105
350,533
584,693
547,985
644,271
413,533
599,385
760,886
991,718
645,295
527,267
779,289
260,650
840,587
430,195
692,683
514,137
812,371
509,810
685,220
539,315
686,537
447,989
495,211
500,139
858,181
603,550
845,641
756,875
372,132
869,139
473,671
820,764
266,523
752,846
515,743
828,714
149,857
667,835
766,783
216,499
706,331
115,362
640,652
519,781
602,792
535,494
802,485
209,887
198,648
127,853
641,665
373,587
770,789
990,171
582,299
417,132
451,771
224,644
720,642
676,948
860,462
865,910
413,189
711,480
691,833
473,661
334,743
918,951
560,956
753,231
780,739
219,532
300,907
852,999
513,670
101,918
155,408
489,313
994,183
857,572
957,114
252,150
636,311
147,219
211,348
578,785
871,708
194,258
233,851
725,485
998,385
629,850
684,180
471,337
444,647
264,457
128,818
268,875
654,140
700,183
737,273
302,499
207,729
665,182
171,142
479,327
407,469
583,917
589,503
422,586
332,541
355,477
536,830
927,432
735,769
976,524
271,221
159,260
853,474
775,939
862,516
878,794
851,266
228,730
883,959
746,753
469,479
636,934
490,120
316,625
678,156
927,263
801,900
281,265
140,376
639,535
361,721
608,469
317,629
901,603
908,468
651,381
695,277
473,316
223,837
236,269
179,956
164,996
443,417
166,935
609,249
611,958
407,897
804,151
424,433
441,467
502,440
153,710
419,759
697,295
559,473
208,553
529,642
893,264
567,431
818,900
125,686
751,591
348,981
887,933
906,176
700,349
890,374
419,131
943,147
621,294
588,966
939,340
419,716
193,710
151,831
861,229
664,716
417,102
490,471
979,660
794,928
609,189
998,930
990,888
969,104
284,397
640,174
924,502
932,487
552,600
809,520
232,202
875,261
786,364
594,626
712,756
110,178
843,327
856,989
313,271
680,260
234,297
573,237
288,837
678,166
763,819
573,686
513,987
190,899
670,424
476,919
742,698
848,405
830,854
384,932
742,259
361,502
393,930
449,642
140,167
907,421
273,173
488,800
526,204
595,869
352,970
597,795
459,631
698,997
384,832
711,483
272,611
970,221
120,463
431,392
902,284
853,206
830,481
726,804
671,243
238,724
358,331
688,725
629,577
694,272
492,793
515,974
816,914
581,682
464,177
658,470
924,336
685,931
557,969
279,586
851,640
770,521
974,374
131,373
367,470
274,410
818,544
412,174
137,473
742,281
367,609
246,608
836,287
834,252
795,649
386,585
972,539
793,816
375,411
174,281
651,118
685,682
309,505
961,747
801,962
662,247
769,288
706,347
322,247
928,480
920,900
167,671
720,422
928,543
130,421
474,353
593,201
201,617
648,633
809,530
387,162
507,526
461,573
550,307
990,614
236,783
872,521
873,725
674,399
453,138
689,482
746,888
612,892
970,220
151,222
591,156
679,113
848,247
753,666
917,840
996,116
499,770
121,722
747,342
952,625
138,197
631,106
542,779
634,489
816,421
768,770
701,339
897,174
722,875
181,528
735,102
678,200
249,545
505,755
749,563
221,517
746,491
566,407
103,433
128,154
642,510
537,694
926,812
917,395
979,432
432,647
809,411
126,210
279,150
994,355
658,651
614,416
650,701
678,462
704,266
365,573
624,789
567,638
793,991
130,715
623,326
869,790
297,920
599,130
278,978
316,898
457,441
424,572
931,688
173,295
335,610
465,756
276,686
320,494
347,169
550,563
794,285
661,270
515,214
857,842
520,375
224,745
176,176
904,582
568,557
145,927
563,639
924,158
140,472
797,510
962,442
567,727
921,608
260,943
298,872
880,516
553,301
772,445
826,702
205,357
139,923
784,868
893,296
956,649
329,247
287,406
471,398
480,309
866,225
566,745
484,556
201,710
707,360
518,655
772,206
485,480
231,836
627,336
645,222
764,965
688,513
195,915
198,705
349,154
309,726
490,579
704,175
916,495
183,133
840,758
140,979
269,371
288,527
596,760
598,632
240,442
723,226
534,436
501,245
378,131
734,257
453,941
346,909
843,297
452,485
833,335
170,219
651,524
824,521
505,425
334,204
126,106
787,845
508,877
245,682
909,988
773,227
331,744
339,997
909,527
600,492
513,409
998,734
958,864
288,925
268,347
955,437
789,775
360,552
423,285
152,640
740,389
489,780
416,122
519,706
400,843
859,891
454,565
950,689
738,229
395,152
749,700
294,547
912,824
543,172
690,960
743,374
592,344
640,669
937,253
618,430
915,554
320,501
261,340
942,257
335,850
819,593
344,332
743,375
554,939
125,910
691,103
463,847
794,565
296,168
843,900
294,702
707,374
954,502
387,385
478,268
359,268
836,377
416,382
295,838
440,575
725,272
744,967
660,879
845,182
919,590
449,674
883,349
259,946
277,480
285,183
199,249
505,470
212,353
202,470
416,208
525,146
682,112
820,307
224,215
592,975
967,767
458,563
914,233
356,907
446,229
441,480
522,448
309,453
111,974
741,270
745,216
552,646
100,416
219,706
545,723
726,956
393,224
616,834
950,866
879,267
138,666
380,971
476,256
713,244
432,798
960,376
622,613
927,695
875,675
400,461
770,984
900,712
810,444
372,896
575,513
989,931
121,392
265,888
346,135
743,794
672,259
926,761
128,738
760,963
313,219
475,891
855,945
748,472
114,570
313,414
229,520
695,792
550,686
134,136
455,900
774,541
845,443
208,761
596,483
161,261
952,632
328,731
507,760
523,891
112,769
506,441
931,569
823,509
177,256
231,792
302,576
885,213
546,660
465,633
396,909
454,780
353,186
279,723
160,402
322,561
380,944
884,916
122,406
581,752
725,730
990,813
412,465
243,631
197,933
468,565
323,182
742,730
274,711
341,373
949,618
217,381
816,354
265,942
517,667
912,779
848,990
571,988
184,675
249,952
323,343
737,614
233,407
329,723
289,915
975,745
336,723
890,831
108,259
374,791
357,153
976,591
388,910
464,927
125,996
144,487
712,442
246,740
133,681
718,159
134,124
619,695
635,531
194,235
475,496
984,421
171,759
501,241
789,464
946,113
694,304
422,794
947,647
713,602
666,363
889,950
786,658
745,654
526,293
679,418
555,912
806,978
504,879
150,758
869,726
663,609
394,441
956,986
456,994
169,267
497,104
375,730
830,252
480,505
363,509
989,960
796,370
519,286
194,619
149,147
906,317
887,197
695,771
474,774
164,530
414,205
527,881
425,880
506,899
655,174
363,128
312,862
137,375
307,599
964,348
854,871
490,336
714,163
660,692
239,230
843,434
662,245
891,365
435,206
375,998
863,444
591,150
635,992
636,235
262,187
601,695
455,936
760,834
422,155
969,224
355,923
457,653
269,530
996,600
604,267
470,727
821,803
213,819
999,333
252,276
894,874
111,555
637,337
488,442
216,602
789,377
898,904
888,277
960,158
815,623
162,463
154,609
650,775
462,651
756,451
873,549
946,943
968,939
888,126
335,335
304,824
837,978
203,416
326,485
809,399
768,800
228,447
939,718
770,472
431,911
294,762
100,602
814,982
132,627
330,183
939,687
648,862
461,488
779,429
757,584
542,425
857,765
882,966
901,519
734,612
556,416
387,516
114,612
499,440
496,749
488,630
519,164
995,858
571,523
112,604
360,929
494,351
585,745
772,607
175,846
790,997
688,722
586,689
202,461
653,746
743,818
222,423
406,422
140,893
591,966
361,588
532,589
380,426
311,330
449,288
718,190
301,399
526,642
713,903
395,564
797,561
207,886
906,856
374,701
767,519
190,430
513,462
231,726
238,290
841,572
394,647
456,837
712,533
473,754
322,147
160,766
916,857
640,926
854,945
947,741
901,247
326,954
673,148
704,165
606,461
585,900
691,382
727,317
336,839
799,232
202,869
694,967
590,994
508,407
917,597
918,405
973,696
586,659
706,733
972,251
169,865
105,244
633,867
603,497
630,105
190,626
467,716
250,326
508,554
260,847
566,318
701,280
851,847
219,313
490,346
100,589
258,998
146,348
946,467
891,270
831,227
705,513
961,784
412,941
563,787
912,221
299,501
389,674
169,240
659,102
915,543
155,736
397,297
176,984
974,650
516,541
548,308
883,411
877,280
946,888
368,387
360,393
330,408
273,267
524,193
974,471
119,515
725,678
195,958
431,687
690,508
808,751
712,558
461,645
687,349
917,254
446,104
510,161
319,263
653,666
194,363
355,803
299,871
443,542
713,787
993,251
252,528
418,129
845,489
742,646
333,780
865,409
609,123
518,964
251,314
415,105
845,568
823,858
265,247
137,264
949,719
778,227
301,881
157,112
530,719
508,434
843,411
838,914
199,698
785,719
824,716
976,666
281,925
206,527
888,773
935,313
606,613
630,480
210,330
370,296
615,778
206,603
934,430
164,435
863,878
389,755
355,692
848,148
293,329
164,885
308,949
719,705
316,326
941,624
242,640
321,329
899,277
848,196
312,376
659,539
162,929
405,504
446,722
586,629
216,701
973,948
396,372
931,587
632,282
766,615
907,306
422,500
964,614
684,405
653,640
170,730
516,805
246,794
702,299
442,125
224,780
657,241
733,257
878,522
284,327
990,833
525,808
358,873
598,958
350,605
647,508
409,541
449,942
600,993
681,777
851,244
946,903
171,266
720,561
884,688
516,610
688,962
362,283
194,713
929,206
867,660
788,206
426,310
222,290
198,667
298,610
810,915
103,908
722,466
149,283
540,804
324,161
147,456
283,435
367,753
429,606
155,739
513,154
836,706
726,244
517,802
675,298
569,886
255,268
409,502
759,360
405,656
255,111
755,522
178,855
159,624
726,605
259,657
750,960
519,621
889,336
999,884
560,958
852,238
777,959
650,448
291,481
850,426
129,619
555,558
950,854
208,884
226,231
822,699
223,317
999,382
270,978
360,106
845,391
925,734
963,427
987,561
636,111
336,715
779,101
669,827
555,257
219,777
184,647
856,162
715,658
185,586
140,374
844,815
692,637
324,271
795,854
399,205
499,302
697,801
945,608
735,927
747,136
410,756
338,181
468,934
325,424
151,290
571,883
501,206
155,951
274,116
129,839
261,791
551,411
956,345
718,771
660,209
194,515
901,805
113,240
760,735
828,274
269,949
399,938
165,868
596,744
976,441
764,220
788,217
768,945
524,142
193,681
392,334
649,571
967,504
214,893
291,889
936,667
743,625
971,230
245,395
640,652
113,136
192,560
773,233
127,879
165,151
210,893
249,418
980,683
787,493
870,531
703,290
999,518
439,566
575,132
114,506
155,521
670,495
277,211
733,370
763,793
753,567
769,404
657,678
988,140
604,551
701,413
835,909
188,216
811,245
448,133
774,528
692,916
925,599
834,333
501,873
458,257
509,405
183,805
808,971
592,180
924,933
430,913
381,353
