T_i,B_i
301,454
618,772
483,515
440,639
840,928
105,51
266,109
311,879
172,743
944,872
929,143
485,958
923,148
191,778
353,957
81,809
110,512
38,609
765,227
904,621
790,187
789,295
471,544
441,25
51,576
650,975
911,843
482,453
65,908
859,482
438,81
584,442
463,12
935,312
324,123
471,611
398,569
513,393
119,66
944,418
86,63
607,777
775,537
580,106
414,321
521,551
70,145
729,737
612,412
646,536
987,29
465,581
100,821
610,84
923,101
817,455
186,198
445,1
199,531
753,362
645,41
106,729
389,549
564,295
148,394
387,961
221,568
246,807
118,293
113,335
610,237
362,47
388,53
899,811
447,798
751,773
989,493
177,117
591,13
516,433
243,442
337,31
618,438
822,746
267,668
365,869
233,752
977,85
684,688
437,13
311,395
826,82
774,651
573,45
736,281
254,979
333,552
867,32
355,983
508,395
542,978
747,765
935,461
602,469
800,503
989,72
157,154
250,315
532,654
702,632
471,466
810,188
759,198
542,356
136,411
204,545
532,731
998,824
573,941
727,209
869,487
531,559
400,165
469,816
362,625
178,217
498,692
673,434
731,617
623,31
914,652
129,702
375,946
334,73
721,593
827,716
817,353
36,181
141,932
998,529
792,105
185,25
324,588
476,77
273,58
548,46
43,556
148,183
597,48
40,786
69,178
562,515
333,373
160,47
491,319
56,36
323,916
75,708
254,166
503,94
464,7
603,478
49,272
612,59
111,729
861,276
889,476
597,34
381,285
360,248
384,357
621,753
690,382
372,193
706,102
299,718
901,785
499,473
248,52
158,972
174,55
836,275
608,656
466,51
572,968
858,821
844,444
181,353
274,952
514,72
48,743
142,887
830,358
114,619
391,704
220,846
30,14
847,586
556,449
358,63
561,774
718,214
214,219
311,201
807,106
840,892
909,321
251,484
302,157
372,115
457,9
15,939
642,689
257,974
601,538
997,52
131,147
472,963
725,479
702,67
198,185
309,768
81,61
425,213
792,921
998,732
173,563
333,65
888,82
758,909
681,722
101,824
140,837
439,5
340,627
293,312
658,305
896,594
781,516
205,402
51,271
987,92
734,926
815,653
943,887
933,331
157,766
489,188
227,1
641,805
801,978
968,95
928,61
86,617
396,373
16,295
780,995
674,156
91,248
555,279
966,354
558,938
411,702
67,756
605,38
733,205
103,37
384,837
663,137
466,185
818,599
826,836
642,199
386,93
700,804
718,874
213,66
768,798
623,512
378,91
742,676
16,462
29,344
992,496
294,602
708,606
28,368
54,545
244,132
424,472
730,982
338,86
424,739
167,353
822,332
363,651
870,578
225,175
887,848
972,257
920,743
614,893
742,155
948,141
394,427
275,586
242,273
811,372
161,445
854,783
231,1
163,178
639,911
662,324
790,327
491,642
588,129
504,463
302,91
385,21
889,611
295,277
954,826
97,483
17,488
80,95
515,247
365,634
490,992
270,432
898,471
281,24
471,983
928,669
56,237
109,372
562,874
940,1
273,107
28,911
279,845
147,307
155,517
763,602
905,35
203,123
848,433
348,829
105,515
363,833
614,418
904,168
84,33
475,926
522,97
515,637
264,835
869,944
608,81
128,834
509,99
819,921
531,59
838,357
646,213
848,426
968,712
456,281
885,151
214,214
816,325
274,271
680,96
939,983
707,984
429,455
566,986
360,671
427,343
764,101
122,91
514,116
467,146
331,682
219,188
709,371
684,739
305,66
601,225
680,167
594,436
548,68
510,225
585,519
545,275
418,941
741,811
24,475
952,517
928,62
937,903
950,348
125,208
863,906
426,3
824,993
225,398
354,61
565,59
576,875
463,111
73,995
726,737
738,771
508,274
652,163
347,677
821,946
501,123
378,454
389,581
488,375
552,962
425,166
75,78
996,737
690,606
174,818
970,941
939,502
466,764
859,954
451,353
540,84
576,976
979,706
849,742
20,731
17,524
58,816
498,437
797,115
945,357
350,628
180,434
447,622
454,108
747,53
847,848
979,869
907,135
821,985
233,953
650,141
554,94
748,348
45,239
995,568
780,705
741,102
241,674
872,571
378,841
61,846
478,623
215,368
255,953
44,666
309,316
514,39
356,593
70,201
700,89
709,778
893,321
450,652
853,52
350,538
402,737
96,837
421,238
680,74
680,583
616,628
18,856
812,328
114,447
995,996
743,514
691,141
784,859
103,825
786,284
238,934
237,863
782,178
655,784
153,757
664,982
755,938
608,635
475,574
824,272
275,405
232,478
387,259
783,73
40,616
221,719
596,951
677,851
726,433
907,268
810,332
51,588
875,649
555,172
234,773
768,412
930,151
849,121
283,469
902,85
263,203
628,325
657,473
990,661
981,293
435,857
959,44
475,582
482,219
870,786
260,997
325,687
587,775
763,147
542,676
594,165
805,61
464,179
357,39
704,141
848,477
913,776
668,966
775,839
55,126
316,371
118,897
434,126
529,136
307,761
173,436
502,225
236,684
396,237
962,772
100,326
317,805
251,351
764,117
606,344
588,88
763,759
448,85
693,505
590,16
691,729
571,67
308,952
686,721
804,956
308,967
721,694
785,945
238,331
951,452
134,443
134,275
581,635
428,476
216,253
835,474
34,33
466,274
547,706
959,658
650,707
734,873
539,128
199,859
142,987
320,56
160,476
661,86
765,393
588,554
340,459
135,82
447,258
681,643
639,351
885,165
959,285
190,661
415,871
436,276
129,553
49,212
388,438
13,559
685,354
537,22
468,975
66,83
594,652
569,515
37,244
633,733
210,903
908,203
294,415
393,148
23,724
259,36
482,793
636,933
471,92
977,677
994,458
412,955
150,718
540,854
183,517
92,244
562,87
453,333
216,474
479,62
983,884
150,759
53,477
738,981
353,116
904,278
865,353
425,566
703,595
802,931
384,723
716,425
834,147
539,242
823,75
944,231
905,539
251,817
461,61
834,452
574,438
164,664
265,995
394,301
436,961
529,728
954,229
741,128
630,9
914,152
804,244
709,935
800,92
837,217
728,129
662,382
701,596
172,241
96,61
400,85
674,62
713,337
309,554
740,416
707,652
947,917
325,715
290,766
270,323
860,469
609,588
697,402
973,5
852,659
898,152
509,803
72,44
861,551
466,397
390,643
645,42
427,847
124,179
687,812
45,111
210,679
302,533
917,796
831,31
476,243
119,859
158,252
966,61
434,542
797,991
384,92
622,465
662,48
513,965
934,821
864,91
638,793
897,438
232,493
223,273
604,283
128,916
368,485
37,383
185,676
613,781
578,567
583,153
105,391
61,338
769,168
449,247
393,128
753,678
855,494
592,825
690,402
292,838
859,23
794,846
135,161
696,511
827,64
680,199
680,654
523,876
662,826
997,621
546,233
644,362
735,54
822,62
224,734
543,386
384,933
164,439
918,363
588,724
790,93
505,402
378,367
312,976
967,113
743,962
593,978
920,748
867,425
871,85
723,904
855,865
380,412
582,735
775,325
933,766
594,172
787,228
607,784
906,13
804,262
94,693
930,599
929,49
671,506
814,959
930,26
651,338
499,391
597,775
448,953
479,145
637,616
553,503
425,736
266,762
53,523
264,338
548,917
93,112
417,667
56,42
73,652
10,229
511,12
266,795
428,155
199,991
436,808
884,469
850,225
83,721
244,892
69,965
424,579
222,416
627,597
451,421
944,418
374,739
909,724
626,675
731,905
30,55
988,22
994,628
931,903
542,277
379,957
502,869
468,813
659,625
668,957
661,653
750,376
605,423
266,219
14,834
614,598
584,243
964,834
226,962
522,211
625,384
958,42
585,59
463,657
120,703
757,314
547,672
83,946
873,396
420,806
494,996
986,176
702,807
109,225
54,391
558,209
899,692
33,392
678,885
419,526
139,699
161,558
476,671
912,669
239,94
357,135
288,78
988,445
796,681
829,511
862,481
939,149
266,859
824,762
372,268
827,6
554,721
765,984
958,225
472,887
764,182
251,58
726,708
441,56
61,946
833,389
296,275
641,958
796,129
33,891
925,161
870,486
117,488
648,706
591,568
703,41
67,674
255,196
538,377
93,215
38,66
372,174
994,824
12,912
141,164
427,813
529,614
688,703
462,448
541,86
202,885
178,79
915,306
839,578
909,294
405,171
171,249
639,184
876,575
150,907
80,138
859,607
565,59
628,826
170,652
288,537
630,812
648,186
979,785
956,323
233,156
750,598
97,165
627,646
977,489
78,933
656,427
112,624
418,832
975,9
898,155
591,448
971,312
584,672
801,217
172,578
571,54
970,35
115,262
770,93
447,992
342,189
136,156
497,359
504,687
507,553
196,175
352,948
36,583
622,942
67,694
505,403
843,949
642,297
619,18
540,594
729,205
209,629
338,89
758,64
354,98
341,636
56,803
453,396
803,499
478,396
944,674
525,871
598,134
473,571
425,243
581,536
18,79
267,371
473,59
100,591
344,828
727,199
127,553
840,127
511,307
218,976
392,809
636,698
531,357
896,555
224,865
942,801
593,745
767,28
809,417
703,438
316,567
493,135
542,419
308,356
996,381
678,839
903,123
243,758
355,885
458,527
399,453
807,407
104,467
706,561
955,421
292,386
605,67
453,637
767,498
372,819
940,262
368,338
794,837
68,972
898,576
801,801
123,432
151,855
866,959
194,556
320,491
205,742
415,222
310,767
982,402
426,61
99,572
930,919
66,132
748,976
425,649
113,818
808,581
406,394
923,629
831,693
232,512
330,486
274,616
857,64
571,678
94,11
738,345
257,624
15,786
753,901
911,172
803,385
696,474
327,658
115,46
506,834
340,863
274,696
321,15
45,697
946,769
917,56
633,686
408,138
532,115
596,573
122,714
993,428
686,382
742,579
56,517
918,63
933,351
972,233
414,598
303,299
123,291
411,97
969,882
422,283
184,617
403,735
264,54
294,468
605,36
143,378
159,849
26,109
693,46
157,826
958,718
329,807
850,296
786,923
663,339
316,682
17,796
246,675
138,781
111,159
575,913
353,6
529,933
619,229
111,593
622,161
659,817
716,704
764,479
449,709
523,795
755,209
115,514
409,72
245,95
643,502
638,559
35,377
739,7
404,907
269,823
986,642
636,335
29,414
731,307
910,945
147,921
847,874
783,679
517,774
843,909
40,1
74,697
90,988
393,441
885,461
798,266
254,722
310,997
113,195
909,336
422,919
766,642
87,585
845,534
493,707
619,913
945,99
790,559
619,201
52,245
150,161
62,522
845,133
775,121
207,991
731,795
777,764
993,718
212,399
89,425
22,52
89,154
538,89
55,57
406,179
136,295
978,333
449,759
449,19
581,856
235,791
290,72
419,43
606,578
970,274
420,757
443,725
782,351
982,73
746,628
902,169
360,179
883,992
799,358
959,765
740,34
635,835
32,958
617,99
999,566
757,289
537,319
827,72
434,169
520,81
461,963
12,116
415,167
520,893
803,975
817,468
297,201
922,272
363,85
928,93
320,948
452,878
656,99
897,548
791,776
816,5
140,45
760,786
752,552
652,246
644,252
381,94
611,761
215,219
424,661
456,406
275,97
691,255
489,174
451,94
200,397
460,98
785,476
38,925
40,478
744,636
977,455
756,187
354,74
440,851
889,861
69,978
631,338
324,677
748,4
758,824
307,962
828,633
603,701
564,546
498,573
337,333
25,167
497,395
624,502
27,151
189,767
462,555
657,737
987,385
920,722
145,824
189,806
647,115
413,708
161,334
920,239
588,14
523,241
279,59
390,19
812,55
411,747
37,363
32,26
328,216
415,57
793,899
547,922
338,48
942,225
97,384
511,537
647,976
919,982
518,248
979,745
416,1
939,635
990,57
664,445
537,444
758,445
341,257
55,19
517,72
855,313
158,567
382,771
57,678
721,851
429,588
291,987
196,25
943,164
735,302
383,254
813,864
903,57
564,131
751,675
785,523
618,834
360,326
530,367
949,942
372,977
467,559
914,382
155,642
480,674
457,993
780,156
559,68
169,836
38,76
737,279
149,55
556,941
820,642
802,887
685,524
622,54
560,929
414,851
393,666
253,499
673,904
948,308
640,245
661,847
300,897
906,434
327,974
127,493
564,542
926,871
603,487
474,745
719,417
37,425
766,131
758,181
915,597
174,653
875,826
358,848
760,265
89,678
103,809
254,91
823,36
681,681
156,656
627,624
149,62
310,994
234,731
305,742
795,74
781,263
186,572
495,355
89,284
741,838
58,735
282,856
134,866
650,222
790,891
670,329
831,96
109,263
984,572
94,921
919,479
961,888
907,538
579,898
539,55
302,176
428,636
190,999
246,459
338,881
311,787
800,659
608,478
214,262
892,521
745,403
612,318
583,343
169,729
825,71
656,273
643,951
14,62
857,374
165,895
604,656
355,827
79,466
110,597
379,93
121,202
984,997
131,75
751,489
459,802
518,74
735,763
775,633
494,96
542,944
836,136
495,675
548,186
376,276
748,494
277,455
189,924
777,42
495,272
495,71
180,242
558,863
392,179
926,439
423,315
459,797
454,211
51,51
706,951
24,203
600,86
260,947
469,789
927,59
97,811
74,422
242,118
548,309
196,763
112,268
755,404
710,35
870,258
420,292
366,728
176,365
92,519
551,121
253,746
66,352
934,706
195,102
95,379
296,208
660,98
984,614
523,235
934,635
241,143
822,216
250,852
433,415
482,772
844,518
359,494
690,738
767,433
314,621
135,697
885,455
664,454
457,214
121,414
988,781
949,158
279,54
861,79
660,637
586,453
820,77
512,581
143,762
665,148
631,271
956,352
117,704
656,891
477,577
419,292
34,241
445,768
855,402
708,673
450,281
84,151
877,968
748,612
704,905
929,663
786,932
716,884
658,437
843,643
225,687
783,989
618,922
454,276
93,132
298,549
863,95
46,249
683,779
263,547
521,326
437,831
821,813
777,157
681,284
671,715
183,823
126,7
527,923
437,715
870,594
804,316
35,365
524,449
463,333
196,455
643,923
511,248
279,849
195,904
744,853
449,247
106,75
244,723
24,785
534,958
537,638
1000,268
499,839
53,204
392,142
684,345
275,734
468,679
806,986
790,641
390,99
28,825
991,212
147,754
46,433
67,277
353,462
747,238
191,902
170,362
666,795
360,382
192,283
714,229
50,658
650,76
844,527
628,638
187,733
820,74
401,149
466,534
696,274
688,719
376,614
852,182
411,708
710,991
480,127
580,268
844,473
136,228
31,768
716,228
167,802
860,94
754,61
448,868
651,912
767,945
294,406
524,333
473,628
579,948
583,59
119,143
604,695
575,265
661,385
761,208
378,253
158,251
429,617
670,367
784,708
634,141
533,29
133,778
851,778
369,355
860,132
55,645
754,784
529,76
953,424
582,444
496,121
161,513
102,951
334,226
336,292
417,486
998,846
434,273
223,846
321,979
876,499
887,252
486,256
568,246
481,274
301,878
682,428
820,324
531,904
919,493
263,79
362,227
986,88
796,104
761,589
251,618
413,421
569,134
851,281
50,44
695,995
214,505
36,956
962,79
891,989
534,932
346,106
163,393
270,713
85,299
292,372
567,503
243,508
594,312
419,281
222,511
479,88
399,708
930,602
311,104
288,448
886,363
838,67
148,926
727,865
582,472
125,64
813,572
914,201
859,441
70,448
71,359
816,644
964,998
513,748
908,44
349,999
45,199
682,108
252,31
281,641
728,904
325,474
88,487
827,316
168,364
266,466
255,456
601,345
631,378
771,236
56,614
522,402
541,555
666,807
92,434
989,835
277,868
100,124
749,895
385,827
813,313
627,255
30,81
943,199
865,291
611,537
550,352
659,155
986,236
298,729
11,787
167,463
281,48
76,587
438,901
530,348
797,198
785,558
788,703
578,91
724,731
930,312
260,44
288,505
260,383
435,706
805,839
797,725
575,275
684,322
958,771
253,863
632,881
105,33
757,621
64,382
102,723
961,486
675,64
535,331
95,246
59,591
397,762
177,896
497,48
424,956
666,603
546,597
31,733
985,697
35,618
338,866
617,742
363,613
839,24
507,162
157,579
650,86
634,908
341,217
803,307
63,176
689,259
359,798
962,348
106,67
73,476
286,919
372,364
195,375
127,385
69,805
917,831
861,276
701,281
931,7
968,615
69,85
505,232
521,684
926,663
474,961
764,633
776,737
535,794
528,89
528,561
978,489
270,219
922,657
764,539
911,192
292,254
60,855
20,865
340,496
500,493
731,291
883,305
424,625
779,562
221,667
584,448
902,408
219,474
191,547
271,241
674,114
787,262
406,69
116,178
369,536
139,459
451,497
582,37
482,845
668,823
952,102
855,481
208,311
105,708
540,852
987,348
972,207
399,299
141,994
670,497
900,563
267,7
841,602
655,587
828,714
50,407
935,118
195,257
329,984
901,96
383,279
987,919
420,879
375,207
474,93
266,951
772,682
130,137
303,72
537,849
70,502
223,672
443,61
915,512
609,975
889,686
613,84
859,115
448,517
298,55
688,442
216,759
511,102
998,58
360,88
127,72
591,418
440,777
837,581
482,73
545,675
926,911
893,245
231,712
39,151
420,6
65,695
776,13
231,653
477,291
854,297
719,519
221,41
873,887
769,135
601,412
450,287
670,569
949,681
249,886
209,704
220,598
354,728
101,733
651,684
674,844
356,762
191,163
633,153
266,285
654,83
253,601
151,436
416,904
944,793
838,972
302,42
781,74
312,196
999,843
458,344
604,411
576,469
682,412
945,859
893,183
475,751
481,709
385,301
343,5
277,359
722,88
674,35
610,324
75,916
416,123
588,119
345,283
601,652
151,125
127,371
443,684
828,488
919,439
634,805
451,651
887,358
358,661
548,85
620,502
609,193
747,6
102,991
237,927
565,875
248,141
115,304
72,23
109,113
628,503
461,368
483,904
754,186
257,285
977,114
127,877
45,792
780,713
761,421
95,71
676,92
213,895
48,468
787,861
17,847
927,916
305,593
903,436
471,748
855,769
753,367
648,492
765,987
850,927
312,243
304,533
20,909
850,475
945,553
388,959
406,207
804,976
485,278
555,386
255,903
214,518
638,489
496,162
42,384
345,681
369,124
418,828
93,763
271,616
885,226
274,553
953,663
327,603
794,252
917,966
36,765
864,53
658,722
847,586
359,79
199,607
962,9
359,892
69,385
48,268
170,793
155,282
763,76
701,878
575,439
939,807
856,221
710,222
68,352
919,82
940,52
342,902
675,524
712,793
592,536
560,426
581,713
66,61
997,882
152,66
917,433
976,709
193,188
75,777
496,365
415,883
337,827
504,678
14,376
58,356
693,347
998,76
989,674
464,377
623,52
678,552
132,907
574,225
827,953
795,115
140,471
897,242
672,978
730,618
684,172
789,835
556,92
430,563
201,964
44,225
949,858
564,53
818,697
479,799
575,416
873,776
637,508
547,129
947,346
207,882
684,433
317,633
25,379
109,515
176,669
885,171
450,934
144,614
758,453
24,288
724,64
812,85
531,7
650,639
123,586
361,196
783,61
61,4
995,469
755,253
322,417
178,976
153,389
869,398
753,514
69,658
287,956
971,583
799,123
338,686
368,744
540,385
750,711
213,367
363,49
77,199
10,233
826,536
896,59
861,789
246,655
548,24
228,224
266,959
565,221
157,657
992,74
234,425
260,462
312,979
311,431
399,874
615,747
606,17
486,608
939,327
624,583
159,991
258,238
717,776
391,119
378,545
81,59
692,626
981,993
774,421
406,119
268,627
466,896
27,623
464,322
28,677
892,793
30,199
347,836
865,721
206,935
96,877
673,162
38,56
88,31
403,545
50,159
174,403
789,929
827,926
327,587
304,563
833,629
855,817
802,18
770,347
938,513
520,316
552,164
996,777
514,781
618,395
312,363
759,664
595,789
576,85
704,706
764,719
61,667
324,822
443,134
305,65
955,98
589,389
480,892
84,58
237,72
184,796
623,15
14,231
243,684
720,759
253,91
564,113
204,504
83,943
344,888
182,63
158,644
657,703
958,745
836,515
429,439
504,411
205,741
374,926
409,719
960,226
635,599
235,478
885,913
463,828
563,147
40,13
203,38
910,833
194,53
972,721
725,297
315,414
811,723
968,216
931,351
489,139
84,872
495,747
360,557
139,946
877,284
988,74
494,672
723,381
65,514
543,701
357,197
339,867
896,65
221,322
821,655
799,975
620,626
916,728
554,856
143,773
103,715
653,62
237,792
757,496
1000,375
353,111
978,698
79,232
508,747
164,176
848,578
214,433
425,484
971,749
952,971
418,708
838,766
528,53
244,59
298,258
549,489
407,478
258,871
536,356
324,744
284,27
368,179
768,752
428,515
651,477
348,486
975,86
207,72
746,475
504,287
823,839
108,964
606,53
371,754
932,615
684,637
992,279
39,602
944,792
299,96
531,349
437,959
530,273
248,706
542,654
168,116
556,494
717,572
614,222
502,509
199,41
994,294
502,325
266,886
505,352
226,605
833,369
531,164
309,41
813,114
703,638
263,263
682,494
780,736
610,127
483,374
654,598
958,871
751,61
778,923
573,206
94,245
658,122
802,832
428,238
115,188
53,404
373,658
652,482
639,463
13,653
448,674
253,106
335,515
485,142
281,118
845,668
274,503
548,543
844,197
815,814
203,585
457,509
219,436
346,263
783,69
862,573
886,752
701,214
976,931
714,879
158,237
554,877
720,362
509,187
103,208
960,375
322,399
492,475
348,272
165,282
758,534
78,645
692,914
62,23
857,736
481,695
813,332
385,515
815,394
22,5
609,306
396,508
549,586
605,972
822,678
220,731
82,775
70,479
343,97
537,957
456,425
722,654
882,238
448,475
98,214
552,713
291,245
909,67
285,937
378,846
501,722
128,924
303,338
891,874
381,285
790,259
475,539
61,589
58,456
86,801
225,674
307,503
919,27
301,392
311,847
667,433
183,852
981,67
907,769
793,121
713,514
997,777
244,195
319,605
91,481
516,948
326,947
96,795
996,295
492,616
651,503
374,142
455,535
521,109
986,475
829,734
370,454
276,397
113,635
468,755
403,168
414,619
675,263
128,556
824,889
809,213
960,664
670,942
834,491
821,431
207,18
794,811
641,727
830,537
674,586
566,251
839,172
674,128
867,336
629,743
923,258
674,554
217,963
932,571
678,253
813,616
271,334
604,51
971,722
984,345
575,15
43,119
962,894
751,447
215,976
775,732
514,477
716,933
402,308
264,471
98,365
111,799
533,53
279,562
791,449
387,146
155,674
418,382
498,278
293,833
300,181
791,569
474,2
658,423
804,357
479,189
451,739
987,374
327,221
680,695
932,348
588,911
265,156
79,293
685,472
324,606
327,345
205,495
864,74
498,484
635,564
498,384
262,385
903,557
175,364
452,143
208,91
43,865
177,672
549,839
419,991
456,324
919,588
179,404
280,442
314,274
171,242
638,343
932,272
181,623
74,973
74,635
572,208
185,428
919,498
884,219
31,588
729,4
300,926
220,715
662,695
314,407
675,948
211,652
519,286
380,299
385,495
835,51
951,96
260,164
586,598
497,731
321,524
275,421
202,29
362,106
682,284
710,324
519,15
379,116
41,27
233,32
558,123
671,593
791,779
525,249
267,25
179,64
102,166
876,798
587,891
763,326
555,235
923,669
545,201
352,742
418,998
109,373
215,99
341,471
380,506
797,63
635,757
187,127
925,887
741,577
399,116
296,766
893,821
634,81
578,494
426,97
387,339
642,72
60,272
54,134
121,69
67,801
197,156
93,769
879,383
181,66
723,967
475,741
478,672
574,635
39,884
472,714
827,945
347,104
750,81
258,658
710,964
802,824
575,732
619,362
646,822
603,828
155,454
472,594
270,452
359,833
496,359
956,697
817,896
370,638
105,98
167,908
984,781
457,585
925,703
48,542
68,987
827,671
14,589
573,732
157,328
596,266
853,129
470,344
417,811
449,437
337,255
57,815
471,653
410,933
385,767
748,837
211,63
657,66
552,812
420,301
476,79
645,495
96,29
468,46
752,213
374,74
815,6
866,375
845,58
322,46
816,864
337,836
977,547
227,499
443,739
154,183
53,262
731,66
897,839
143,196
187,497
664,872
991,532
756,5
196,31
325,372
793,985
134,846
977,699
287,631
132,444
802,883
128,191
909,283
984,877
763,986
251,836
141,23
626,985
471,6
619,925
431,555
264,26
739,792
395,398
841,33
620,913
703,649
776,15
544,322
234,195
237,832
235,632
179,406
285,12
421,373
309,425
338,526
709,953
523,164
721,765
981,69
931,744
87,619
706,524
276,165
906,786
662,201
533,439
425,658
668,254
989,888
16,888
431,676
180,496
949,599
724,612
578,56
692,554
924,413
321,504
598,87
483,676
782,595
580,405
267,1
678,876
741,498
534,422
252,139
827,104
218,497
323,118
368,409
621,402
663,177
242,93
816,56
672,221
14,132
27,386
957,638
371,483
827,107
769,555
421,527
350,932
236,991
636,398
734,517
768,331
978,944
405,932
522,353
738,112
93,988
818,188
777,21
142,367
906,695
697,604
475,128
536,231
44,163
392,977
636,797
577,948
617,849
59,526
295,97
967,223
596,387
847,747
841,8
352,122
932,749
19,159
612,942
963,373
918,958
727,433
219,255
621,128
167,502
407,939
426,535
65,916
190,194
410,194
652,218
396,939
504,171
29,95
490,314
358,551
77,224
919,28
962,244
390,101
20,542
297,116
198,607
520,865
404,935
937,776
335,249
691,725
920,273
947,87
736,683
900,637
240,115
47,447
175,54
763,752
260,731
90,125
673,243
320,492
854,545
565,367
386,147
794,66
884,962
448,19
657,751
721,542
885,509
690,958
312,91
698,563
828,362
384,456
156,865
443,406
799,351
571,192
692,848
580,817
556,852
820,187
698,899
464,457
696,201
427,409
698,338
554,698
266,949
218,263
266,573
452,777
982,502
148,793
606,328
596,797
305,724
832,913
198,76
565,708
750,223
144,903
31,63
497,583
197,888
560,836
413,677
880,402
340,192
431,128
489,637
53,945
68,831
218,524
400,414
293,46
778,571
693,789
234,46
653,152
833,619
942,543
915,964
676,69
187,274
298,619
282,788
294,14
714,584
17,5
111,991
906,123
380,651
756,584
750,901
266,947
566,679
870,217
560,398
973,776
927,207
950,749
980,257
755,561
173,196
620,631
162,978
522,281
174,755
533,991
645,924
345,788
810,256
354,225
586,177
741,834
918,649
546,508
757,889
110,71
449,8
163,339
381,239
842,75
13,857
122,64
839,513
747,645
968,965
838,203
327,51
564,376
14,545
907,857
876,111
560,512
262,331
538,673
998,578
205,37
267,947
457,84
244,51
361,258
367,664
711,27
426,467
632,548
532,822
89,293
488,478
775,62
339,283
541,203
139,203
756,987
791,84
34,703
795,84
984,799
93,188
166,197
433,344
455,884
714,487
145,411
191,261
272,609
208,271
865,89
326,341
921,429
983,452
955,148
298,811
421,709
198,475
63,66
215,676
977,647
796,952
514,503
676,642
800,862
380,399
695,84
96,414
712,5
873,961
110,629
346,874
282,528
635,78
683,265
323,569
147,69
203,73
633,47
599,763
714,822
282,288
472,926
56,329
861,876
888,99
342,975
665,772
819,293
469,64
737,54
506,301
627,107
110,182
465,537
535,998
936,751
630,107
259,731
696,663
925,908
411,772
992,826
421,23
755,161
967,89
809,514
127,784
119,55
869,158
575,258
660,328
85,647
153,232
133,671
14,99
139,736
466,748
826,181
980,471
857,699
979,77
609,93
321,264
351,398
298,262
124,642
108,572
596,88
681,129
243,546
453,674
848,322
229,959
600,139
151,246
515,664
208,606
49,778
59,42
948,102
313,464
447,895
891,895
87,244
772,452
986,809
871,672
427,61
115,174
669,669
758,175
388,631
940,538
953,858
157,537
401,354
453,475
463,914
475,45
55,762
374,15
520,915
399,976
871,807
539,657
910,477
302,811
636,317
532,433
796,123
228,26
391,286
821,419
372,573
313,685
513,247
613,692
23,609
110,307
586,452
25,966
967,516
500,912
986,74
458,878
286,514
760,252
787,255
143,842
264,112
75,675
800,476
389,906
1000,605
972,719
302,678
730,329
96,531
997,503
478,201
779,592
318,813
720,783
215,558
639,229
981,448
708,98
142,449
948,969
358,602
416,125
971,61
784,45
644,698
397,723
87,554
844,826
865,669
437,986
909,86
735,464
508,142
698,185
900,214
127,546
14,403
900,673
806,604
30,709
957,804
642,362
639,764
855,97
308,462
878,63
795,602
91,94
320,99
949,603
480,944
434,842
590,747
523,134
662,581
125,283
732,996
68,446
348,112
57,78
518,824
297,385
743,59
292,269
219,182
108,284
180,981
586,892
897,323
992,246
417,61
769,972
886,243
142,503
47,235
495,64
272,543
110,207
176,733
126,428
252,955
737,664
847,455
332,43
109,781
725,66
299,763
485,512
67,877
449,57
59,454
823,871
229,899
729,808
206,505
324,499
463,125
382,784
574,856
436,243
660,668
193,121
847,211
800,251
734,594
554,628
745,655
345,665
816,762
815,962
380,162
489,857
943,928
807,541
370,504
927,581
618,736
381,33
451,622
883,974
637,41
268,55
31,109
723,861
857,901
454,882
687,688
121,676
774,656
204,256
321,209
945,191
517,89
763,895
259,131
317,803
767,617
782,18
941,33
235,87
42,229
283,343
402,513
260,974
962,844
503,598
551,985
296,986
444,692
293,56
772,594
389,895
444,867
646,892
838,295
637,202
108,505
50,631
40,375
484,809
572,999
561,411
518,238
256,124
105,178
189,95
289,199
449,966
81,219
554,375
290,674
711,197
414,372
82,445
686,918
209,592
370,961
555,939
984,824
44,867
823,705
752,235
280,558
512,845
648,617
735,609
363,703
287,893
953,696
505,594
284,383
706,203
16,744
979,716
36,355
356,916
58,114
732,587
894,64
254,479
521,473
1000,362
571,545
503,524
649,257
151,94
206,808
423,915
576,329
610,506
563,809
798,676
226,759
123,694
979,995
858,765
619,385
47,294
172,76
892,321
801,289
825,765
849,99
450,341
804,122
874,272
467,409
297,705
50,431
421,549
831,803
632,463
337,846
800,783
23,883
103,797
898,388
978,907
544,78
79,644
651,913
443,872
199,308
602,755
192,57
903,743
238,169
70,146
510,59
250,581
678,227
321,23
106,486
704,975
71,616
720,19
307,188
643,248
551,452
10,988
272,103
378,216
883,963
991,625
641,913
60,234
79,563
110,94
751,865
930,952
318,827
659,583
118,346
211,338
456,273
258,743
15,82
872,77
523,486
289,65
226,53
539,195
35,731
604,676
471,51
764,385
223,371
423,181
840,755
637,498
186,228
216,447
435,354
145,465
118,297
694,351
586,737
439,225
83,48
470,282
772,482
555,996
828,552
747,857
86,445
586,16
483,785
355,391
737,462
943,297
585,92
12,507
984,69
824,399
766,167
689,73
839,674
349,278
222,746
861,79
45,775
62,383
676,663
397,911
749,44
275,713
568,903
843,649
845,856
263,604
273,55
351,205
453,715
317,93
632,314
469,462
277,602
828,714
145,285
163,966
16,686
554,897
618,179
598,565
984,63
842,401
208,22
755,379
706,492
818,94
372,292
563,289
502,119
77,711
885,405
597,264
532,955
560,176
852,901
575,115
742,595
508,575
698,722
