T_i,B_i
378,309
356,399
848,660
280,407
441,350
466,596
769,277
482,992
299,374
463,645
454,129
895,238
501,293
874,591
602,184
432,590
956,584
590,970
257,665
584,955
942,171
738,363
406,805
137,629
943,756
247,543
368,892
726,838
440,692
980,195
473,953
562,324
619,442
281,696
857,170
952,517
113,441
547,593
732,832
489,123
241,839
466,414
704,570
244,851
985,324
154,642
636,848
832,570
834,763
246,813
130,457
869,948
108,446
276,321
623,707
718,459
665,850
414,132
886,456
590,776
708,493
724,742
701,732
118,368
883,436
859,842
376,199
772,999
499,139
210,109
778,671
650,663
736,709
859,773
293,227
977,414
392,944
809,481
320,100
703,916
426,869
913,636
997,453
651,790
305,412
683,645
584,866
318,488
521,311
719,429
611,684
486,697
556,931
709,326
248,209
959,414
290,701
831,507
704,589
354,605
697,964
813,193
324,556
583,773
948,971
654,443
465,471
381,877
804,295
463,578
249,887
394,879
688,424
642,705
753,531
400,471
327,241
233,912
458,882
399,572
767,692
919,656
149,825
121,981
587,172
523,951
164,894
362,818
131,956
139,747
238,164
826,227
213,204
373,744
854,498
658,927
413,761
212,203
577,829
421,731
384,804
580,246
539,346
538,613
785,751
766,605
439,777
541,436
575,646
543,183
877,436
412,459
336,359
383,960
124,526
857,136
508,427
425,871
401,242
858,402
600,424
785,354
480,279
338,715
605,151
648,272
633,492
370,719
633,953
937,918
837,143
722,331
409,336
598,203
716,313
783,884
178,486
107,595
125,932
227,393
240,330
372,274
797,555
166,731
386,498
261,205
242,137
773,906
962,471
266,857
476,541
980,160
346,298
951,641
300,139
317,705
225,554
446,525
195,630
354,838
280,296
524,188
180,171
732,257
515,134
860,736
210,862
398,474
547,432
781,685
214,793
553,975
838,608
398,200
922,307
662,185
833,562
173,542
677,382
595,753
228,679
516,535
839,670
995,766
848,252
241,513
936,385
575,308
618,573
905,844
481,815
404,946
113,209
838,903
334,798
898,149
371,252
945,733
986,382
634,865
859,873
176,873
427,415
515,289
811,615
488,463
729,830
420,186
522,707
134,330
684,178
530,546
532,197
984,514
642,324
930,487
740,254
925,577
231,617
379,471
216,936
755,251
153,897
266,379
698,694
748,245
803,413
567,749
997,996
230,356
406,408
218,804
371,464
516,780
589,445
564,780
889,632
490,407
557,141
197,976
641,675
957,590
160,684
420,207
111,719
354,179
518,965
695,647
330,163
746,799
479,623
499,642
400,814
685,618
494,889
229,287
423,254
794,214
291,383
245,812
281,845
466,823
465,524
371,799
717,145
634,257
870,308
378,283
867,914
291,669
522,988
740,785
596,768
402,785
249,792
637,864
498,953
524,613
644,797
809,855
139,584
868,239
957,546
903,380
203,385
106,249
773,571
900,375
348,772
240,446
509,186
552,876
186,115
679,693
869,953
854,796
170,244
770,747
138,334
889,676
189,592
713,906
683,555
277,835
776,240
491,680
775,523
832,911
939,998
781,656
893,385
434,400
499,890
175,308
175,176
786,595
569,546
649,654
741,878
331,582
121,905
149,940
115,619
109,480
442,506
495,147
145,966
553,514
480,282
306,578
798,299
930,243
383,988
353,902
814,835
548,167
638,524
807,495
156,507
120,235
447,916
918,943
171,325
122,691
699,567
161,313
573,118
800,809
363,120
824,660
513,170
800,589
607,349
556,902
344,511
843,180
205,941
839,789
116,694
986,358
940,143
250,991
391,888
479,406
860,823
824,581
988,173
284,245
471,856
305,600
959,579
679,755
269,172
760,387
323,381
790,463
414,138
417,315
333,623
298,336
436,278
593,653
119,690
296,942
776,572
152,382
667,455
891,592
733,234
718,968
377,827
915,699
419,260
851,587
612,667
660,850
855,617
631,977
449,950
881,112
245,346
475,580
251,712
398,936
100,920
838,699
732,709
355,908
644,565
175,829
485,957
348,375
320,389
964,292
972,773
281,182
133,893
451,369
393,748
111,871
302,485
655,674
733,130
406,401
792,192
461,409
842,696
829,800
426,844
545,336
777,533
101,910
975,310
621,785
180,842
777,393
140,708
777,455
178,670
720,624
658,833
798,325
305,818
200,474
164,699
470,675
899,163
474,940
839,133
596,746
865,166
989,791
549,163
390,627
394,974
647,716
629,431
588,270
124,601
240,411
706,516
925,339
916,477
968,678
361,408
518,825
390,400
770,629
841,784
840,892
354,698
350,785
895,316
187,403
781,488
211,704
894,402
996,516
282,161
492,113
151,854
126,488
994,926
996,785
833,107
512,270
859,343
365,569
656,819
675,612
767,647
594,903
128,233
595,514
226,305
462,129
809,514
211,310
733,697
103,117
303,115
391,517
623,145
655,131
443,641
666,783
611,166
458,417
613,968
576,267
438,493
655,780
360,507
648,337
181,637
141,902
512,335
142,683
583,497
272,804
963,875
903,216
221,433
210,122
947,775
592,769
642,912
262,987
172,294
769,164
590,646
291,211
630,376
878,476
830,765
885,603
579,864
615,224
864,209
504,114
235,542
875,191
979,876
546,183
622,688
490,835
762,902
141,935
686,388
467,323
324,133
452,286
623,451
407,138
242,491
993,177
552,116
870,944
936,878
303,862
821,883
304,166
312,743
864,158
580,429
689,744
955,434
689,954
929,582
594,108
776,158
393,914
827,299
557,988
593,460
629,821
299,227
176,249
143,479
787,445
280,609
664,203
470,825
221,768
425,983
120,157
112,228
796,458
626,346
263,951
239,142
712,828
758,559
950,669
478,216
891,445
251,330
892,661
372,416
454,153
937,705
273,679
551,669
394,251
467,639
574,483
697,955
828,317
992,648
213,159
609,670
599,590
319,586
355,370
317,121
743,179
159,554
399,671
824,444
271,109
862,272
263,336
240,150
349,508
128,662
937,165
864,902
122,679
942,738
336,679
768,758
558,106
426,599
472,217
801,353
545,451
219,139
926,631
596,343
165,933
535,671
845,945
239,714
678,486
700,900
552,846
394,636
822,618
356,552
747,240
391,405
861,267
338,948
296,485
635,988
631,390
345,211
626,984
924,959
623,642
143,430
275,375
636,322
752,360
205,392
297,919
844,303
299,766
147,637
478,190
907,413
398,848
165,952
389,978
768,166
876,344
576,624
534,300
749,480
378,737
242,467
697,727
671,245
629,531
609,919
169,410
890,653
247,359
733,324
529,136
141,270
395,934
300,139
159,932
915,700
510,429
470,361
996,377
841,221
110,851
134,563
232,162
737,520
349,551
138,742
849,723
454,510
546,978
631,119
873,347
148,808
869,199
384,537
950,477
207,452
849,118
274,943
205,261
342,226
367,542
385,321
688,103
907,965
664,716
214,629
927,388
691,710
402,366
910,308
518,524
349,495
145,812
234,348
716,726
754,896
603,219
985,959
912,216
648,861
189,900
293,606
138,218
811,629
808,981
698,613
358,101
408,441
986,606
130,568
623,932
268,221
888,648
368,937
446,126
721,811
354,652
374,124
342,565
257,140
592,400
684,855
334,661
505,837
348,397
987,728
988,699
412,503
183,774
305,504
804,282
357,917
208,366
562,549
793,160
497,648
688,424
639,796
325,245
622,790
297,925
277,551
571,286
405,350
423,554
379,704
193,490
406,311
881,472
369,141
872,251
231,278
349,269
890,108
692,550
813,972
850,733
500,919
550,286
208,485
823,251
770,587
729,736
958,982
171,273
766,925
209,902
196,664
236,955
613,808
908,134
303,632
352,255
261,623
779,885
169,364
333,353
322,737
110,277
441,726
844,949
221,647
499,218
696,704
824,813
173,774
855,370
392,443
520,793
567,214
856,770
350,185
685,174
819,376
175,489
327,531
400,356
336,376
352,918
870,287
233,206
414,847
632,247
338,553
332,461
994,497
538,957
717,947
848,106
861,260
395,632
296,827
702,860
822,991
758,223
895,715
605,276
713,701
965,379
529,194
879,537
575,947
354,909
633,616
428,884
268,175
487,864
182,223
242,382
539,309
274,669
591,458
211,608
173,396
799,607
146,487
977,438
893,486
573,927
981,764
195,427
645,346
126,602
511,604
908,496
776,596
211,234
663,961
982,895
243,695
145,861
259,517
113,996
803,865
491,894
723,902
329,952
295,209
189,821
104,560
276,303
731,793
956,688
810,595
449,615
963,671
408,632
110,804
121,172
874,105
813,270
268,667
757,154
498,641
923,530
626,777
704,265
550,730
366,864
750,406
883,383
617,469
599,943
391,131
660,514
328,627
288,648
950,382
102,675
775,544
793,844
592,384
133,503
927,282
813,665
144,939
676,941
706,478
197,484
959,403
200,660
597,494
880,436
502,965
502,763
555,313
516,103
194,324
577,464
103,880
693,901
217,259
718,688
307,379
666,413
956,294
538,646
902,786
409,439
436,872
635,799
903,742
681,407
605,181
854,957
949,740
702,388
127,615
820,222
943,706
994,725
198,264
310,708
737,103
853,954
370,846
170,491
193,228
728,153
725,181
831,554
882,372
302,820
397,210
908,590
123,281
959,233
599,974
351,604
550,637
709,340
906,267
905,537
831,695
680,225
244,460
296,563
787,841
780,695
500,550
431,397
932,666
119,794
618,895
878,333
937,918
120,271
775,673
308,313
861,823
424,163
449,862
785,360
853,105
281,976
802,320
966,723
168,173
946,400
320,240
434,534
274,856
603,732
527,705
502,125
562,619
693,318
137,889
916,116
814,963
209,557
915,758
757,561
602,603
226,897
927,523
681,881
491,288
663,662
455,848
596,119
710,163
516,773
556,141
471,433
840,489
209,295
949,685
365,236
799,583
414,936
146,190
463,333
421,769
989,424
163,396
809,568
144,756
161,254
783,650
847,166
870,190
233,510
428,281
186,255
728,393
838,633
212,316
549,807
460,266
651,436
498,484
267,994
971,236
769,118
592,777
108,144
885,787
917,768
839,336
391,371
497,627
583,425
957,774
521,347
486,442
480,632
966,636
950,633
307,568
438,989
143,952
920,424
770,522
513,595
967,830
612,877
269,293
770,359
789,304
428,352
518,197
612,680
262,345
879,635
908,603
905,420
836,298
617,544
895,991
915,711
461,630
835,543
325,130
856,736
797,394
118,761
694,351
901,568
831,143
146,709
294,409
729,626
742,594
291,248
439,103
814,705
948,886
763,186
135,534
401,391
221,583
161,607
722,486
280,568
311,339
893,175
633,111
408,802
697,665
136,921
977,445
996,298
956,230
841,362
867,698
583,298
978,966
145,733
454,123
459,206
548,224
796,179
897,215
527,735
192,740
574,250
192,193
595,383
758,407
910,929
220,505
321,129
104,273
619,478
623,107
814,322
399,748
345,151
105,849
740,906
418,265
844,153
830,263
857,307
724,842
397,171
365,496
701,680
842,496
710,474
677,853
195,553
155,126
168,148
874,736
246,434
669,587
224,973
987,980
802,625
465,222
504,310
177,209
227,422
777,810
511,485
360,165
240,556
171,187
307,155
921,261
177,672
647,987
798,689
430,390
537,224
996,314
603,159
909,252
510,116
446,131
916,983
836,499
806,381
540,365
705,510
897,842
783,600
790,827
601,736
779,831
241,669
824,194
638,825
932,839
217,640
412,223
823,294
150,751
524,411
472,626
713,139
561,783
557,314
165,284
345,557
669,199
216,230
208,963
482,702
719,482
826,870
874,341
644,688
303,579
508,733
148,351
185,117
370,624
282,258
362,298
759,614
468,137
869,324
952,550
873,940
306,882
741,628
943,923
726,142
810,991
608,789
127,964
706,592
663,695
981,547
603,868
733,554
515,885
405,411
408,664
469,662
736,954
595,170
995,491
367,325
115,416
823,829
453,225
620,647
206,696
134,778
351,825
531,521
333,881
653,807
550,363
965,528
180,139
770,760
647,157
767,834
640,665
864,619
134,696
740,329
317,480
511,261
973,242
308,531
575,779
828,598
765,875
791,169
407,743
408,111
686,786
797,707
161,214
295,753
192,224
369,255
961,801
328,148
204,878
813,789
394,103
392,378
163,601
892,338
797,861
172,265
298,974
205,217
116,586
903,665
322,935
803,722
818,790
817,636
102,908
353,703
144,674
152,340
310,729
388,713
693,283
565,337
810,154
877,668
936,583
968,693
729,421
628,898
335,615
573,199
233,910
228,414
936,309
284,847
367,489
439,567
626,854
191,948
401,818
834,527
244,611
102,112
473,271
685,757
844,402
458,321
100,491
306,407
949,378
149,565
112,661
970,444
479,679
233,147
953,165
819,597
407,213
952,574
624,542
240,173
999,423
248,722
350,719
557,705
682,555
634,182
261,962
910,156
896,796
369,775
838,728
590,239
637,236
346,195
489,831
616,613
151,836
604,605
466,869
844,478
557,681
726,154
100,956
922,113
907,633
166,412
741,232
879,990
728,635
805,454
750,285
720,804
777,863
492,585
775,198
317,501
866,464
496,565
779,166
904,499
659,211
118,380
972,536
550,419
472,129
669,754
709,227
917,893
607,105
689,134
195,823
732,873
474,539
425,659
449,168
194,807
598,647
636,986
940,443
904,305
571,746
996,433
470,643
839,650
150,167
680,864
984,133
139,118
671,971
629,815
605,986
965,702
397,165
637,136
697,431
351,965
919,611
775,935
210,196
988,115
617,640
622,237
439,951
230,631
130,627
321,712
951,514
683,792
737,680
578,957
207,409
302,572
353,844
149,596
982,977
564,428
755,379
289,273
891,780
862,676
450,634
929,263
589,645
692,468
566,677
460,280
882,240
708,198
131,571
672,300
915,319
334,369
822,434
952,506
461,512
805,176
172,808
540,728
510,880
723,795
601,917
419,814
554,884
122,342
236,950
750,341
900,337
507,464
637,649
503,282
399,978
321,834
230,115
476,661
453,468
725,946
371,814
146,880
320,298
190,226
181,144
351,533
418,571
186,622
886,687
979,494
411,253
177,613
447,604
276,861
685,966
901,944
714,824
413,476
229,778
179,300
403,506
297,223
819,701
296,913
133,767
365,161
407,568
252,108
394,552
717,158
168,310
828,487
991,266
211,602
199,343
864,177
711,768
305,123
923,123
825,346
185,700
275,881
521,500
799,833
908,716
995,465
706,805
191,565
356,979
781,205
226,727
753,922
736,899
502,152
616,251
199,211
810,134
241,808
920,114
739,807
164,102
886,163
144,750
750,710
394,649
135,248
742,965
262,524
674,988
288,355
823,316
310,777
294,427
136,104
799,396
855,614
520,315
108,259
105,437
126,907
329,117
892,933
410,417
111,841
307,975
748,966
452,415
821,201
503,778
710,807
354,239
578,871
856,347
902,113
262,653
636,517
319,843
374,947
983,488
809,691
797,685
751,290
489,655
440,902
622,607
482,685
312,300
974,284
843,349
566,197
743,822
859,397
531,356
388,314
723,278
913,917
739,443
593,976
938,862
596,676
755,961
525,214
538,569
991,192
450,217
519,557
855,233
442,994
583,272
877,137
402,119
998,140
324,721
901,414
496,930
330,640
326,688
415,716
668,494
772,392
382,189
130,282
984,984
414,569
643,777
295,465
654,536
172,153
336,602
373,386
413,259
784,516
634,214
937,552
375,293
577,224
575,195
318,892
964,400
526,260
206,456
367,820
476,220
302,856
661,770
489,251
309,109
834,358
992,380
118,656
311,110
937,843
746,836
405,860
733,674
118,928
383,660
979,525
947,315
477,917
589,262
536,154
750,417
576,680
920,729
772,582
751,938
808,226
376,800
351,739
438,317
762,657
182,815
673,576
885,563
432,284
910,910
527,694
916,913
751,364
976,989
787,246
585,865
983,210
611,346
183,332
775,375
190,264
867,724
137,808
648,321
725,545
317,619
151,410
545,682
777,252
122,950
393,803
538,513
347,332
892,932
872,782
249,506
298,661
653,495
747,342
719,120
793,479
212,470
452,299
304,210
379,366
341,526
662,937
739,208
790,914
807,485
669,433
751,613
306,544
230,252
782,177
821,599
814,357
850,267
811,333
721,375
589,268
591,669
958,636
501,600
792,778
276,137
795,274
253,243
664,503
148,233
283,880
398,658
291,176
892,179
328,137
488,856
168,465
563,341
108,601
672,813
534,226
440,705
722,439
477,647
237,681
108,825
279,345
313,752
109,730
490,876
960,889
875,401
801,800
707,112
709,711
887,743
299,799
540,332
162,664
793,229
663,286
959,699
454,353
530,848
727,563
507,590
782,161
802,480
729,276
728,575
519,440
836,937
543,928
938,208
598,164
752,205
633,766
808,876
449,898
840,470
548,537
373,173
659,527
824,222
781,335
557,189
355,107
988,339
138,628
216,925
547,390
776,130
160,790
994,914
979,208
258,967
638,660
105,697
158,361
938,206
617,808
352,887
929,262
415,869
431,643
407,250
596,401
233,593
675,572
242,306
899,117
129,616
682,520
779,279
321,380
246,668
203,466
197,737
670,203
357,271
477,950
796,563
421,436
762,901
352,376
242,131
725,139
661,918
427,853
668,532
228,470
993,465
426,770
255,733
440,505
314,817
651,904
108,461
456,220
479,101
531,855
819,397
866,300
276,517
113,454
673,993
961,154
651,219
842,465
427,890
639,603
700,736
778,608
413,578
775,640
610,695
520,611
782,167
426,445
727,788
231,666
530,602
902,711
350,125
232,742
660,570
448,245
165,660
792,652
932,414
663,760
606,194
286,914
701,514
479,531
581,552
711,445
224,131
391,922
227,185
742,509
264,968
912,650
191,520
334,471
255,440
122,381
735,469
592,686
266,250
622,715
902,675
946,477
846,897
138,929
199,940
120,658
661,448
453,283
125,977
468,378
486,575
678,769
195,164
998,636
224,243
309,751
636,505
221,710
132,387
292,334
142,853
610,183
134,622
686,676
629,632
736,630
129,317
994,382
950,524
908,310
673,526
910,463
352,163
277,886
475,767
990,477
377,217
234,894
265,747
643,339
380,280
234,611
494,672
296,720
364,860
244,687
880,801
293,970
914,728
357,787
938,444
376,539
486,263
974,291
131,520
501,421
295,261
450,435
934,739
125,642
199,625
816,292
689,138
824,934
932,235
370,369
114,438
778,106
934,882
439,325
975,276
924,284
199,873
780,531
445,769
493,909
747,718
847,297
714,791
453,855
424,718
354,792
301,807
812,721
162,386
663,756
368,466
575,191
548,284
703,379
877,131
909,116
628,856
771,271
548,488
116,355
897,870
172,371
412,460
391,811
477,285
549,839
987,330
524,485
407,829
459,241
169,649
289,426
242,280
392,799
838,447
471,808
373,767
823,244
388,654
934,872
509,674
909,779
118,105
551,732
373,387
623,329
959,609
960,548
173,299
722,176
584,171
877,762
321,204
919,503
163,929
797,425
144,425
510,189
738,467
476,388
533,748
409,100
174,568
122,149
508,278
566,600
945,218
985,605
832,422
796,820
769,736
694,339
116,980
594,640
359,418
764,176
870,673
747,849
990,946
819,897
339,739
708,787
471,940
933,300
629,113
677,979
731,796
731,524
247,765
561,247
977,615
481,751
866,479
492,798
818,944
668,369
729,233
762,506
837,905
614,940
810,348
913,762
408,549
968,808
276,937
745,574
174,999
998,571
454,971
559,906
221,525
554,525
702,730
336,156
488,595
140,727
283,494
892,934
737,655
258,581
874,531
215,243
129,117
352,249
754,533
268,242
616,102
889,776
983,272
242,265
881,247
771,474
805,259
512,364
288,584
884,456
126,833
525,824
633,341
763,264
496,681
297,443
750,253
604,746
459,715
646,788
724,756
439,767
589,588
794,431
339,664
286,456
835,905
805,886
322,339
900,945
898,748
775,838
802,109
384,572
478,722
218,315
157,241
241,484
740,409
282,689
427,769
469,461
356,427
752,198
481,189
821,878
547,523
892,469
649,180
703,355
134,439
704,218
685,788
656,397
376,619
670,950
663,282
726,400
206,958
680,378
948,399
260,391
308,589
999,169
894,497
617,384
990,480
650,967
117,103
951,334
745,639
781,339
920,816
641,100
942,991
605,292
783,687
372,516
173,308
842,972
144,437
789,765
652,468
310,600
618,150
276,457
376,684
625,879
659,667
935,534
548,729
723,555
891,813
506,399
700,850
348,610
802,459
509,575
814,275
743,616
645,168
444,930
396,430
110,216
853,696
582,513
581,377
551,906
645,905
769,526
574,463
264,474
208,572
374,543
580,708
215,440
176,284
450,237
588,937
320,459
796,126
193,941
461,828
827,143
606,993
702,161
106,250
677,728
395,673
835,207
177,933
208,572
554,671
522,408
983,547
846,289
495,376
335,561
719,602
185,245
150,827
627,278
150,906
211,394
787,911
979,667
802,788
521,783
948,206
322,538
575,154
781,637
965,429
528,815
398,298
348,480
600,263
315,251
331,761
546,477
911,524
465,169
319,944
766,934
465,832
569,925
367,298
502,873
495,893
148,373
418,676
519,634
253,384
421,380
621,824
341,871
272,708
557,503
509,519
512,496
569,420
390,899
152,478
483,456
614,290
446,504
916,904
391,389
624,815
747,886
104,276
718,805
614,109
167,721
960,594
349,358
499,639
636,295
501,138
154,209
473,615
923,386
116,491
846,752
758,589
488,846
197,728
926,855
800,304
968,830
590,880
829,180
117,894
573,731
188,393
893,778
458,367
583,637
804,724
832,950
901,358
776,335
940,715
163,399
947,702
892,220
549,532
924,151
598,124
442,364
184,546
527,320
116,323
680,784
644,635
130,865
618,383
137,308
843,198
312,147
372,623
675,539
453,605
404,200
432,304
137,924
223,890
497,550
371,614
223,486
319,767
833,126
772,190
491,132
131,116
239,849
785,153
723,723
892,543
777,178
564,672
457,445
738,524
442,705
346,372
305,850
774,255
772,743
300,376
689,311
545,957
978,947
526,559
344,362
318,930
720,261
701,332
945,782
803,149
146,255
636,593
171,823
179,867
630,471
981,383
372,343
349,560
502,759
581,990
579,526
916,584
930,210
364,145
198,972
664,486
834,366
466,758
140,795
544,651
207,127
682,134
168,530
777,876
465,536
703,465
676,861
993,609
454,768
216,965
382,632
100,121
920,656
188,769
649,967
881,704
836,395
739,838
412,868
646,361
695,466
954,161
779,348
789,329
254,586
112,307
459,871
454,348
877,255
136,827
517,130
718,601
562,800
599,489
754,295
941,572
665,125
404,195
701,295
584,280
146,778
897,172
119,205
247,991
693,991
713,952
410,378
600,117
473,608
480,812
380,896
515,367
792,133
407,275
704,287
690,548
916,807
342,800
877,862
225,283
219,377
795,950
145,691
113,690
124,425
491,176
440,424
747,777
861,927
779,762
261,534
160,667
120,196
250,924
781,225
637,569
152,567
272,376
487,179
590,852
160,854
729,986
186,923
404,460
833,951
640,684
598,403
279,585
412,395
943,424
320,596
132,174
174,177
293,434
368,762
827,875
807,909
215,455
392,297
306,925
377,659
550,843
546,252
463,563
320,749
527,943
876,790
786,713
860,334
178,344
310,970
489,680
185,935
883,270
535,843
583,365
807,299
800,274
746,145
505,774
856,232
997,994
279,293
607,814
305,930
302,217
179,888
234,821
450,689
163,824
367,969
970,679
103,210
840,352
188,587
702,621
259,592
929,865
326,850
933,976
840,523
670,660
962,206
173,728
998,414
224,558
608,443
285,389
725,969
989,380
142,149
979,505
236,108
226,204
961,513
780,551
205,640
822,377
268,599
605,734
776,324
790,282
454,163
105,126
460,777
331,277
223,280
746,681
427,541
123,423
436,201
150,923
669,655
588,722
407,797
148,614
463,213
951,177
494,689
570,592
369,985
228,241
522,897
208,240
999,137
461,247
280,549
453,410
721,451
434,167
698,854
121,395
122,566
513,567
685,797
314,649
670,340
729,518
893,365
457,730
146,982
820,197
927,183
669,855
469,887
388,621
671,734
342,334
470,654
971,143
810,234
484,550
956,872
843,373
981,679
139,269
480,327
728,582
766,549
690,590
134,701
512,995
632,120
787,926
201,476
673,466
502,757
782,489
372,465
728,453
760,704
172,712
353,351
456,230
969,920
145,248
870,815
274,667
157,431
689,794
664,742
853,104
368,813
691,570
901,362
284,592
774,304
522,599
985,811
619,759
944,692
327,564
676,176
374,186
497,637
846,725
942,941
218,609
596,748
452,562
189,827
744,261
282,462
959,679
370,243
334,254
435,288
924,770
830,352
500,845
440,203
974,617
459,671
643,691
994,224
981,430
961,286
744,316
897,725
455,682
861,696
709,581
950,640
616,831
552,233
685,410
910,892
957,259
282,995
283,980
569,186
862,841
576,512
545,240
534,291
752,322
751,933
609,998
326,875
320,569
709,940
468,717
371,484
717,440
519,593
834,561
875,344
485,504
255,966
280,505
562,675
950,781
809,210
346,330
218,178
840,478
708,956
273,612
406,703
966,215
299,618
428,171
514,316
749,860
983,466
658,157
176,498
337,249
790,917
133,173
782,592
245,912
960,718
297,731
546,663
365,968
311,152
369,692
676,318
897,166
891,976
801,408
128,380
169,531
953,862
373,587
664,867
511,197
984,983
179,233
334,355
663,898
260,822
587,818
233,362
342,395
219,122
144,212
843,197
688,829
277,597
509,864
900,132
839,505
349,591
883,740
571,518
192,506
595,786
476,863
857,925
309,422
519,110
587,291
394,720
614,570
305,460
411,877
880,215
328,730
910,308
811,775
457,117
545,605
465,633
655,516
732,289
445,637
524,276
423,747
270,990
316,687
118,129
997,573
238,471
978,634
856,864
796,849
940,777
234,912
819,461
690,798
274,406
906,997
996,925
207,341
462,967
688,909
180,785
763,981
839,268
105,767
885,966
805,330
970,845
180,546
286,649
674,190
798,810
564,899
423,459
625,723
394,549
165,396
186,984
544,593
293,303
453,413
896,722
740,380
817,234
674,132
582,588
849,154
860,681
918,592
229,172
468,726
770,612
956,843
542,221
733,648
301,744
514,980
309,208
175,494
641,165
832,686
670,147
576,452
952,614
748,344
394,280
429,818
603,319
620,557
713,658
240,284
171,230
193,109
899,927
977,437
429,494
246,289
972,472
279,266
389,190
611,815
911,933
441,983
769,930
854,199
146,407
460,712
728,630
214,707
467,598
433,957
697,782
207,179
280,874
982,953
883,920
301,897
798,196
520,214
579,261
208,117
563,955
744,449
630,223
448,676
636,899
833,701
852,235
518,114
538,418
926,877
651,441
256,419
784,602
374,883
112,746
335,118
844,101
893,232
664,920
930,643
450,817
604,976
249,122
749,968
956,944
552,423
460,796
105,122
338,102
266,672
575,374
883,611
699,851
739,897
472,591
104,974
206,752
222,877
984,519
833,578
459,962
186,960
471,666
213,247
795,804
106,122
592,545
760,976
286,161
271,721
745,732
164,975
774,549
480,528
890,625
112,766
760,633
666,817
416,817
121,867
830,649
685,785
388,823
515,826
988,843
468,593
980,434
149,512
929,218
502,678
906,956
333,289
265,708
808,550
457,910
428,218
153,849
662,344
893,483
497,470
295,706
320,595
829,380
945,860
787,637
574,302
744,539
814,200
757,432
731,384
184,548
624,336
263,668
172,969
932,398
212,681
456,775
108,776
275,886
797,973
519,846
107,480
171,167
722,715
906,320
702,142
788,315
462,292
694,351
466,577
920,663
746,209
620,598
604,596
908,475
928,555
604,219
981,455
100,620
227,426
524,950
407,559
938,427
441,706
537,426
121,427
944,939
228,864
699,907
893,955
175,318
393,364
874,621
686,854
664,411
489,606
588,562
588,546
921,461
730,788
216,500
904,566
697,272
950,578
721,299
770,874
972,156
582,958
657,719
884,579
717,979
904,560
270,554
161,114
960,364
758,385
872,504
471,311
395,474
529,675
279,225
813,930
732,991
501,363
136,509
300,811
451,996
416,116
651,998
567,254
755,830
980,536
359,554
745,763
867,261
684,408
437,725
630,899
796,154
578,784
475,547
955,554
104,608
280,792
674,832
111,569
441,866
558,584
931,833
494,373
107,737
426,687
410,335
944,194
420,153
537,801
131,286
552,127
784,993
816,788
870,827
720,905
252,631
456,170
719,614
523,723
453,655
459,633
938,562
754,585
504,829
873,713
379,511
446,677
457,281
151,647
171,340
608,950
302,711
392,104
554,361
167,615
953,324
430,362
996,980
121,101
264,142
217,420
116,939
701,662
739,605
379,363
514,973
959,661
818,696
649,469
119,439
702,682
965,725
299,222
223,494
360,642
745,818
934,280
324,396
484,745
747,690
848,220
276,974
299,356
283,874
329,683
965,121
442,119
926,728
398,529
270,708
168,599
776,729
583,801
660,894
519,111
439,104
737,740
621,454
393,917
546,143
823,220
321,302
572,834
984,268
992,806
247,408
998,125
349,273
352,134
667,987
259,273
899,632
157,516
462,145
817,343
776,121
563,951
416,456
626,218
969,401
998,333
144,381
571,829
463,892
202,357
780,813
377,244
278,780
359,635
773,915
175,919
854,393
964,193
473,535
804,972
583,157
278,143
701,978
449,504
241,127
387,534
352,653
976,191
317,907
468,844
305,817
314,586
911,940
785,436
166,680
484,817
658,852
173,422
207,547
541,539
347,795
618,705
851,657
656,132
838,959
876,390
708,962
650,343
463,476
464,830
112,523
953,606
927,106
546,281
129,730
175,804
636,857
956,781
509,355
958,381
983,369
830,216
535,713
586,720
590,431
506,272
769,244
726,679
287,507
485,888
286,564
991,488
846,340
889,598
837,953
928,395
859,814
306,355
343,541
670,981
314,109
550,187
913,745
154,362
169,504
550,205
507,374
343,919
847,488
830,277
974,673
500,497
632,786
797,479
411,679
999,750
207,109
931,842
794,441
823,445
737,854
423,760
220,340
370,673
976,934
170,935
182,748
823,450
979,627
120,606
348,314
406,916
757,255
271,898
148,289
185,616
481,638
161,336
702,127
707,354
407,993
345,532
714,675
433,371
576,439
998,452
629,844
173,538
206,571
747,378
424,145
262,774
837,152
317,417
264,881
577,738
522,222
435,802
925,702
888,198
549,961
498,633
423,517
715,457
631,112
661,864
579,870
847,230
682,483
218,396
349,497
381,743
512,962
248,186
840,601
526,125
885,252
720,196
510,812
195,463
306,838
567,919
764,770
830,749
354,434
970,116
423,470
661,637
453,844
772,273
128,236
425,355
626,434
983,139
735,731
238,501
327,123
983,523
602,761
914,305
526,936
513,164
370,296
695,223
671,218
328,475
713,439
294,740
374,579
430,196
604,703
751,937
155,315
253,195
176,572
196,976
900,873
129,303
195,854
545,227
689,760
345,689
591,499
811,558
568,383
671,252
744,665
786,546
591,394
330,283
659,860
927,600
883,591
138,708
713,667
359,662
236,510
338,698
512,677
871,784
827,281
367,395
523,805
516,109
231,792
558,530
565,684
608,328
705,263
163,997
107,660
961,798
894,874
416,127
190,950
664,846
380,731
125,886
415,737
440,560
230,756
271,364
239,191
228,182
690,686
879,398
318,124
888,717
217,725
636,820
813,386
926,744
233,659
225,779
226,629
367,312
992,612
