T_i,B_i
263,379
121,570
189,322
287,423
108,830
494,794
996,329
506,724
161,711
497,341
983,509
703,736
802,138
521,634
346,457
996,314
937,583
593,427
120,141
309,921
273,600
587,897
169,754
764,430
887,382
291,310
745,545
512,572
596,357
668,889
675,911
285,842
772,784
937,954
357,424
504,880
808,833
742,871
132,382
523,759
494,675
462,667
613,815
579,631
853,896
944,948
248,881
310,967
435,667
904,325
763,147
445,351
716,153
612,188
779,698
142,575
518,676
640,480
286,106
437,842
613,677
386,113
533,375
575,748
313,845
395,559
185,897
516,125
247,469
641,182
588,706
648,295
934,277
712,270
261,371
786,741
124,114
477,247
567,324
128,394
748,508
905,128
418,891
185,810
842,502
499,536
183,419
671,333
547,689
546,231
418,616
500,759
633,324
748,460
627,485
860,513
839,267
513,637
332,726
168,993
855,929
415,222
969,523
769,758
757,643
182,627
221,652
919,406
210,315
440,563
286,631
548,803
657,311
436,128
717,535
619,342
751,367
159,347
334,358
813,255
340,158
645,291
928,489
202,420
281,254
206,822
611,713
171,145
390,936
944,347
912,840
110,999
302,232
618,430
521,151
245,664
709,715
123,396
668,967
529,548
380,494
444,296
935,208
112,986
387,845
192,874
818,198
556,126
405,758
264,829
112,813
185,407
265,920
779,111
766,804
566,838
804,486
323,520
567,514
763,985
648,356
318,148
686,152
337,983
820,721
571,208
912,488
883,690
278,465
510,732
510,335
535,397
846,421
199,559
792,255
984,211
361,845
268,325
439,881
240,180
541,937
553,520
594,359
929,472
431,349
303,578
742,473
912,664
392,808
861,699
410,316
185,461
413,790
135,144
250,486
966,474
650,493
579,279
617,776
540,905
829,787
595,987
469,594
702,210
429,246
128,165
980,622
789,694
832,744
175,906
912,253
682,536
875,235
716,715
751,103
112,965
898,670
242,199
444,622
208,465
201,541
376,177
355,607
368,902
328,601
747,665
725,939
646,727
980,525
594,244
580,602
400,200
161,970
851,641
926,770
148,832
497,158
268,566
636,972
167,297
973,303
141,847
992,981
975,111
298,243
122,143
914,632
535,771
130,312
809,372
767,525
745,726
991,522
327,350
874,356
470,416
526,393
387,175
847,887
515,139
921,831
161,379
461,740
879,795
923,448
634,637
349,517
286,329
233,454
388,559
698,897
840,197
727,223
327,704
127,931
959,781
816,196
261,657
321,939
425,943
708,253
471,468
545,414
812,238
791,325
794,906
283,995
611,116
774,294
147,480
136,649
496,176
545,842
103,181
409,394
410,323
339,934
533,786
282,772
785,137
928,902
542,966
402,450
287,309
776,919
587,923
181,863
338,692
702,474
356,649
383,523
361,306
874,984
243,161
699,523
690,615
418,147
315,164
384,692
440,430
686,487
240,970
113,566
301,478
685,926
609,622
128,364
735,875
397,823
283,385
524,574
922,246
806,141
801,893
323,146
934,815
720,821
426,490
957,454
157,752
419,159
907,231
128,417
674,210
931,918
761,575
724,689
327,970
731,331
211,210
841,150
199,172
650,564
361,687
906,839
453,286
737,817
529,501
985,859
687,862
686,349
993,742
921,289
610,393
759,519
184,952
168,964
912,729
941,852
422,378
791,988
528,566
740,185
145,675
877,473
540,988
471,551
678,285
584,110
271,958
889,878
111,981
187,621
196,395
201,968
412,839
954,143
110,856
825,565
741,521
176,582
184,547
560,272
779,139
531,214
217,318
722,725
728,695
995,301
401,587
953,573
764,495
192,552
734,571
733,153
592,492
830,697
734,245
630,217
624,424
272,833
711,465
795,522
804,840
525,341
544,404
796,208
894,475
424,514
265,551
480,928
634,640
216,898
616,548
594,189
524,522
353,353
263,408
440,352
500,287
193,276
806,819
412,532
970,616
666,739
698,248
993,840
104,877
209,763
877,379
588,518
437,325
184,269
403,259
859,758
500,365
226,541
214,399
651,127
993,772
359,199
804,211
743,818
772,906
566,534
285,889
708,556
817,994
966,529
879,825
742,510
830,864
637,922
167,474
341,947
883,567
258,253
628,426
826,958
145,555
233,976
600,501
483,148
414,722
644,558
312,195
580,337
900,708
682,227
106,217
347,608
683,886
119,178
385,244
634,334
942,898
834,877
141,247
704,625
552,235
208,297
108,506
583,298
655,868
919,912
639,451
299,146
433,706
819,958
527,106
167,777
863,110
488,456
166,586
142,288
986,947
609,154
943,744
270,110
831,934
242,639
370,108
250,402
584,815
421,255
774,738
290,830
593,470
189,912
838,531
983,258
321,975
716,437
966,550
265,875
371,966
396,415
706,603
437,580
893,500
199,719
178,498
784,192
449,560
256,593
157,629
505,224
158,671
522,701
560,830
265,520
194,431
608,360
915,491
106,393
706,303
419,830
553,539
952,307
961,990
307,999
151,958
879,969
931,697
940,377
372,465
490,800
456,690
380,101
245,601
654,222
360,243
407,114
201,802
574,224
686,228
805,721
884,455
674,387
700,596
602,338
244,121
803,344
722,105
340,958
832,405
161,333
179,609
788,276
815,300
555,879
817,254
564,750
306,298
828,864
928,964
800,866
616,999
951,245
855,731
871,993
571,510
318,462
833,453
885,999
553,707
524,396
511,789
692,516
914,260
698,201
729,887
567,393
133,841
763,375
638,515
614,727
799,368
746,202
474,658
639,529
553,291
821,745
472,295
111,908
780,778
345,510
344,475
528,398
104,338
816,693
888,448
475,353
389,723
619,235
481,836
855,257
462,960
182,664
824,781
443,843
422,523
390,693
647,795
725,919
172,809
100,314
311,196
861,233
309,217
516,435
897,702
108,374
522,120
913,655
145,148
795,355
551,381
627,680
772,773
815,913
557,799
760,643
467,510
140,294
860,679
256,959
763,449
326,511
170,159
349,799
965,137
254,358
703,849
414,844
809,108
677,281
138,516
286,968
818,423
400,945
543,895
864,245
829,795
222,628
319,561
664,715
207,352
962,903
938,314
270,580
218,830
472,363
394,802
600,686
638,982
435,928
270,757
178,517
940,482
177,822
554,435
672,125
946,279
433,760
822,609
934,168
797,566
764,373
693,974
549,597
115,448
476,511
295,288
106,483
239,274
639,971
255,522
585,538
926,876
578,502
829,297
942,428
202,620
121,701
457,302
710,133
477,671
239,788
951,436
400,605
987,124
701,929
374,746
405,784
684,107
423,348
665,656
826,219
253,808
204,709
621,286
132,921
901,730
276,994
780,800
106,853
326,775
760,430
268,945
821,599
861,602
129,972
690,832
752,475
448,386
261,476
477,468
681,529
907,166
627,480
757,355
889,893
585,166
205,103
547,553
874,904
232,618
559,176
117,450
283,288
882,108
760,954
482,763
157,250
639,740
296,223
687,175
224,761
269,914
423,863
441,657
523,598
423,720
212,480
282,290
874,149
403,151
137,163
932,147
487,427
389,341
729,190
260,214
186,822
438,390
748,521
766,351
999,276
241,568
183,804
228,419
843,917
408,699
857,678
128,882
411,588
134,655
463,858
249,458
778,723
882,413
524,585
471,313
390,416
177,838
728,911
923,420
314,836
632,144
165,831
705,951
518,220
215,993
910,448
904,810
342,661
330,530
460,670
555,105
710,199
293,241
817,668
497,372
222,901
290,712
999,306
446,401
721,984
578,768
994,428
214,871
547,209
377,558
445,956
224,431
950,368
616,699
174,963
919,451
837,251
237,662
808,897
919,872
907,492
444,119
689,207
811,435
174,572
915,285
504,376
724,444
713,331
969,229
174,853
190,272
116,881
342,391
909,713
163,424
372,563
141,585
589,669
915,265
937,161
391,388
872,358
159,157
452,337
358,833
949,605
857,893
606,731
536,671
785,691
733,357
653,920
176,564
107,935
773,992
860,607
557,808
437,982
139,243
278,289
277,168
788,571
849,207
679,293
690,644
894,635
571,576
152,504
573,951
948,528
774,914
273,156
354,101
400,904
351,666
655,970
857,528
753,806
792,184
597,373
678,272
412,306
965,687
848,541
691,406
504,549
643,960
112,995
708,464
785,750
621,201
517,185
501,879
788,974
316,242
260,824
688,226
308,822
696,166
914,260
519,789
163,552
854,486
701,752
719,733
367,604
860,979
259,755
635,764
428,264
210,474
499,917
962,814
715,337
893,195
813,213
567,941
475,130
770,452
365,505
274,454
786,729
959,423
499,847
727,536
203,191
178,623
738,468
906,416
546,438
755,882
448,726
428,579
107,514
880,433
216,597
641,559
623,618
590,863
728,158
379,348
345,523
526,318
822,363
139,881
212,453
595,245
906,759
514,228
521,346
554,421
145,365
763,938
245,188
274,287
459,717
585,503
715,423
867,481
675,993
248,681
456,598
412,482
516,562
648,135
122,784
881,159
253,394
154,299
292,910
890,463
581,389
850,905
881,368
736,704
813,459
364,785
339,857
868,373
278,220
407,329
943,862
272,950
737,754
378,366
580,177
794,381
931,446
814,446
268,291
144,664
254,783
134,262
382,866
300,196
685,933
616,195
786,263
402,887
357,174
889,285
767,522
821,579
825,874
602,519
169,631
759,553
992,236
226,141
852,217
400,167
363,523
879,515
654,382
888,778
962,922
267,559
275,667
483,995
162,817
823,374
336,981
805,348
775,557
650,175
997,189
477,495
997,883
492,449
380,907
383,431
692,528
240,660
692,858
520,291
518,447
712,275
604,218
673,538
784,250
390,684
183,487
306,863
771,111
166,310
157,735
872,482
532,103
783,772
766,423
692,560
782,313
705,400
514,973
549,348
183,651
678,594
401,308
463,146
954,245
649,214
565,145
777,234
630,472
255,762
970,261
981,618
618,203
626,395
684,706
355,206
833,338
254,105
555,739
507,217
861,574
480,338
310,906
301,813
942,106
289,283
922,550
981,834
414,427
832,401
157,848
475,861
732,406
428,628
251,389
173,756
358,261
609,624
549,950
584,301
993,281
886,489
610,815
787,416
857,412
448,731
751,314
905,361
644,602
385,102
796,698
359,283
141,476
258,425
904,360
443,336
365,254
647,730
959,237
909,361
157,844
758,990
181,333
939,515
159,355
441,114
317,739
524,187
719,566
748,858
828,849
429,708
541,823
162,486
630,460
670,834
371,296
525,342
416,445
654,276
356,523
172,291
385,824
310,530
900,585
300,417
109,203
628,332
421,631
893,958
321,157
668,685
383,305
131,471
970,319
742,571
419,350
311,391
282,788
269,675
446,123
133,634
668,169
581,703
752,236
365,466
380,293
863,394
174,802
307,887
747,405
176,813
999,156
543,935
414,223
688,993
537,591
537,107
518,716
720,972
682,324
379,158
617,738
141,561
803,983
354,175
814,211
579,856
316,935
420,554
190,173
238,268
866,151
627,784
542,104
509,706
842,616
259,472
119,663
335,347
749,676
892,401
599,325
951,880
809,838
602,966
538,942
240,363
473,776
922,899
363,750
656,522
142,519
496,680
511,517
555,698
588,755
252,515
231,581
195,418
267,371
612,587
266,579
963,143
310,128
178,694
959,795
385,897
279,825
796,130
490,219
297,668
955,418
152,833
831,898
633,755
339,712
183,400
546,149
852,542
205,562
543,581
778,864
672,724
625,480
911,761
850,649
391,377
634,450
262,532
103,459
345,242
319,622
691,552
790,318
998,535
623,274
777,831
223,588
543,806
133,768
894,949
689,355
261,592
393,464
328,666
232,367
598,989
802,464
346,347
755,628
126,467
465,586
956,695
565,376
319,419
954,251
418,815
667,735
522,604
586,247
400,688
270,920
282,966
375,902
614,645
808,643
478,794
707,179
985,441
634,172
163,784
966,194
915,616
617,352
823,519
459,549
811,432
945,440
112,807
847,190
113,472
932,624
690,611
460,444
566,795
733,673
105,752
119,886
874,481
115,746
498,881
886,193
711,495
701,376
535,852
392,289
729,498
354,162
963,359
499,965
937,834
911,519
204,343
826,805
690,290
147,232
444,331
470,939
744,813
841,273
218,101
424,778
553,519
214,172
655,367
463,629
227,740
645,517
940,750
194,367
286,656
571,294
880,754
229,275
127,368
242,561
698,189
338,753
778,827
752,640
799,235
873,513
359,824
550,585
706,937
779,544
136,181
313,515
728,365
978,425
447,875
664,884
935,647
545,947
150,782
525,542
503,506
129,947
232,858
240,267
273,244
677,977
851,836
308,949
202,583
703,759
490,238
409,766
725,296
602,238
761,530
537,803
458,237
538,306
391,795
964,146
834,784
334,731
624,632
900,753
438,807
946,182
994,641
856,907
107,856
360,446
237,503
995,314
221,505
529,906
570,442
370,333
525,497
763,145
331,628
628,648
172,711
277,426
769,226
275,727
404,293
731,800
712,662
716,771
820,501
363,366
440,686
525,930
137,817
623,765
593,819
521,738
824,212
195,994
741,899
411,233
557,520
853,491
827,518
866,364
392,315
373,280
256,668
257,132
761,877
103,193
757,862
676,841
984,623
894,696
154,763
501,240
707,846
525,116
471,994
224,175
406,299
966,761
245,702
250,756
582,338
666,461
685,997
610,847
147,783
988,390
518,731
600,692
664,319
388,624
760,458
202,794
849,834
141,270
981,255
171,898
948,572
867,740
374,271
221,472
367,220
418,920
557,509
180,968
771,760
115,847
230,435
875,428
968,133
589,216
705,287
242,438
507,695
435,496
360,709
184,204
618,612
678,728
180,513
263,256
654,918
884,427
965,395
792,702
407,370
166,278
185,377
695,137
752,522
259,740
774,242
931,908
727,824
782,860
429,592
505,786
189,135
560,113
259,660
272,579
721,929
666,912
201,762
988,635
927,258
491,138
988,564
902,681
350,291
394,975
805,723
191,699
217,517
997,116
627,349
344,148
667,608
516,227
216,209
575,322
101,994
632,324
112,210
495,933
279,316
329,377
850,193
309,222
931,485
715,107
308,149
376,693
584,505
591,393
296,639
997,175
630,515
755,764
183,161
251,547
148,911
607,679
992,889
526,995
757,211
112,983
648,593
864,328
759,668
393,168
267,127
778,616
334,495
409,186
316,918
683,682
351,308
838,703
249,369
587,724
480,422
471,110
282,597
132,832
666,203
985,883
513,621
846,674
864,410
573,657
333,535
586,537
499,652
470,871
441,318
498,625
728,665
882,996
916,770
794,508
214,340
219,779
379,858
468,881
776,528
201,816
100,969
700,728
879,912
604,355
609,873
504,757
121,297
999,163
297,821
664,281
967,990
588,478
470,783
753,911
797,407
951,960
100,830
936,191
220,587
955,454
276,326
516,860
460,456
512,729
739,467
981,866
387,714
179,524
898,812
768,461
566,360
362,606
284,170
107,766
607,325
747,866
516,477
431,425
804,301
807,425
914,688
644,157
484,263
815,638
516,779
493,589
646,840
744,702
677,921
270,283
577,723
324,818
103,768
501,582
534,770
723,102
792,366
121,276
905,592
681,624
801,475
779,413
840,701
461,996
471,225
677,958
214,896
254,287
568,791
259,712
809,416
159,919
609,314
251,983
697,117
100,744
558,959
426,779
351,541
196,283
156,267
385,227
950,497
784,674
515,496
625,702
509,983
227,829
378,387
899,393
964,392
386,910
572,256
172,284
461,541
825,745
851,992
729,442
191,561
905,732
262,275
848,836
540,358
179,610
330,848
620,712
927,569
679,147
255,115
731,970
396,484
987,843
550,980
327,900
778,389
767,800
983,855
575,879
474,970
925,629
989,230
394,814
316,850
263,998
595,122
258,624
324,361
835,443
366,921
497,900
816,926
205,163
728,332
991,313
698,944
629,268
786,432
807,274
928,857
653,556
818,938
136,889
555,944
193,881
807,513
774,325
244,636
751,524
427,257
333,656
556,342
994,979
595,241
975,856
852,502
335,436
176,175
344,992
561,381
283,982
187,454
570,598
523,177
782,162
467,864
779,384
780,352
590,281
106,981
420,746
570,732
484,651
988,614
406,677
377,151
267,263
820,564
265,112
995,965
497,787
970,174
539,746
317,228
884,851
753,361
330,878
570,166
633,495
692,633
374,415
471,324
202,113
366,820
998,935
239,557
761,166
834,501
118,334
310,428
464,363
102,320
782,211
297,994
711,904
983,433
335,771
290,372
341,551
809,628
762,459
427,478
675,980
995,407
637,626
285,762
695,988
726,635
669,333
694,380
788,333
948,152
654,442
935,483
791,756
274,287
854,293
708,750
682,268
283,380
631,138
296,513
142,725
263,845
941,621
374,521
417,359
333,308
331,607
824,998
703,919
868,120
623,652
684,803
899,149
569,470
376,470
538,136
977,887
141,765
224,619
771,538
257,159
603,749
105,126
619,877
753,714
782,140
197,257
307,719
837,726
951,808
333,468
974,583
589,436
517,526
276,855
835,543
933,430
156,409
958,207
864,352
987,175
749,569
914,227
705,711
694,184
204,274
403,729
894,217
129,374
911,107
558,720
830,921
647,264
714,244
497,719
298,187
437,940
444,414
390,372
582,933
102,920
301,612
567,324
930,623
959,102
489,560
338,925
108,311
606,225
162,803
101,590
634,261
186,455
212,693
525,607
822,447
760,966
140,951
642,115
392,558
196,543
311,903
783,323
615,751
789,191
446,670
333,601
938,953
171,149
224,162
320,873
923,913
378,944
879,764
222,629
366,334
359,919
891,150
144,144
298,582
641,802
646,545
494,555
490,984
232,926
211,301
452,731
950,532
139,188
308,792
891,113
997,413
373,160
939,358
695,644
482,854
692,391
643,211
854,167
469,161
994,253
628,828
382,687
232,689
990,933
485,289
973,599
262,374
627,913
611,975
324,542
444,652
403,102
748,325
153,252
328,432
187,560
277,406
426,541
811,611
300,447
579,428
230,293
621,115
114,334
274,455
117,331
172,189
713,782
792,333
429,234
348,295
563,313
834,102
623,458
802,453
371,375
557,935
401,644
329,473
400,827
217,988
256,196
499,325
492,151
531,692
610,866
469,128
272,718
747,428
568,214
862,442
303,304
477,680
656,884
615,491
293,294
953,286
392,844
591,343
769,962
930,671
571,509
243,559
767,708
381,373
264,360
953,546
750,816
483,408
339,452
302,479
337,976
687,315
449,901
723,863
212,354
110,592
300,869
238,565
361,188
800,436
189,734
769,106
465,972
717,333
559,444
862,963
686,467
956,726
567,551
873,784
220,820
569,457
829,382
407,106
854,220
875,893
965,934
509,540
279,825
879,658
693,862
784,563
744,354
115,696
855,800
862,609
176,960
737,879
187,896
697,304
146,479
653,151
232,370
544,192
337,928
430,409
574,323
626,584
656,216
257,663
813,945
549,773
847,876
865,754
945,403
155,359
440,966
690,795
634,636
679,419
885,509
775,747
724,795
802,237
262,707
165,722
215,541
383,397
235,852
319,260
370,894
700,823
114,875
485,488
462,193
877,813
713,791
123,756
661,722
785,731
425,771
470,284
889,839
364,521
553,835
953,340
545,873
333,142
307,315
344,354
975,279
573,371
445,684
838,349
647,715
514,926
357,287
672,854
640,783
588,123
300,552
374,263
557,460
354,484
708,946
454,489
153,509
169,548
137,966
884,796
896,513
295,474
976,798
670,393
495,374
699,686
197,769
800,397
802,628
384,842
749,145
578,283
198,407
744,960
929,763
632,718
157,240
922,486
974,912
945,761
575,570
786,847
253,855
575,771
937,377
238,363
298,673
162,919
682,963
761,771
840,644
988,697
403,590
839,588
850,533
199,510
565,582
221,373
707,169
300,782
721,529
519,209
404,853
663,770
608,879
601,392
145,291
346,176
738,413
484,968
645,859
908,475
430,432
789,640
768,716
591,158
920,321
797,255
853,674
427,568
215,310
473,551
100,406
113,450
375,491
659,777
614,990
277,528
595,531
950,589
839,841
783,484
956,924
268,828
652,420
727,830
172,647
103,238
726,399
955,427
959,931
120,648
312,330
364,236
195,178
231,902
383,708
989,623
295,587
428,357
499,255
609,387
463,692
138,528
422,174
565,906
620,592
743,227
586,343
853,643
722,525
847,326
333,951
864,551
631,999
916,655
514,443
948,346
202,229
748,305
174,528
596,238
874,475
725,203
963,466
825,693
521,328
494,473
705,794
922,423
746,334
235,764
419,225
707,197
514,579
189,641
390,598
211,539
725,158
252,917
988,342
779,737
794,935
855,385
900,598
128,864
123,327
416,436
977,294
506,648
861,804
262,962
928,718
809,306
897,758
374,824
303,621
405,310
176,561
732,514
591,911
674,110
580,690
315,883
561,909
285,238
710,623
317,998
526,826
633,958
523,976
711,306
596,997
667,118
907,115
426,197
999,492
158,169
730,416
256,340
157,533
907,613
270,386
642,248
382,546
639,950
545,223
751,196
878,364
429,348
732,204
614,448
890,581
422,718
769,132
337,503
535,388
179,712
505,485
303,993
976,189
185,292
665,111
451,270
142,661
133,120
566,887
498,919
265,634
778,917
765,561
781,218
761,258
812,728
304,417
383,932
836,523
971,727
179,334
521,936
948,221
121,617
903,866
342,198
982,364
471,770
551,352
926,931
612,486
873,798
292,695
415,229
861,500
826,365
286,891
258,110
368,184
133,814
709,177
878,715
615,986
489,939
295,643
855,679
973,385
907,834
350,493
386,191
292,382
795,925
613,344
741,419
130,828
378,616
606,371
514,286
702,112
677,311
342,151
712,647
205,346
773,967
509,587
678,855
997,193
855,882
286,965
910,291
318,826
545,337
969,818
367,212
307,213
969,437
741,647
849,643
941,364
188,528
623,110
157,807
966,629
924,126
945,947
295,192
893,201
728,159
503,476
590,825
526,968
402,461
115,149
589,981
367,262
969,930
795,927
923,517
231,592
934,118
474,292
625,697
274,799
847,674
936,153
378,427
910,940
579,587
453,772
318,390
273,523
310,479
795,491
448,712
389,302
179,737
370,890
488,539
556,681
439,935
209,882
911,885
753,164
875,889
110,697
172,600
611,887
432,403
910,973
956,470
972,578
665,499
502,856
411,291
484,203
608,222
331,145
839,530
102,527
129,553
201,741
784,415
300,760
361,770
160,266
521,767
956,292
446,391
113,502
206,783
311,944
779,526
635,436
167,856
157,689
482,590
245,761
423,314
373,809
627,811
964,868
602,127
696,667
900,121
276,452
296,520
478,466
650,368
520,782
802,773
582,572
637,669
596,999
808,417
227,376
614,435
268,233
917,105
473,361
991,854
719,149
183,495
498,542
111,394
962,256
745,337
796,854
613,256
902,659
688,136
991,119
158,307
661,810
231,406
665,999
508,132
330,888
580,476
719,814
137,240
305,303
356,771
854,945
994,602
932,153
384,764
918,581
576,863
266,896
383,163
918,587
327,532
361,233
597,601
343,364
966,648
711,537
223,232
327,968
327,300
984,764
722,820
182,820
476,969
924,982
965,330
169,315
796,931
551,355
760,313
224,495
556,957
489,178
957,224
729,119
396,219
593,113
713,112
895,391
716,945
200,749
584,454
349,770
193,887
172,310
845,638
233,910
367,371
568,112
201,659
107,952
184,447
658,217
882,324
362,552
901,783
767,810
269,902
143,691
723,886
622,364
717,387
134,537
286,152
413,508
431,571
727,666
405,550
737,951
533,241
315,566
155,394
673,726
943,643
569,606
245,870
167,506
103,198
151,241
536,509
483,528
138,540
253,181
659,291
170,520
165,824
926,449
811,666
619,859
631,570
742,147
459,169
171,825
381,985
480,793
917,804
592,284
950,953
354,831
965,295
547,812
596,772
270,861
367,730
912,485
859,152
230,607
177,643
879,401
817,129
385,539
700,823
430,927
357,899
470,900
516,925
248,620
110,499
704,587
397,269
250,271
572,330
626,277
835,440
867,247
172,268
592,811
390,543
351,390
937,836
338,587
653,182
190,539
378,802
891,813
683,256
933,983
600,193
949,965
606,268
373,476
869,141
936,630
291,841
444,993
559,380
332,934
781,116
835,592
422,260
457,551
860,410
588,843
433,270
551,315
393,318
655,714
764,654
571,471
386,374
929,561
620,270
739,332
812,381
409,914
765,901
237,949
880,373
879,276
399,778
517,137
281,733
612,742
582,322
993,877
238,158
235,468
521,484
337,453
145,714
121,989
547,901
824,202
454,893
830,159
789,119
941,252
847,404
266,684
408,490
547,772
967,388
582,379
408,661
662,970
203,532
377,676
477,774
896,512
636,921
442,759
872,871
407,213
495,179
619,534
249,952
120,998
815,234
986,185
149,278
969,863
286,499
792,458
934,342
337,531
829,842
494,282
520,800
853,798
775,414
227,780
402,711
430,211
929,580
930,515
853,217
463,949
397,951
372,588
494,875
674,309
501,981
481,622
182,812
839,572
170,539
805,116
187,352
358,217
169,505
640,668
354,124
339,528
473,172
745,884
730,808
871,185
786,840
841,953
270,856
872,219
269,242
850,227
554,584
857,513
252,792
746,333
270,905
856,460
676,297
452,574
909,425
398,621
457,547
289,735
571,250
596,256
127,551
544,675
627,100
815,569
827,333
535,936
478,356
263,801
771,860
152,968
411,914
769,503
480,333
732,690
602,228
830,596
974,881
239,203
202,177
304,909
499,906
981,302
545,796
754,386
318,898
595,331
445,291
677,549
929,933
246,864
838,386
896,634
801,745
216,301
459,269
589,577
627,498
652,639
299,191
724,509
879,756
892,326
120,306
443,835
377,299
259,835
316,182
396,299
700,307
329,292
677,927
135,204
627,109
445,867
337,693
641,231
898,267
498,321
618,580
686,493
447,806
472,650
154,425
549,641
894,111
887,949
958,309
887,759
813,261
721,744
614,215
755,544
474,917
217,506
715,811
308,934
673,179
817,579
614,808
492,202
837,298
953,385
843,774
971,711
796,476
173,447
782,628
893,118
666,887
711,722
123,955
248,685
644,372
152,231
799,149
974,410
688,566
597,373
187,791
477,653
366,340
605,659
200,190
318,741
993,964
953,651
519,867
857,990
852,329
344,431
594,944
200,187
929,263
585,108
768,212
902,420
139,813
687,570
274,480
738,259
963,910
557,807
813,688
731,762
499,899
411,804
822,716
333,582
863,435
626,383
278,265
708,196
363,591
628,687
465,926
919,510
285,834
347,440
694,541
983,506
374,184
348,833
560,784
981,905
149,507
242,111
172,999
320,384
438,710
480,933
625,114
540,703
506,804
504,144
274,772
895,945
984,667
618,221
393,352
655,259
611,310
494,925
270,969
327,692
151,685
163,494
287,378
635,642
888,948
529,353
107,591
508,877
566,106
484,662
814,555
569,503
506,539
483,698
626,401
516,255
515,275
665,495
345,712
204,813
900,549
223,407
499,532
311,691
575,132
485,348
144,844
289,972
946,530
617,838
279,490
903,224
467,655
564,401
639,785
414,800
932,680
627,621
562,759
398,343
806,955
917,355
144,430
894,992
653,531
435,713
592,106
202,979
798,926
844,660
774,931
895,626
825,149
327,679
370,862
198,145
115,659
756,324
558,400
229,726
338,777
229,441
958,757
798,556
612,395
399,303
927,253
260,743
854,110
306,901
510,627
597,130
866,970
799,930
786,380
297,750
625,674
592,234
259,963
883,776
323,948
302,975
781,178
645,425
114,387
317,100
164,878
567,441
188,849
276,381
496,479
622,803
586,368
272,984
736,716
350,615
675,904
118,214
310,918
166,364
521,255
155,230
343,132
837,411
243,980
230,533
409,754
906,212
727,527
447,132
873,320
404,840
925,760
311,924
613,542
729,980
779,193
867,895
734,207
253,379
383,993
616,919
583,753
345,187
567,165
447,778
404,948
459,435
544,369
798,670
158,460
234,769
346,271
544,201
797,173
683,356
428,278
949,296
396,899
972,313
952,592
817,254
928,531
210,767
774,872
230,878
737,567
586,237
211,394
841,391
263,684
391,911
822,670
980,385
737,399
295,182
631,354
606,382
780,110
564,419
613,902
851,958
152,276
707,645
623,400
286,858
535,894
186,394
973,275
153,766
908,987
910,216
972,558
530,374
184,585
449,230
874,180
471,292
512,971
988,364
439,886
215,509
346,957
741,913
830,126
905,829
368,964
593,228
932,826
823,555
747,807
751,559
698,291
933,615
192,408
461,828
843,322
815,736
705,979
444,640
471,857
395,848
673,491
663,100
431,986
499,892
440,389
908,578
973,854
756,269
888,862
727,915
382,590
185,650
265,936
949,729
541,192
280,610
272,899
845,204
942,487
545,838
427,241
519,836
273,797
897,612
171,859
235,307
704,654
163,668
371,617
559,934
424,700
807,200
381,537
513,616
711,450
900,755
425,687
128,196
682,832
309,779
471,126
748,347
988,459
226,135
974,775
112,840
848,337
934,394
377,943
447,944
108,429
848,133
392,610
926,979
283,939
118,557
418,688
629,856
121,540
648,383
583,489
766,821
239,453
763,485
593,608
137,260
354,204
411,452
177,559
639,431
122,574
807,360
873,846
535,121
166,245
163,809
809,794
276,558
409,124
190,346
480,103
954,514
133,111
984,601
913,668
488,110
534,104
862,974
412,527
405,125
474,370
461,574
903,310
239,444
899,703
822,349
827,413
861,950
242,316
768,981
769,796
578,658
841,820
711,759
931,551
384,721
498,572
736,666
650,166
972,109
482,884
434,357
113,764
559,915
693,173
682,781
841,235
358,283
829,470
172,585
651,531
694,824
222,596
465,648
834,116
912,323
630,143
752,742
223,543
831,439
687,874
439,261
361,696
846,684
682,658
685,824
920,671
158,611
303,546
433,539
393,973
619,880
419,659
592,301
834,205
387,456
720,187
557,965
537,281
411,351
315,515
301,235
659,810
451,142
416,180
726,910
876,470
482,776
966,926
564,394
301,536
456,895
587,478
288,956
874,101
688,168
252,650
662,154
717,379
222,612
351,343
499,818
976,670
920,202
506,365
722,172
752,121
863,259
231,971
465,909
397,300
698,357
758,933
605,863
296,365
595,222
687,523
173,877
820,301
652,874
949,311
717,922
715,890
590,377
932,969
580,376
941,600
166,577
736,401
595,524
267,935
955,950
103,520
967,560
303,171
831,751
863,902
839,983
511,830
687,559
944,154
397,582
436,404
148,918
816,110
265,506
440,412
973,853
647,843
782,440
508,288
433,508
332,593
387,129
140,570
487,940
860,603
723,783
577,627
844,906
384,976
560,169
791,316
880,895
843,320
859,189
144,547
608,207
753,873
385,638
687,324
780,564
516,926
443,884
697,279
956,288
700,233
251,677
213,145
492,363
938,902
219,320
719,835
506,638
551,745
491,984
194,382
578,894
957,645
828,836
162,418
748,115
213,709
332,138
788,622
583,629
665,504
953,371
523,807
317,883
928,451
374,221
741,615
816,385
171,385
380,972
317,706
979,392
256,220
915,359
209,621
678,843
491,146
183,420
818,316
526,772
114,845
963,219
142,527
421,678
595,410
677,424
536,230
823,898
431,336
164,601
189,119
827,742
226,720
695,852
146,360
564,763
756,148
455,648
203,166
970,844
700,812
936,574
652,895
486,557
705,376
716,794
333,311
615,833
301,434
804,525
838,908
372,448
580,302
431,321
706,775
368,420
295,549
204,795
930,363
350,424
502,101
