T_i,B_i
956,369
712,638
572,594
608,326
649,493
111,133
254,613
422,205
701,758
508,136
667,302
733,862
316,231
987,910
889,516
969,613
643,261
955,500
856,108
946,263
417,708
211,186
917,305
856,193
803,780
605,342
291,785
720,226
584,736
840,900
531,262
779,546
276,613
184,899
378,829
541,968
808,189
521,992
580,662
146,982
637,726
426,501
114,783
617,748
874,482
384,208
429,413
444,716
464,224
131,155
931,309
828,491
317,511
698,175
134,855
467,562
510,910
168,981
421,250
331,174
523,515
321,507
265,273
803,767
735,985
167,706
292,309
510,280
575,923
808,445
865,114
558,967
915,853
993,672
206,537
842,827
199,844
455,576
508,114
599,131
210,499
278,780
799,507
125,265
481,679
332,566
109,491
578,300
719,606
917,889
576,834
965,855
130,670
847,973
687,289
424,844
391,737
383,560
589,145
261,766
530,637
591,343
810,351
338,947
652,222
646,952
379,419
101,538
177,337
611,361
461,895
119,602
901,345
985,674
729,307
523,580
606,829
402,695
974,994
817,826
323,992
495,966
775,728
906,825
326,992
678,970
580,989
285,630
735,773
605,633
988,399
538,515
376,463
185,991
248,454
561,917
534,539
820,938
435,761
459,473
951,217
219,281
626,899
676,692
327,699
380,469
445,118
723,476
761,188
184,136
894,327
646,909
751,599
745,102
528,443
823,804
126,771
451,845
587,116
502,756
164,219
275,197
747,512
183,918
438,104
633,535
528,181
884,813
101,999
413,875
373,211
879,679
748,894
254,248
265,694
727,980
884,844
167,742
191,871
399,175
260,958
935,319
646,347
760,923
327,165
469,941
760,416
952,358
199,152
203,873
378,726
680,121
602,938
400,345
936,247
155,528
831,615
494,930
447,871
375,274
691,905
776,430
443,219
539,829
810,364
286,440
620,669
350,847
816,967
290,418
743,527
133,768
894,993
827,131
187,238
163,951
732,509
377,761
653,530
280,829
335,440
612,812
648,361
552,237
472,843
921,133
222,145
210,202
177,947
734,342
498,811
452,262
114,366
576,127
910,776
705,273
439,443
202,686
287,363
535,758
782,220
948,264
942,615
760,404
831,291
324,549
303,464
564,232
521,556
584,982
755,409
820,550
123,997
940,427
479,511
962,747
760,287
520,121
387,661
799,886
287,445
154,876
708,267
365,376
293,359
243,154
466,706
123,511
215,331
193,170
487,569
241,764
632,469
795,614
240,279
381,549
423,799
827,930
370,618
395,721
959,856
906,925
187,979
868,305
452,841
734,816
668,303
927,791
705,587
251,397
314,526
863,328
218,647
310,222
221,711
350,819
582,942
148,598
774,202
245,356
366,769
325,831
134,725
712,368
284,413
433,190
324,345
951,969
980,275
830,765
849,898
371,649
141,151
411,277
756,713
913,300
740,528
518,637
549,885
562,854
371,792
321,714
960,383
465,906
284,904
988,975
855,153
385,920
941,597
516,236
153,933
679,123
165,142
577,431
370,671
151,160
433,211
546,618
114,301
364,112
750,334
588,898
937,661
189,547
273,631
647,788
672,509
365,525
298,811
560,290
610,639
477,391
573,962
743,258
157,990
312,457
411,374
480,392
551,719
246,117
351,713
585,133
727,897
345,564
276,897
902,587
760,415
826,714
495,655
228,478
975,887
701,717
682,419
244,298
571,861
374,224
399,769
555,354
915,724
502,782
331,829
809,348
593,521
373,215
902,380
613,250
326,911
323,133
138,507
541,988
320,217
341,953
110,814
564,483
919,402
420,459
794,889
130,247
462,898
989,314
739,322
508,762
696,421
899,282
342,240
963,537
886,791
925,602
110,510
339,424
694,460
998,354
195,997
932,770
642,494
218,717
957,924
752,356
159,568
277,390
877,960
681,550
393,122
340,961
597,539
802,398
976,730
630,723
151,878
846,122
357,728
146,402
642,228
531,921
307,881
412,183
145,195
542,777
990,163
689,497
131,705
637,184
700,958
373,238
181,670
954,108
121,887
756,811
261,306
942,709
805,573
747,217
886,449
506,618
164,311
755,455
303,943
660,173
629,901
518,103
436,778
315,914
920,471
882,550
622,515
558,784
961,937
325,905
157,581
368,755
869,356
212,389
520,881
885,553
585,907
598,341
590,141
457,488
737,984
465,395
903,929
964,706
793,771
119,229
385,183
396,595
762,913
531,921
471,996
878,925
867,366
460,427
938,582
870,807
281,424
147,627
885,218
897,470
496,280
909,595
286,122
854,171
352,971
664,937
870,335
338,781
762,988
318,617
723,862
529,128
696,101
230,890
714,822
379,535
399,142
830,479
459,571
214,203
497,341
702,645
887,866
647,167
990,275
812,949
592,275
606,328
719,333
481,538
760,857
665,993
132,825
780,270
841,107
767,881
803,407
901,269
481,846
321,800
695,866
394,288
966,541
880,830
954,826
936,870
744,538
151,676
164,565
501,995
235,461
842,752
110,961
979,735
262,553
239,330
871,595
418,388
905,785
814,348
279,114
973,581
637,600
351,899
519,892
220,417
124,794
419,718
519,516
468,810
332,538
666,155
291,706
589,877
306,320
179,262
787,688
488,286
602,173
507,411
824,728
336,326
138,968
830,188
707,480
386,385
888,484
605,234
340,775
833,798
181,448
188,985
650,221
772,620
787,410
328,571
539,464
203,718
817,607
623,216
856,305
563,279
460,426
467,416
144,525
943,646
368,392
776,631
776,903
467,463
456,744
856,543
578,723
456,739
248,575
273,441
232,858
917,899
527,863
145,179
104,336
275,740
542,972
660,383
790,557
801,704
707,567
898,140
358,478
258,664
608,656
811,550
916,781
478,207
436,660
564,983
676,116
340,313
609,590
876,956
862,626
919,924
190,482
719,434
146,339
743,539
220,195
117,223
631,910
504,966
908,799
337,279
600,152
271,964
329,449
455,152
352,694
213,819
282,751
468,319
902,548
523,655
889,688
220,195
405,122
173,951
365,634
760,231
814,549
778,960
578,620
175,605
457,806
410,602
511,213
259,824
614,694
791,969
147,507
301,712
398,315
126,872
905,112
183,886
442,589
127,700
995,835
448,640
429,257
594,738
159,862
498,137
648,246
852,711
310,441
807,210
426,811
240,725
765,901
693,767
722,278
953,228
765,292
306,252
688,585
701,796
362,761
998,184
794,264
904,864
127,814
438,722
124,147
789,405
918,387
251,241
656,102
142,407
670,442
494,181
955,104
917,530
624,324
841,462
698,270
142,831
265,392
806,794
714,881
545,344
138,438
220,367
218,150
940,779
687,728
211,357
374,834
377,230
914,189
305,950
323,889
273,241
118,571
762,999
588,858
949,260
630,522
480,488
166,112
651,570
407,787
131,929
774,490
910,755
734,929
635,926
503,908
382,393
874,705
776,852
817,852
530,951
282,166
267,984
744,315
870,754
574,866
504,629
900,284
720,896
390,747
603,412
193,955
132,138
192,977
352,401
978,818
340,285
231,652
846,929
754,602
681,673
943,834
328,348
397,948
800,762
425,497
207,476
308,768
680,977
859,600
182,846
291,975
716,789
387,347
486,972
302,608
588,276
188,707
333,689
862,750
983,582
316,502
745,115
313,880
669,620
389,368
485,824
390,193
837,685
895,157
544,192
747,721
522,456
200,865
929,409
868,819
608,881
888,500
885,360
878,202
418,136
514,374
930,333
908,230
301,383
133,191
769,597
467,903
369,454
385,602
944,827
474,183
896,992
102,216
399,706
720,861
779,710
592,488
110,640
117,960
186,481
367,688
481,905
429,442
656,325
832,423
132,386
462,445
512,353
366,678
848,254
655,655
753,831
542,818
311,194
640,850
806,264
251,687
495,689
601,486
383,991
318,122
794,893
249,785
441,375
645,430
746,122
991,107
790,676
969,956
600,915
100,372
288,416
873,639
417,908
548,514
891,712
319,909
857,517
958,911
246,793
814,454
727,569
563,154
145,820
288,602
995,894
299,294
602,832
124,515
700,881
695,190
600,520
662,650
544,140
148,475
361,448
957,461
718,417
245,654
869,644
545,553
768,161
449,660
449,372
927,121
216,704
225,397
891,414
712,345
930,536
141,319
408,988
599,230
583,359
289,404
693,240
598,798
159,210
926,740
124,609
822,216
202,683
448,618
635,212
277,545
934,977
420,390
574,386
833,445
423,561
883,641
792,176
851,953
805,622
895,523
707,964
362,570
865,254
933,926
626,747
611,348
294,787
531,867
614,890
457,388
249,931
556,598
224,943
666,725
356,281
684,803
165,451
420,941
726,577
312,370
758,181
238,256
262,515
170,274
339,288
269,339
264,383
480,825
740,540
608,624
469,933
514,326
866,754
823,274
305,530
930,604
743,786
868,797
624,421
292,830
207,970
791,354
628,342
525,537
472,455
610,868
166,876
186,883
361,946
215,580
160,555
499,460
418,608
622,935
157,527
508,190
180,975
582,161
951,474
602,152
907,432
766,522
595,693
901,733
323,284
688,422
647,125
105,466
548,117
129,936
858,841
790,930
138,195
753,397
853,446
994,541
154,584
713,726
331,152
492,200
375,793
589,753
440,552
682,904
219,204
996,273
297,641
611,651
537,960
210,118
126,939
713,454
743,511
202,154
144,579
975,603
906,196
741,739
816,172
835,447
502,168
171,526
855,818
657,698
387,659
841,100
375,935
362,310
944,339
956,821
570,330
283,700
376,867
174,520
438,941
615,284
895,435
789,302
667,723
407,500
129,211
423,237
925,774
393,583
348,864
152,636
859,802
790,229
990,437
235,343
431,545
273,474
568,494
582,651
283,516
318,897
241,123
364,627
217,194
682,443
203,773
285,967
717,851
234,186
143,627
993,117
130,651
550,438
571,270
166,615
684,163
991,373
213,322
206,613
181,441
946,458
718,655
995,885
443,387
308,865
640,123
847,474
252,470
300,223
498,407
463,916
803,693
432,906
190,672
670,165
823,166
743,879
297,844
656,700
876,489
655,467
641,520
654,348
185,265
573,527
208,753
517,980
528,192
668,116
954,318
905,630
133,255
796,612
612,656
336,521
466,776
696,169
189,838
341,333
196,837
362,665
935,772
864,615
420,520
552,811
616,246
917,499
753,361
344,160
788,420
233,573
586,945
205,683
245,534
676,582
436,854
860,561
820,919
117,299
775,488
608,328
881,323
710,787
738,405
109,174
132,732
664,729
983,719
194,348
595,991
973,822
386,921
659,504
817,756
436,153
526,993
513,107
968,121
179,198
600,981
367,818
712,494
983,329
703,423
840,311
961,270
602,611
916,903
690,769
654,471
804,524
918,718
971,479
972,684
934,763
287,392
841,286
370,612
617,693
993,459
256,475
651,699
788,824
598,986
515,905
843,217
230,372
828,529
390,158
355,644
881,674
566,942
254,761
436,821
849,697
959,955
385,209
702,619
386,565
669,543
394,373
275,497
840,647
911,898
992,200
385,115
793,260
778,537
306,909
655,827
342,737
109,852
403,822
139,498
221,562
284,255
463,781
754,299
305,967
318,396
320,979
986,764
492,668
100,401
960,538
973,942
358,722
538,272
635,867
240,690
962,891
522,177
409,632
591,747
135,610
167,443
872,791
125,142
925,950
322,584
693,453
795,165
521,511
605,424
665,592
191,660
231,739
638,695
714,983
381,552
353,794
614,957
558,627
224,629
525,763
379,268
998,535
887,276
403,105
788,334
898,743
705,128
819,881
370,150
674,666
457,885
923,792
560,576
275,624
753,963
608,374
207,707
276,833
528,227
112,897
647,634
298,755
104,413
942,144
789,929
332,794
662,129
211,512
156,360
203,570
259,839
895,282
366,975
985,722
217,810
419,325
667,997
607,376
207,577
580,308
237,960
656,870
999,697
419,258
149,659
363,601
270,767
587,102
899,760
709,222
345,534
321,636
251,384
311,577
608,172
982,456
430,575
816,921
233,348
911,752
593,641
682,417
514,119
903,336
457,929
435,879
997,836
747,517
178,313
492,756
647,796
134,103
495,677
783,660
505,315
329,367
947,736
949,889
735,415
596,276
895,497
692,286
934,343
118,933
679,354
799,800
926,710
979,829
105,772
260,234
171,545
312,895
578,691
728,521
649,599
812,884
410,226
144,952
857,342
836,182
142,939
850,356
696,195
681,309
709,275
538,667
370,318
509,290
980,914
989,740
656,276
102,221
879,492
658,299
545,746
941,686
954,143
869,503
851,157
700,228
487,564
149,904
183,222
419,374
229,758
625,345
781,768
666,967
170,921
369,874
275,768
176,336
616,785
632,503
812,311
360,442
844,278
584,366
710,693
653,854
362,307
636,273
773,332
322,181
604,317
790,393
964,970
376,581
413,162
182,606
988,952
750,335
715,596
261,976
975,780
648,138
450,637
265,336
542,311
538,890
226,847
982,197
555,730
375,670
643,336
450,359
101,988
385,952
595,537
304,178
302,295
141,536
840,132
340,211
767,774
428,203
335,599
821,140
977,251
206,874
464,421
401,899
973,271
772,290
519,195
283,109
985,718
116,379
632,279
403,125
993,928
566,774
904,131
416,577
572,610
547,133
976,466
403,121
502,365
710,781
494,732
776,261
614,687
713,627
782,522
104,465
656,337
975,726
544,892
553,519
823,819
937,988
220,504
849,136
616,279
211,761
831,646
880,225
252,191
289,555
713,168
273,496
291,457
685,813
597,248
451,332
958,648
304,560
444,455
221,719
128,142
647,821
589,407
531,225
906,487
629,799
633,866
879,739
579,436
982,859
283,161
911,904
196,803
779,762
948,213
129,642
552,415
567,593
148,186
562,618
708,985
940,246
188,237
264,246
171,604
396,805
348,352
333,905
288,215
957,248
970,127
990,871
406,703
134,557
757,732
460,593
648,923
360,507
480,868
389,709
994,115
230,615
540,576
954,216
907,386
984,217
569,807
230,381
712,113
212,557
143,736
909,791
402,349
340,366
112,968
115,353
656,982
646,166
813,703
801,899
549,906
820,817
690,633
892,684
163,138
466,858
697,194
921,342
654,839
711,149
799,492
232,167
816,966
274,249
133,255
330,390
993,177
805,719
930,278
570,592
272,294
483,220
234,177
616,962
992,790
212,208
798,659
925,295
296,754
461,803
831,119
860,949
122,738
298,222
923,817
613,987
487,761
490,859
383,975
504,873
117,238
547,553
680,839
409,704
179,337
881,172
446,649
802,588
571,581
201,218
215,662
691,764
735,560
323,160
102,597
786,527
568,930
556,861
431,192
583,833
586,617
614,858
138,560
558,960
611,722
774,155
372,302
543,751
424,681
950,737
342,712
240,664
109,530
403,260
653,338
898,226
623,622
431,288
570,776
236,774
114,314
388,759
692,280
983,997
681,466
699,850
377,157
484,389
859,530
572,147
140,954
454,131
302,333
863,408
323,769
302,783
362,724
865,211
800,303
807,549
879,597
702,858
423,212
312,265
467,521
287,411
745,670
214,366
788,904
109,471
424,147
353,796
589,442
633,821
580,383
902,356
213,583
222,196
874,563
112,593
858,603
466,850
144,265
418,186
443,713
406,294
801,325
844,783
696,265
248,224
772,300
482,827
316,788
455,885
674,568
225,803
985,201
886,204
440,531
232,358
335,298
107,500
975,257
772,852
571,367
908,748
667,719
547,201
871,270
688,492
153,839
725,834
341,788
396,694
169,904
858,295
318,863
607,388
764,622
701,937
779,246
697,566
787,851
109,979
158,228
578,344
326,328
354,342
958,923
823,103
784,310
183,673
978,425
994,987
801,548
799,675
655,164
559,581
811,239
621,656
409,465
635,649
450,930
263,637
117,613
706,724
413,218
976,166
638,523
181,708
730,624
236,431
400,654
789,699
808,327
253,244
552,753
231,430
583,525
493,640
536,525
611,914
223,788
117,377
279,379
698,807
435,361
624,727
766,919
533,810
409,402
938,204
985,534
181,426
474,776
413,122
552,754
489,633
862,643
813,999
998,733
863,431
620,469
868,487
964,766
899,257
578,179
718,976
715,376
820,777
950,840
224,393
636,432
332,356
893,122
497,921
650,963
832,940
818,891
782,799
223,763
392,206
707,322
444,147
886,476
776,780
426,967
770,677
119,643
437,570
218,813
499,140
661,133
766,277
434,856
758,303
632,901
203,994
541,440
320,489
483,841
905,923
860,249
695,712
798,560
383,121
586,691
885,730
468,911
756,978
975,287
518,756
420,771
388,531
158,905
544,796
768,249
496,416
375,922
843,229
921,966
572,514
811,295
237,991
350,828
894,857
780,991
881,921
465,209
662,117
163,392
827,680
220,317
800,142
803,759
804,499
607,876
553,905
371,134
425,288
493,168
475,305
247,953
396,940
853,388
358,350
889,853
951,575
718,156
303,479
988,568
579,390
628,718
815,851
708,964
910,536
380,987
962,949
136,127
471,343
823,613
453,567
834,531
142,606
224,748
216,257
986,353
934,147
795,751
105,509
121,394
977,401
788,939
704,942
541,425
126,966
806,250
700,464
896,208
102,476
156,485
738,153
374,950
656,729
668,568
489,841
521,155
450,994
673,988
667,969
312,721
531,587
536,135
482,282
977,943
441,398
807,691
732,502
754,467
481,449
474,424
627,200
556,407
961,142
429,643
803,232
917,865
868,229
629,760
195,681
770,164
539,545
502,287
302,408
973,666
454,775
659,307
937,563
447,496
708,651
736,957
948,116
461,752
187,321
115,734
356,807
150,586
707,146
242,928
123,579
811,369
107,422
230,550
162,893
805,898
941,662
496,370
572,462
542,561
584,596
545,770
212,835
815,596
688,849
823,439
330,638
117,855
367,739
134,449
732,823
831,630
689,439
948,449
717,179
831,183
355,749
859,701
487,901
911,478
590,313
831,855
189,762
904,611
278,650
408,508
408,634
178,404
278,867
586,949
895,415
316,343
637,965
179,101
405,884
751,477
640,903
176,500
710,867
848,596
581,688
161,956
672,729
636,954
604,395
332,971
229,903
911,611
865,806
396,467
416,513
514,307
475,928
396,996
295,367
883,870
198,173
168,594
965,200
273,294
562,949
665,107
602,213
940,710
441,414
291,680
799,390
521,526
768,118
477,643
386,770
126,404
601,407
946,250
839,677
436,606
647,761
676,132
107,485
110,592
593,987
309,609
594,705
503,474
976,714
652,617
517,131
246,212
470,475
464,879
165,241
199,915
464,697
280,320
823,304
689,180
786,874
125,927
799,887
734,657
499,666
305,186
336,805
224,381
932,330
108,220
530,967
761,922
650,838
344,419
680,734
273,287
495,140
577,105
890,904
291,847
267,145
292,657
185,894
278,742
584,757
708,675
993,388
964,447
725,880
173,744
556,861
414,505
277,898
662,281
404,927
845,216
550,145
503,246
866,777
115,849
247,330
530,941
255,324
774,781
793,414
884,335
184,812
983,802
727,494
346,456
153,452
534,363
752,618
682,518
441,299
350,151
612,931
821,622
108,907
531,556
795,198
950,478
594,147
915,873
950,256
898,137
644,369
334,721
239,475
159,725
931,570
460,968
861,879
768,586
515,109
511,720
904,364
147,357
652,246
896,796
494,706
310,599
772,847
382,826
412,340
309,256
209,417
334,151
263,581
361,686
253,405
138,483
520,288
376,892
895,685
500,238
698,710
311,367
575,988
716,616
726,230
732,384
975,880
366,745
822,252
429,524
884,909
708,317
749,234
399,284
856,728
319,543
314,788
646,957
171,535
528,341
456,237
168,731
842,710
320,464
607,511
671,819
411,703
974,974
922,903
777,669
765,308
811,920
851,255
868,791
583,322
358,461
600,547
567,382
570,840
440,172
784,862
138,397
746,584
195,901
263,880
727,144
680,187
168,230
386,802
164,928
423,691
902,600
466,130
104,306
197,686
872,304
748,182
249,291
660,631
172,338
447,370
907,800
205,867
861,161
502,471
277,709
922,711
161,582
561,208
419,518
660,635
614,801
626,762
886,463
255,669
178,557
324,536
174,450
215,303
599,444
352,514
805,869
755,788
890,199
710,799
321,424
148,287
512,791
805,596
109,263
746,512
804,301
580,769
339,559
432,754
756,578
750,358
274,788
547,664
939,413
126,261
753,304
598,766
907,794
377,175
398,327
108,465
562,432
387,168
302,454
499,644
320,661
169,414
702,121
397,296
268,502
295,164
842,613
399,844
374,168
685,112
219,813
298,784
984,294
470,622
709,523
274,502
870,672
835,811
487,262
622,744
878,620
308,941
471,389
768,485
740,268
860,976
990,640
976,160
589,618
576,292
659,705
494,642
243,827
286,264
607,459
918,819
217,849
690,587
565,918
829,278
259,826
582,493
369,818
903,828
318,899
928,867
679,344
577,343
179,594
635,326
540,493
471,329
682,164
539,259
434,496
690,953
319,212
773,883
652,553
774,783
658,695
888,990
297,803
119,655
625,386
861,854
654,373
214,245
163,696
322,347
773,759
860,228
501,824
105,906
394,453
849,463
775,214
436,394
624,688
220,267
630,635
677,761
197,482
577,999
710,669
704,818
970,807
916,166
466,623
449,547
862,795
294,964
161,159
801,110
953,879
578,695
807,959
190,245
396,996
708,719
948,993
171,528
249,400
178,530
433,655
898,330
501,564
197,701
377,100
769,676
328,805
972,204
834,287
633,855
577,584
807,280
254,168
576,475
484,174
595,210
186,876
890,961
998,469
166,407
686,467
868,174
136,440
473,790
450,176
479,965
417,931
280,624
624,995
785,489
349,821
590,328
484,182
920,840
324,611
657,317
349,914
537,810
644,577
331,181
490,527
198,186
710,330
941,273
920,770
306,873
475,946
722,561
751,108
258,529
285,428
876,924
953,289
597,402
354,583
771,306
707,782
684,310
993,987
627,447
747,255
977,771
333,500
219,710
226,824
838,812
244,193
728,784
601,130
482,506
113,108
497,321
571,708
561,357
514,795
727,721
511,767
748,168
472,573
335,753
137,640
451,726
535,851
817,778
367,238
109,600
581,326
130,581
642,816
906,227
912,404
943,994
434,808
627,862
457,727
347,878
198,432
187,789
144,991
106,839
440,535
363,433
975,447
456,690
934,749
167,514
942,319
432,161
401,236
343,515
829,464
200,130
305,115
990,393
905,621
615,658
914,761
430,206
713,677
120,806
567,418
787,953
689,112
484,214
876,473
331,132
302,652
945,627
631,577
271,101
115,561
867,996
632,971
799,523
492,607
216,491
316,190
334,986
262,476
789,893
857,703
552,797
839,882
851,593
281,912
136,202
832,582
220,862
754,510
331,789
494,456
444,301
883,428
477,682
410,448
362,331
780,451
452,207
267,520
432,193
485,662
552,497
579,922
196,345
227,398
392,627
711,744
371,260
997,433
451,175
109,957
121,486
452,773
750,450
942,526
724,184
625,836
201,137
855,601
169,798
885,718
326,621
355,934
712,221
641,791
979,662
668,362
195,718
501,109
874,318
645,730
561,209
580,352
506,355
134,255
851,945
568,537
810,703
405,175
117,235
222,938
837,843
925,542
327,941
132,743
571,568
350,471
360,613
924,212
139,188
377,863
695,147
294,367
913,761
143,926
807,976
948,124
677,172
763,201
454,345
413,517
634,143
695,667
195,458
143,207
719,183
624,888
661,368
667,624
413,932
870,756
787,582
284,269
872,382
155,122
553,941
846,209
249,330
405,328
596,767
734,538
891,273
633,951
544,527
475,418
232,170
870,711
875,200
905,633
777,904
478,557
203,621
695,310
351,622
318,647
392,304
697,327
689,181
965,932
942,404
235,450
718,151
879,617
177,895
623,969
450,100
817,929
994,551
272,513
988,582
784,621
967,189
526,823
780,592
752,665
823,956
542,762
989,628
918,285
560,792
664,301
660,277
489,310
355,809
417,678
702,665
207,528
900,694
221,497
881,743
954,219
809,204
179,588
746,645
578,732
915,780
848,904
345,174
355,497
340,223
186,263
708,665
248,488
840,909
953,451
366,169
508,122
742,532
420,581
611,864
311,983
206,241
706,345
861,760
888,624
945,547
649,117
596,169
567,374
939,552
557,950
647,726
750,908
992,422
108,167
671,759
132,798
807,760
786,977
501,405
473,125
827,782
723,192
356,199
687,904
802,392
753,594
598,720
792,994
660,582
102,544
891,680
431,978
653,131
655,528
724,863
209,361
701,580
666,633
419,287
770,415
798,678
322,683
195,423
389,697
615,618
421,968
366,151
473,851
956,793
163,198
454,205
984,426
104,661
571,932
463,818
476,858
834,441
887,357
150,212
551,426
712,321
453,520
248,679
860,239
634,868
516,699
209,282
704,366
396,717
454,413
739,718
257,727
455,976
307,452
451,725
203,489
527,385
449,241
101,146
794,502
229,102
288,495
477,807
371,161
814,185
746,413
418,780
282,956
690,501
746,241
462,179
979,495
233,791
585,998
236,692
304,548
459,567
329,711
265,634
573,395
670,303
344,417
625,160
788,978
282,646
526,783
942,388
408,225
696,446
249,998
749,892
305,222
974,935
605,496
369,605
206,524
355,449
117,873
747,766
319,158
711,851
105,660
890,991
876,914
287,978
888,981
163,677
384,137
872,976
264,309
225,806
103,546
591,917
265,823
889,975
725,640
994,655
869,518
318,880
490,968
849,698
478,523
643,842
744,634
441,830
210,382
191,149
176,599
484,284
496,135
122,695
108,653
834,923
924,920
719,767
147,903
289,716
555,595
231,286
119,722
691,660
684,840
778,214
441,914
622,530
563,314
595,844
769,778
427,816
192,626
242,462
544,509
264,680
694,675
961,787
543,952
959,944
185,486
321,783
197,396
313,694
659,564
129,389
970,154
507,555
162,836
506,123
194,152
425,535
176,870
629,185
197,725
350,883
951,227
756,409
783,488
540,306
477,539
467,327
815,225
383,319
620,744
907,880
705,440
359,860
791,940
141,976
973,725
616,854
887,295
790,398
421,240
368,846
269,417
238,876
134,219
880,919
745,248
202,474
120,599
994,883
506,476
463,847
381,668
625,961
483,467
854,995
465,506
341,414
797,514
134,633
526,549
701,613
947,405
883,520
457,315
637,202
445,810
496,416
772,442
965,315
665,892
907,472
334,248
210,838
403,572
824,909
432,892
953,219
724,770
556,828
537,199
556,212
468,366
584,441
159,932
285,991
522,877
549,912
184,205
370,328
491,679
942,753
183,554
369,682
787,996
704,952
400,646
955,995
602,303
732,677
260,892
501,916
794,717
884,747
894,181
175,440
375,783
363,793
273,257
193,394
162,255
237,372
340,466
410,709
666,974
285,152
862,323
636,425
112,133
894,627
456,938
288,759
522,844
720,935
166,675
716,705
309,462
844,705
579,851
989,235
652,870
793,274
161,679
346,618
774,940
680,818
620,539
589,818
368,599
676,994
677,605
368,280
198,188
376,583
198,313
417,598
644,162
922,665
427,811
236,429
491,211
401,674
823,252
891,129
162,713
292,844
839,643
141,314
688,146
213,142
583,322
945,999
792,884
519,973
672,899
647,258
997,805
753,700
974,795
842,226
474,252
918,370
250,370
465,899
570,183
592,300
227,522
618,768
651,132
344,260
321,354
916,178
297,764
103,522
729,614
836,395
325,408
105,677
483,145
257,300
627,331
711,968
960,575
130,602
585,182
714,602
206,284
657,494
617,498
708,103
834,747
848,888
862,586
151,567
368,766
179,150
162,276
223,445
543,718
410,774
789,684
459,234
586,479
714,544
428,163
351,872
909,462
519,672
527,771
929,722
902,500
838,856
990,263
315,430
972,974
583,248
754,682
350,843
457,822
677,132
355,142
361,784
350,526
936,167
881,924
445,207
675,971
134,720
782,177
578,739
236,939
741,378
415,685
354,563
475,555
917,507
344,903
619,981
571,539
498,632
404,571
774,930
232,193
994,246
915,624
536,684
286,400
679,705
430,862
499,787
256,550
395,541
936,999
679,276
954,709
263,897
820,992
375,366
130,480
212,239
785,280
261,167
328,434
459,640
976,922
711,221
457,708
485,769
389,513
705,253
726,219
201,844
741,703
893,729
609,453
852,788
987,428
396,867
172,671
737,389
913,274
439,803
530,424
269,346
791,469
686,819
385,285
730,934
334,290
665,312
611,944
782,196
546,105
276,890
248,895
799,627
951,359
153,294
186,880
905,225
862,585
610,415
350,622
634,655
218,985
872,428
780,317
369,695
912,805
372,784
710,998
517,251
252,257
414,909
154,600
483,159
433,237
719,425
282,841
817,231
850,620
553,627
724,644
114,757
451,536
990,712
165,277
621,255
990,454
812,903
298,206
576,359
794,357
367,777
779,828
526,865
351,198
169,569
102,242
821,543
623,655
857,615
694,424
261,433
238,416
916,126
946,832
895,615
684,172
826,900
741,150
272,510
794,660
776,991
983,559
280,429
969,401
612,375
758,552
704,218
407,105
682,566
855,658
721,725
450,665
967,275
978,449
474,926
934,920
227,927
962,201
279,251
214,155
849,717
728,302
478,829
908,536
611,751
108,474
920,975
606,555
617,995
379,553
547,344
388,407
292,346
738,229
438,635
193,396
517,190
224,828
384,666
518,701
260,871
859,721
827,682
858,138
915,811
537,774
919,204
599,273
978,553
213,653
869,974
913,675
198,722
887,742
718,921
791,992
956,877
667,273
611,513
500,162
559,769
563,955
912,932
179,726
448,410
982,267
123,891
739,549
920,745
148,719
370,931
585,560
223,133
183,855
678,102
454,716
570,471
997,353
969,395
354,874
493,236
597,353
352,868
536,545
999,894
348,601
493,141
600,510
115,530
853,165
904,183
527,761
674,275
560,335
150,241
798,232
412,489
523,180
215,289
935,762
728,307
193,820
362,438
315,750
784,976
670,135
413,121
199,489
944,998
917,251
960,246
164,431
704,358
222,989
121,605
645,744
299,775
166,523
695,334
212,916
631,644
280,597
840,901
436,154
795,469
971,977
460,119
898,956
814,126
516,116
253,200
900,809
282,181
322,937
210,504
765,983
273,121
198,346
317,569
558,646
335,358
735,837
638,143
378,642
700,893
489,559
330,574
741,658
398,795
297,423
509,109
561,616
846,353
510,301
693,133
172,916
747,930
824,348
579,572
918,449
778,226
769,771
570,445
980,596
924,551
633,276
567,406
347,244
306,210
242,987
864,762
145,410
421,875
640,211
924,960
945,703
223,715
831,672
571,232
170,221
846,584
411,759
961,561
276,170
656,260
250,512
346,173
290,990
505,950
584,797
681,540
304,592
891,141
901,600
496,666
325,284
420,371
181,457
991,720
156,145
714,217
427,849
278,227
798,128
684,669
869,318
410,408
609,807
153,240
143,652
693,922
231,991
921,764
110,245
799,162
951,900
381,417
993,712
199,416
360,369
813,133
572,987
181,289
569,185
415,387
684,545
211,136
954,624
425,669
771,327
831,183
198,181
770,314
406,549
508,609
701,166
792,981
938,210
762,780
819,213
166,794
146,699
180,869
995,745
656,431
103,684
843,185
218,974
945,669
961,709
617,315
619,303
320,406
535,370
648,673
261,859
757,560
130,580
552,693
483,298
651,514
628,374
105,705
194,152
452,236
890,682
594,688
483,620
783,397
532,232
508,566
933,275
553,132
516,619
261,119
952,290
843,146
638,736
296,700
178,213
200,322
654,176
572,596
175,477
596,660
454,505
337,188
378,184
565,886
229,587
690,985
296,768
