T_i,B_i
585,625
863,156
550,200
642,318
489,164
893,933
957,747
698,836
304,144
457,393
650,578
305,930
505,298
968,436
290,289
694,384
920,546
756,668
192,332
722,681
575,702
459,850
390,471
128,321
691,763
857,267
633,527
372,901
452,775
804,302
289,894
200,836
383,140
578,886
224,256
267,435
896,165
667,439
450,282
978,631
871,261
137,990
386,622
259,355
207,982
523,351
810,406
507,109
708,799
208,412
171,598
833,222
658,168
489,885
546,644
802,987
522,715
762,203
311,380
561,861
430,116
903,186
764,719
447,507
574,532
104,993
287,666
271,761
850,510
748,503
728,589
985,627
550,797
125,858
419,891
320,492
278,688
762,497
356,436
752,954
167,769
199,948
582,779
651,554
424,530
996,171
252,663
788,223
375,410
182,374
424,565
190,582
144,805
375,500
868,134
466,436
204,868
365,854
488,404
138,484
922,732
684,935
947,223
282,321
554,678
413,939
647,845
236,419
311,473
308,978
501,100
278,380
305,294
287,253
225,669
201,440
731,178
299,986
197,230
168,380
172,161
785,417
857,646
413,735
606,471
920,145
377,640
464,847
632,839
155,221
403,372
184,684
381,388
905,895
524,368
462,926
959,834
885,775
803,474
669,662
703,888
786,697
986,805
735,465
339,387
967,451
381,413
473,885
743,665
584,193
950,717
410,107
812,683
443,234
310,353
611,939
900,825
917,526
904,947
743,251
157,853
720,723
634,177
733,961
311,249
212,749
441,549
338,546
195,225
992,273
959,662
607,807
318,370
563,224
294,647
986,705
519,362
369,848
953,308
296,785
781,332
706,531
860,782
383,145
632,189
906,415
793,349
814,569
662,902
855,367
715,398
791,895
340,244
886,203
983,246
431,697
755,981
376,608
370,949
805,888
739,119
898,915
518,942
917,599
606,264
106,417
333,730
610,291
303,189
933,524
534,502
102,136
165,170
172,297
555,412
389,658
348,942
161,820
713,103
140,631
327,240
831,781
330,380
629,316
314,695
980,655
179,351
765,673
359,574
478,860
228,726
204,342
851,423
350,919
826,847
247,575
381,772
177,562
469,868
833,474
155,412
849,526
781,820
265,832
359,903
787,952
180,579
293,283
337,357
418,305
903,621
306,745
564,419
927,103
545,280
804,349
494,299
140,244
838,911
512,894
417,949
838,572
437,592
406,122
514,855
718,902
935,732
329,995
961,156
905,320
759,624
807,159
264,515
106,780
952,221
332,496
230,458
903,261
695,415
320,457
374,672
444,540
651,783
458,173
282,273
631,693
607,363
939,555
361,290
626,817
608,376
906,487
159,817
279,563
274,377
388,419
392,431
581,504
918,324
512,916
706,609
452,303
336,931
382,649
507,841
777,573
770,136
911,247
420,220
750,830
636,240
881,134
909,410
731,207
476,325
236,766
574,947
690,571
189,653
165,656
567,419
276,673
236,266
404,577
243,780
858,223
785,136
133,136
819,532
814,945
483,539
842,276
124,636
326,981
963,556
222,781
338,897
553,880
139,954
827,308
978,277
176,935
671,242
300,224
911,760
638,544
572,200
273,232
903,196
595,640
599,995
858,901
977,712
442,105
317,352
954,420
490,240
268,947
639,470
321,559
654,592
897,611
422,537
872,976
333,323
486,387
424,842
433,454
139,501
302,323
873,145
915,525
750,594
107,124
827,606
127,682
328,400
311,473
381,128
746,103
825,261
215,859
826,664
935,588
408,580
131,214
427,272
276,754
911,980
106,168
553,105
796,509
137,803
925,172
130,297
953,678
728,240
108,432
356,604
282,963
497,967
144,363
834,722
523,721
560,689
228,396
578,217
232,172
207,849
478,897
321,769
874,555
157,407
532,166
830,836
283,799
882,358
998,980
838,256
628,216
573,994
346,576
722,188
297,420
137,592
211,609
678,521
394,222
495,320
819,916
767,794
287,421
528,283
506,937
132,973
575,545
556,441
932,621
134,232
275,626
773,187
178,748
905,997
823,887
201,700
232,189
324,951
641,773
551,232
670,932
459,813
631,397
786,947
897,272
442,129
243,281
827,117
550,142
167,637
322,857
309,429
751,402
126,724
562,129
627,240
127,214
271,431
539,568
139,380
979,817
743,523
391,486
686,380
407,996
719,659
459,607
392,691
838,766
655,848
241,637
209,595
705,110
504,862
979,687
698,503
148,241
692,379
858,564
876,151
643,109
824,334
389,339
957,938
629,304
974,557
843,596
634,249
228,965
489,719
877,433
925,960
353,687
861,486
748,593
419,322
560,162
889,749
272,637
135,341
426,732
438,174
808,279
600,210
683,611
730,732
987,610
806,284
651,230
994,265
834,167
895,399
366,863
675,283
550,277
150,490
987,873
494,996
593,505
141,773
362,716
756,709
774,344
726,318
327,144
664,575
656,347
700,341
189,470
761,919
812,186
621,505
955,552
330,828
265,950
572,507
432,638
145,888
215,497
513,839
640,482
997,336
860,115
114,764
683,495
492,735
898,594
590,421
356,474
322,565
951,505
637,807
156,315
392,115
811,736
923,207
290,729
298,360
378,199
121,774
492,957
290,457
169,375
735,558
846,476
992,156
160,170
658,533
742,885
807,608
751,727
611,337
201,422
566,677
807,415
288,693
891,883
481,181
905,485
751,639
730,545
252,464
849,306
154,916
716,900
527,699
707,355
383,405
661,420
865,385
777,257
659,573
617,294
287,193
708,254
560,923
503,287
822,166
596,153
980,742
965,999
726,181
609,656
368,134
589,303
425,803
450,433
396,143
475,776
338,504
302,197
783,781
308,770
653,111
262,478
842,360
325,351
682,647
363,526
667,229
166,990
517,734
661,351
476,222
302,596
674,761
162,129
618,546
457,413
748,385
108,410
111,216
554,891
759,964
928,814
278,773
908,199
671,483
636,864
299,401
911,537
422,423
387,990
138,106
257,218
811,140
343,572
159,930
501,694
618,595
618,137
582,570
734,596
900,494
772,648
455,174
379,407
645,804
231,659
429,559
115,281
834,739
343,314
584,543
206,527
286,847
909,948
339,472
243,759
556,941
718,466
143,592
920,897
718,561
129,357
105,758
989,892
122,451
981,502
992,861
474,522
383,908
581,118
699,723
743,772
908,708
756,509
817,178
626,867
117,121
136,190
563,585
924,584
732,298
446,984
457,995
843,235
482,336
642,348
122,829
959,625
976,491
273,147
333,288
370,230
443,795
760,648
573,245
874,277
363,165
209,201
259,179
719,476
260,198
283,305
847,505
252,903
392,520
592,661
845,605
470,232
482,541
275,204
577,640
626,385
103,716
486,623
558,565
180,127
611,497
425,786
327,429
770,397
832,128
704,325
133,110
760,865
246,463
541,901
677,141
613,230
771,817
331,471
425,636
824,769
432,233
727,481
632,115
121,188
359,619
577,600
265,187
175,897
846,244
858,145
145,326
437,106
242,826
937,978
396,108
879,858
989,805
655,891
336,160
457,440
546,179
102,940
213,730
249,866
883,262
870,915
812,283
911,194
474,225
471,946
545,794
756,545
664,849
326,925
404,489
769,242
389,366
125,134
364,151
779,839
867,167
445,631
131,890
404,219
994,370
181,254
410,105
471,643
204,146
938,837
607,113
494,215
117,672
183,168
283,265
122,278
945,565
327,289
315,554
116,200
913,882
867,985
751,152
136,698
306,888
584,843
542,563
415,768
799,244
760,908
296,600
481,182
819,774
525,401
525,361
698,357
437,136
787,479
948,795
121,210
182,760
765,877
346,914
967,724
835,918
995,771
394,692
468,734
581,638
244,825
878,279
737,472
259,124
837,926
738,449
806,293
144,221
498,518
929,479
735,786
937,439
783,832
581,902
369,834
996,906
258,773
888,638
621,832
928,999
941,692
658,391
628,577
496,356
613,718
846,204
730,651
370,553
546,574
450,682
639,427
480,130
542,207
668,846
399,346
824,739
214,138
230,350
608,375
517,178
583,592
401,926
574,827
994,942
100,181
830,635
489,839
728,722
459,859
910,388
530,346
829,806
625,286
865,157
365,777
185,447
423,994
166,722
875,242
937,958
217,847
447,491
745,566
477,803
134,347
675,780
455,761
387,453
206,484
905,713
269,826
176,498
213,314
897,278
760,931
362,704
313,787
783,372
235,684
769,549
239,684
378,975
762,533
583,652
559,774
286,631
784,815
995,599
350,529
338,476
622,867
133,617
109,437
696,884
627,115
904,979
413,961
606,708
942,262
270,570
973,571
599,640
279,658
407,711
158,858
495,669
798,296
847,579
866,411
309,759
127,736
804,301
572,708
605,101
638,353
181,174
968,209
763,793
490,567
998,746
358,438
453,648
836,541
589,888
211,928
740,233
345,224
244,279
685,992
515,815
620,266
618,395
685,382
364,935
675,327
866,464
298,812
569,622
437,762
582,117
124,245
604,468
603,218
770,264
597,327
678,923
435,689
760,915
165,561
990,432
716,346
606,939
541,872
183,780
868,628
603,924
590,129
412,472
904,386
799,883
406,926
554,865
669,138
262,330
688,887
483,687
500,846
184,637
994,918
743,219
410,180
426,270
621,660
428,625
838,788
388,197
116,537
564,284
873,298
155,217
959,351
949,864
795,608
295,549
943,948
985,617
492,471
453,312
746,150
133,924
185,638
853,152
941,525
486,766
456,973
763,787
567,538
545,638
563,980
345,304
988,754
338,739
286,804
952,145
611,247
190,673
791,683
207,905
910,749
491,810
619,858
829,503
595,683
517,237
956,695
753,981
820,285
990,406
678,643
771,227
795,987
583,439
736,446
455,862
395,261
908,399
360,261
972,933
131,175
152,533
738,380
552,349
254,181
693,234
683,301
258,598
621,335
815,946
390,140
948,866
966,168
518,559
490,956
972,931
264,379
539,756
601,342
493,698
728,558
496,551
621,439
725,525
847,240
147,376
567,536
239,540
344,207
711,604
500,170
877,915
482,182
262,224
229,853
289,807
884,835
273,200
482,715
449,398
481,134
974,706
571,764
815,435
368,893
242,813
384,412
101,633
671,174
642,192
578,758
203,440
118,172
813,793
589,612
138,602
454,204
806,321
251,313
698,566
192,708
180,248
826,482
460,421
751,973
859,613
943,505
394,388
848,929
527,489
477,468
354,756
100,448
563,640
463,715
164,467
369,841
360,181
466,230
343,615
994,429
707,743
660,471
742,666
187,734
979,725
332,511
385,106
726,717
613,871
403,684
723,144
100,294
660,215
344,437
723,433
569,608
412,101
301,222
372,835
388,375
768,285
566,730
444,876
384,443
543,906
314,281
206,772
512,875
161,344
725,483
651,980
753,470
892,387
198,571
213,803
958,558
109,861
230,575
854,329
118,560
435,223
735,826
486,782
275,736
724,646
811,815
656,255
406,121
437,707
825,199
125,944
680,357
358,629
337,590
533,906
320,828
374,761
118,405
357,327
790,229
342,332
474,657
668,339
980,305
152,321
527,104
845,259
699,821
386,848
865,795
180,194
238,453
576,151
405,846
968,188
868,728
619,247
216,190
381,820
637,472
700,186
880,633
347,194
889,889
949,610
293,488
305,310
854,622
712,129
131,867
538,813
779,519
382,825
972,360
315,927
317,336
166,800
766,547
321,291
955,438
524,557
201,720
649,737
254,412
114,459
518,851
510,378
277,259
501,537
686,972
924,691
188,977
614,557
961,507
360,381
961,203
818,364
796,983
815,131
287,147
233,249
364,847
678,196
963,985
373,255
974,503
131,728
697,612
634,341
405,486
605,216
828,529
328,850
577,852
297,368
346,599
294,920
551,142
249,511
958,947
550,716
830,913
289,356
692,941
488,230
926,427
568,263
628,953
544,751
882,707
524,538
166,152
708,278
771,728
983,600
155,566
925,505
677,202
932,827
935,793
974,732
872,743
352,532
932,494
857,421
260,672
721,144
427,711
828,951
423,983
160,450
773,321
571,686
888,250
564,613
800,837
274,183
647,846
259,480
781,741
699,675
621,104
245,139
699,573
381,245
769,223
474,398
394,792
122,186
269,453
123,526
464,141
128,300
156,482
739,585
663,716
576,929
368,485
952,725
255,158
260,813
757,519
486,652
526,596
151,811
944,876
589,480
540,652
606,165
287,173
180,385
476,133
761,739
693,694
698,861
690,598
338,377
510,797
932,826
884,869
139,209
481,955
716,206
153,886
410,406
433,228
501,866
735,349
705,844
609,692
335,470
644,297
302,874
156,846
149,129
132,236
353,161
125,252
117,970
850,424
220,866
501,557
357,437
407,885
975,229
383,883
168,962
643,729
868,185
582,660
768,152
773,382
996,935
828,159
318,797
544,130
168,360
515,766
767,512
870,139
214,193
311,722
402,889
471,604
707,147
704,149
370,335
398,992
262,129
417,718
360,564
357,325
597,127
260,885
799,344
934,642
573,707
813,719
736,127
963,447
844,564
148,579
945,386
360,353
866,288
592,477
877,907
183,488
428,151
893,311
113,449
279,661
874,144
997,156
251,493
315,994
624,488
538,256
781,652
540,851
594,963
920,270
613,760
230,930
896,940
467,891
627,627
380,252
901,395
562,476
128,557
274,387
605,167
620,443
507,540
778,235
935,255
906,290
327,186
581,939
946,952
307,926
599,139
695,185
733,201
270,736
197,821
463,133
200,142
643,833
528,116
352,128
271,546
892,425
382,215
274,805
270,682
305,669
276,786
909,625
500,767
994,377
257,708
185,477
189,487
543,314
268,233
483,165
698,381
234,694
102,452
164,125
156,775
661,385
703,231
848,903
950,496
503,682
452,969
906,414
448,342
938,442
727,361
110,719
879,174
455,948
853,417
328,410
212,214
306,450
625,441
232,958
405,691
336,762
591,963
778,899
682,807
485,524
544,881
585,897
891,124
418,481
633,560
647,789
210,202
121,523
441,518
685,843
126,364
214,842
445,992
633,271
647,216
748,784
665,815
458,841
949,181
563,711
995,545
411,474
856,398
990,621
794,128
708,225
216,981
144,567
193,255
229,702
655,735
449,678
328,568
622,694
392,568
274,121
254,735
691,336
746,391
436,664
356,902
394,836
106,416
886,242
520,457
366,260
153,546
823,808
781,615
391,647
322,292
797,580
111,895
891,824
430,332
332,621
376,850
301,300
352,800
303,690
703,533
382,329
803,985
590,228
984,505
635,908
371,301
429,645
642,505
131,178
930,742
143,624
114,126
506,578
822,170
550,176
906,967
719,522
792,453
466,709
110,767
712,155
393,766
515,965
176,112
481,134
252,961
355,627
498,527
764,498
451,813
896,987
448,284
426,970
100,385
361,779
600,686
691,721
553,421
497,188
545,174
458,957
802,414
583,743
528,966
699,754
130,934
459,503
322,279
283,704
418,919
358,304
791,290
719,799
870,244
945,144
593,686
754,257
365,597
296,693
294,823
822,748
905,299
735,475
580,805
431,740
829,561
997,975
398,936
424,207
663,204
828,781
823,532
449,607
447,765
127,347
911,675
110,583
959,865
196,617
362,902
737,962
343,891
754,444
734,635
586,478
940,874
565,643
638,262
749,188
764,731
772,104
907,238
459,209
705,532
386,174
112,641
671,627
112,990
619,184
103,698
964,278
247,377
291,907
846,936
672,208
377,713
174,106
920,475
276,698
789,921
473,217
859,220
535,655
857,937
408,306
397,278
487,404
414,161
768,755
546,520
756,976
553,130
280,722
378,453
373,221
674,125
607,190
554,310
729,662
248,524
548,650
931,728
977,211
595,186
207,447
178,813
358,335
942,172
668,280
455,113
518,462
856,447
171,351
902,360
302,214
932,313
449,659
546,851
475,789
881,186
832,176
159,718
918,996
479,175
519,279
747,946
606,455
949,841
262,314
413,821
450,845
910,671
748,815
785,728
179,848
145,278
198,400
827,674
748,492
261,816
990,898
993,598
980,847
249,854
411,907
320,325
206,221
986,774
353,290
340,770
260,652
252,532
169,263
780,229
895,158
181,797
455,151
633,999
667,276
910,673
742,412
827,783
478,382
426,492
188,989
735,896
968,412
652,724
591,919
779,702
631,737
784,291
429,559
397,815
372,111
231,642
598,640
117,167
277,299
627,650
302,453
711,790
132,127
410,463
230,806
792,459
806,284
179,848
808,941
238,199
285,271
649,274
991,767
649,684
159,471
921,898
695,478
721,347
264,987
216,840
253,339
750,708
815,974
239,608
205,262
515,129
406,131
465,155
404,136
251,475
240,944
517,755
381,577
803,456
656,969
473,430
891,725
334,553
473,501
788,272
198,526
506,182
490,612
619,678
178,268
402,368
432,806
503,631
920,568
138,732
109,669
237,313
863,868
192,235
600,192
372,514
437,263
776,944
706,892
198,738
228,322
831,118
150,355
754,282
941,822
414,706
114,185
463,597
523,139
787,323
712,215
759,189
583,924
741,109
731,949
458,548
193,164
970,952
934,952
870,474
711,142
569,563
167,253
715,837
304,935
739,706
496,968
112,684
284,663
632,143
730,671
463,345
116,592
558,311
366,986
565,589
670,930
491,181
883,176
388,550
310,864
726,899
257,112
104,151
765,319
180,604
636,544
895,712
866,320
145,660
469,146
917,940
593,995
969,179
213,795
903,538
714,783
437,310
196,240
389,135
625,290
992,600
645,528
171,886
644,310
979,761
734,636
783,223
495,640
199,867
246,835
848,440
892,407
387,298
278,611
995,278
939,855
901,138
603,678
594,509
593,607
842,334
378,695
279,886
628,534
845,606
549,503
135,533
123,677
654,556
183,984
829,327
174,155
184,733
451,375
628,894
740,458
359,279
657,628
320,811
725,176
347,397
428,948
568,382
159,267
782,752
463,385
979,850
175,625
332,663
929,773
421,549
210,674
653,274
746,770
785,698
435,593
472,171
327,186
528,469
280,723
136,884
261,922
808,275
667,673
441,974
479,584
626,752
245,798
137,851
810,767
206,281
642,879
504,263
342,981
280,105
832,821
624,897
175,415
876,573
880,229
423,454
604,354
173,598
642,204
199,120
389,625
718,337
110,851
163,532
281,904
849,804
879,895
652,978
737,859
671,653
100,834
175,472
532,292
692,988
809,844
547,800
312,141
443,169
836,144
965,348
277,300
465,833
931,736
598,830
702,857
730,183
648,532
104,130
892,493
758,313
709,769
849,541
205,839
598,770
103,907
967,663
325,536
725,626
329,602
916,348
876,545
734,478
276,952
544,608
843,877
575,694
159,200
455,807
925,546
789,355
580,690
412,816
758,666
637,269
272,249
243,555
812,527
345,711
208,365
278,422
408,761
484,344
479,734
901,460
526,729
335,829
151,811
603,727
262,887
357,550
596,830
345,295
561,363
192,389
740,397
159,449
280,625
552,714
996,982
163,694
621,667
698,537
926,254
562,453
819,102
567,976
547,600
684,659
477,689
461,204
598,235
366,995
534,504
679,415
726,103
789,960
868,733
205,971
217,620
636,675
105,279
280,521
363,139
563,447
500,881
239,501
855,166
198,664
129,428
998,438
707,414
966,306
753,520
779,121
256,243
647,240
618,876
968,279
676,528
154,698
146,488
318,861
446,224
926,835
130,105
462,628
582,751
205,996
804,371
693,542
670,140
629,563
645,953
725,982
620,244
994,204
242,909
131,291
752,654
133,889
253,337
531,101
949,383
355,451
929,361
203,205
222,904
609,723
379,149
888,788
713,644
752,505
953,214
749,372
238,704
682,471
620,126
920,488
427,682
243,743
768,357
567,651
609,933
195,195
654,910
775,360
452,234
619,828
306,570
424,749
545,695
512,885
212,487
495,784
579,801
516,811
269,668
196,512
779,320
368,844
846,926
193,486
552,895
327,865
390,781
303,948
807,733
417,332
890,115
456,688
924,474
894,527
459,274
537,391
592,227
385,745
590,217
749,430
942,525
131,515
590,213
370,826
512,355
927,778
181,574
540,272
779,428
604,678
368,568
381,854
623,218
461,516
475,503
446,866
645,424
257,522
909,554
294,203
625,914
290,714
914,430
405,479
457,857
323,240
319,565
198,130
988,160
372,343
819,175
319,653
333,494
645,926
679,171
877,901
141,584
269,242
899,852
593,593
524,929
571,492
166,893
353,961
885,612
532,499
306,360
632,763
537,825
283,595
433,604
395,145
493,391
238,278
189,897
238,125
846,249
761,206
682,518
211,342
112,868
504,730
347,838
494,129
365,401
210,330
199,238
724,299
529,620
615,563
643,110
673,975
395,733
363,126
873,251
582,656
400,584
520,587
785,439
896,552
395,290
390,767
556,385
563,440
801,529
146,118
790,520
349,769
943,690
253,990
796,625
803,679
318,561
770,732
746,820
501,385
698,852
441,926
910,478
711,814
548,421
670,554
293,479
549,867
729,647
832,303
203,426
884,827
359,541
356,873
799,171
754,736
420,979
871,719
886,654
196,704
609,477
950,852
910,641
753,432
137,503
134,957
921,777
666,578
767,156
847,583
857,594
973,200
597,530
454,637
181,678
194,820
648,775
779,851
463,369
375,486
356,700
653,362
388,472
808,152
558,777
614,858
521,405
105,917
183,477
802,697
139,536
144,971
207,200
730,534
942,629
251,220
650,125
205,986
165,378
759,764
389,779
238,133
547,424
846,678
598,349
432,221
648,952
783,921
452,121
617,827
527,327
457,727
856,872
982,951
133,719
307,577
447,552
932,310
302,397
696,239
436,401
989,415
954,538
763,750
657,730
588,596
454,542
325,577
360,141
978,803
752,810
710,331
203,577
794,509
560,138
706,738
817,493
952,331
211,288
549,238
883,152
435,306
556,944
934,363
654,918
855,290
308,237
530,129
240,297
280,646
164,574
551,140
337,245
853,453
439,376
903,267
286,410
574,396
650,610
997,226
504,250
186,843
743,750
672,879
113,863
117,673
438,951
558,887
604,433
765,797
832,124
778,549
684,527
934,773
950,403
208,298
153,727
588,757
851,134
604,849
170,936
482,865
397,803
303,274
791,381
551,656
396,776
276,631
158,528
207,132
788,229
712,224
737,399
892,904
867,994
824,396
771,605
156,260
926,437
904,560
494,135
655,717
618,600
772,161
552,466
598,393
232,962
352,269
799,363
270,157
688,383
797,117
734,756
595,585
158,560
956,996
973,549
192,755
699,511
367,530
901,744
964,831
784,453
421,154
788,710
163,278
741,666
768,600
671,709
545,773
145,587
483,220
832,809
456,951
235,451
853,627
534,609
351,323
679,872
879,871
125,619
115,817
164,196
397,902
587,443
788,548
705,117
428,153
370,849
979,971
945,101
155,426
189,761
735,225
511,932
380,234
544,619
233,668
962,500
721,344
121,303
902,366
901,145
410,829
106,831
118,235
608,303
730,449
232,303
194,741
426,602
940,140
391,522
100,754
746,890
347,543
205,296
538,953
932,913
320,970
439,930
788,343
784,120
650,592
494,305
850,115
265,753
502,874
332,792
856,671
252,671
559,305
868,278
589,440
833,239
170,746
303,522
168,938
407,473
963,852
843,706
953,595
730,851
485,566
790,601
585,491
597,130
303,318
794,316
715,650
460,976
840,235
966,650
826,446
619,973
565,614
622,381
512,799
776,721
810,960
595,814
782,322
150,592
522,815
686,901
835,419
223,961
130,331
366,763
988,959
158,510
891,542
628,137
736,461
557,232
757,174
345,313
659,329
722,515
458,918
714,281
748,894
699,594
748,493
108,245
952,964
736,848
396,557
851,136
868,255
673,957
661,923
883,569
346,872
277,290
670,237
859,854
445,426
934,181
827,904
979,201
997,427
457,838
887,187
434,574
940,375
559,165
168,125
464,116
931,440
743,362
365,793
951,766
647,883
133,731
832,771
983,554
242,329
509,366
498,125
798,726
491,749
906,348
773,464
956,200
578,412
269,523
261,667
801,329
506,938
335,222
155,495
544,226
409,708
687,864
603,518
583,336
960,290
690,160
207,242
990,530
371,914
412,290
236,738
580,734
249,605
804,897
737,679
335,352
292,195
662,434
231,912
716,458
688,478
928,568
295,867
180,916
707,610
768,579
718,786
497,373
409,150
678,693
471,897
133,574
456,613
369,306
672,931
998,787
190,871
465,821
297,564
255,774
946,592
578,291
467,635
486,662
151,403
617,797
732,851
259,971
756,288
954,382
789,790
898,985
453,520
584,413
398,641
304,739
418,213
512,693
855,427
814,839
642,281
501,926
969,114
654,814
646,763
853,443
418,838
943,677
937,307
250,161
353,519
684,214
648,594
879,867
730,490
138,305
186,291
534,878
103,996
906,773
432,690
143,182
470,925
880,612
909,939
315,585
212,540
522,535
385,312
739,672
801,313
526,770
930,885
967,337
443,363
320,764
873,952
767,134
782,945
112,764
739,629
598,780
279,672
678,787
368,641
220,165
781,132
941,816
664,400
479,120
649,931
764,545
880,128
500,597
843,473
842,407
982,278
876,130
718,379
717,551
886,931
735,482
781,145
263,176
309,862
480,985
801,128
649,444
381,794
381,953
153,844
669,111
754,989
477,399
753,971
531,604
628,702
722,461
966,848
324,934
393,524
901,719
307,265
464,489
493,843
936,898
113,320
531,995
190,972
877,663
141,553
674,315
123,337
872,529
679,829
207,267
276,157
575,527
622,763
874,335
943,669
788,403
807,286
658,545
294,207
906,341
966,382
527,880
447,167
656,222
207,175
848,902
862,948
964,309
542,967
620,819
701,326
951,376
525,304
870,988
656,578
239,181
993,186
222,298
155,106
377,465
766,584
649,212
191,254
590,461
489,751
291,463
428,814
384,764
888,583
314,907
663,462
796,898
331,909
351,385
430,142
667,192
787,890
587,634
257,831
511,979
802,536
797,883
493,805
680,847
464,624
747,483
198,476
966,496
362,471
947,845
514,454
618,200
122,926
172,648
448,245
820,235
530,709
594,726
790,981
379,874
248,859
930,378
511,525
279,389
729,371
825,143
939,604
870,265
469,994
860,525
649,131
812,883
525,124
100,781
544,761
241,189
869,457
869,677
919,964
795,324
294,561
257,834
919,908
124,734
417,843
651,554
974,686
432,255
410,843
955,715
693,802
883,352
804,884
383,817
742,780
279,274
782,180
677,836
655,620
188,447
875,670
382,588
521,697
963,370
580,275
990,472
442,511
273,487
559,795
570,409
642,561
515,531
940,307
300,240
634,679
451,150
878,146
253,378
314,680
841,309
617,520
448,183
113,682
703,634
680,826
643,465
807,757
912,514
897,731
764,370
927,548
108,280
421,708
241,222
821,163
679,757
473,958
184,400
403,358
438,902
476,898
602,618
113,403
693,118
167,318
443,911
264,898
753,252
327,500
263,883
965,949
483,691
492,143
112,587
104,220
979,876
177,537
734,980
587,831
785,659
298,872
700,731
194,471
143,440
420,226
742,295
450,833
850,924
572,599
190,178
364,979
708,236
172,830
561,304
517,780
170,198
695,794
647,721
290,945
198,494
636,970
864,961
190,298
837,333
850,677
418,114
569,572
188,768
242,584
732,556
454,300
144,530
691,432
619,915
359,211
682,632
673,264
370,837
211,786
935,187
360,816
350,603
272,912
653,429
708,860
237,643
442,831
846,328
988,584
101,799
179,814
396,342
827,687
840,559
504,416
655,442
349,608
545,324
278,674
537,791
120,158
883,464
542,514
547,130
880,313
232,633
968,907
143,972
418,794
461,649
498,576
634,625
813,708
617,194
712,183
481,391
178,364
836,495
782,498
541,882
876,243
631,114
552,210
356,221
153,594
581,376
719,753
129,940
121,618
451,398
118,380
549,657
731,497
712,108
470,833
807,939
963,983
950,882
316,936
352,737
263,988
913,672
910,274
479,847
113,191
112,892
688,692
992,483
603,752
642,415
533,265
766,297
889,925
459,190
762,588
783,768
763,557
876,103
489,506
215,726
383,947
458,430
557,202
254,930
542,158
605,327
132,857
689,778
541,796
615,908
143,297
202,576
591,243
238,240
823,160
239,544
245,545
932,497
759,701
512,803
408,709
466,433
800,623
164,855
606,474
766,209
645,789
743,494
631,861
930,226
859,693
196,929
837,421
674,871
453,851
240,333
597,109
166,120
775,686
897,847
552,977
142,928
408,862
824,573
312,751
196,319
910,405
821,522
656,544
460,144
835,240
847,853
787,373
336,626
140,598
606,821
116,571
144,415
727,713
161,144
400,384
113,728
939,566
985,486
133,808
501,784
816,970
126,101
556,289
286,497
481,460
173,452
534,372
782,627
905,888
823,572
404,294
483,156
945,897
952,470
396,951
331,545
270,982
976,793
470,440
767,463
962,798
161,231
940,944
885,313
130,765
596,274
692,202
299,253
627,851
929,827
827,124
123,428
406,497
890,413
998,562
242,704
981,118
472,103
635,194
409,269
917,322
599,804
414,816
117,389
324,184
808,106
112,555
850,120
456,267
247,523
566,459
235,832
747,576
420,444
530,865
583,609
949,972
420,676
741,327
260,218
746,256
278,358
307,357
736,190
142,480
198,449
227,256
654,329
484,121
206,730
504,226
690,362
660,581
951,804
715,442
229,543
502,425
340,761
186,808
352,527
726,374
439,214
533,700
213,156
142,247
854,661
593,403
896,899
153,503
342,584
958,627
851,354
164,274
152,675
164,728
337,822
209,208
116,212
388,829
812,885
963,629
177,498
429,589
208,986
575,769
414,911
200,817
356,773
116,915
368,971
803,394
739,335
267,860
781,725
573,476
293,403
233,549
695,780
138,200
554,729
972,889
527,626
649,813
502,336
916,626
851,639
945,111
274,933
880,530
550,821
144,965
979,356
514,287
431,625
878,170
872,436
319,100
137,450
335,139
690,727
922,222
822,772
431,269
471,645
304,536
646,892
208,239
225,652
355,333
875,226
860,107
640,421
753,195
891,276
708,756
964,718
406,628
704,152
645,159
794,239
660,634
258,991
868,941
735,252
339,363
692,251
495,830
688,801
904,466
965,383
885,979
861,912
784,376
530,946
234,253
947,494
532,358
785,981
665,560
657,246
269,460
470,185
180,216
465,166
933,213
689,192
747,583
796,118
211,105
498,279
569,665
361,686
865,788
207,418
763,988
770,577
258,103
802,276
725,808
337,308
604,276
890,434
621,738
937,498
764,211
594,138
339,120
279,856
287,791
329,553
775,154
563,630
138,560
896,400
127,770
128,969
119,887
324,169
240,358
544,206
549,552
957,810
636,804
330,842
161,873
343,784
509,674
108,363
508,632
730,766
573,236
184,931
661,989
971,759
707,155
276,411
798,713
805,874
323,516
277,621
422,966
831,757
151,719
580,449
939,260
507,515
305,144
262,477
887,943
555,216
542,980
192,350
907,314
415,138
563,692
858,763
333,819
645,504
421,583
719,305
405,159
914,419
606,875
218,988
609,828
116,826
718,292
404,453
362,394
825,161
117,316
246,420
541,464
131,347
209,176
774,737
705,236
259,630
931,537
456,425
504,844
855,149
786,131
331,646
310,302
535,331
784,788
145,714
233,135
397,130
650,760
897,912
937,370
399,668
923,117
508,371
908,254
155,827
702,725
252,475
916,216
414,670
171,424
516,622
791,501
116,851
949,192
718,905
503,958
435,586
226,227
697,673
416,115
638,502
230,791
476,893
853,888
425,184
518,126
975,500
606,832
518,283
290,698
936,682
391,500
834,446
618,855
333,304
293,840
907,706
450,597
434,657
