T_i,B_i
601,357
129,213
293,122
522,543
550,139
945,305
889,657
889,7
671,281
845,76
239,442
157,803
314,121
773,855
158,925
798,863
500,951
264,872
661,766
365,839
792,994
275,152
663,384
641,261
202,66
251,703
758,892
893,466
665,466
571,716
830,65
851,805
310,377
419,337
842,76
966,618
138,58
991,642
995,513
76,942
496,816
565,197
978,54
380,642
269,394
304,85
71,767
308,433
971,683
275,144
181,839
888,863
431,151
952,548
810,532
76,29
803,911
867,583
877,705
997,955
441,766
257,58
782,546
120,678
16,634
426,463
625,695
295,637
721,364
406,772
161,774
955,164
333,179
505,239
402,712
814,281
702,183
245,482
589,309
504,105
210,161
195,615
275,629
141,809
485,322
260,272
753,793
257,296
109,953
964,86
132,735
302,817
476,802
180,635
106,73
855,164
390,568
630,554
352,609
836,543
100,769
532,25
148,842
611,412
401,188
918,225
65,39
909,622
174,373
346,836
977,569
282,93
257,975
562,532
193,86
898,136
687,538
143,19
758,799
212,621
771,11
344,256
18,872
595,1
994,673
520,728
345,215
61,645
144,57
576,405
387,375
52,499
599,613
859,62
105,916
549,86
273,238
404,173
41,741
110,279
948,251
188,612
146,616
323,335
107,939
366,372
544,568
122,83
308,96
210,829
597,662
528,662
16,18
387,56
512,475
548,394
743,958
544,702
717,569
102,52
299,837
123,524
528,75
963,31
899,962
531,379
226,623
302,314
43,879
774,832
596,309
396,557
941,312
82,43
948,73
456,764
123,519
320,699
13,657
350,75
314,902
136,908
730,433
569,452
143,808
548,681
134,213
779,498
87,35
873,338
81,248
791,255
977,563
747,746
758,773
632,989
13,327
756,153
32,201
417,901
396,388
820,89
213,642
720,368
492,236
738,4
760,787
289,381
504,953
325,847
367,457
425,398
489,323
714,213
597,786
872,278
66,983
879,145
991,869
227,79
489,608
633,138
124,747
979,892
783,384
606,547
162,688
229,884
152,938
753,996
490,296
398,284
394,929
801,232
14,799
158,219
60,404
244,768
369,449
162,17
116,295
618,912
374,79
609,393
698,421
119,726
928,611
318,774
345,13
304,759
181,336
402,768
97,967
915,259
373,986
722,629
990,62
18,332
957,865
458,752
521,199
46,104
255,227
58,485
13,746
627,684
489,958
514,869
854,176
752,34
901,368
11,419
734,812
158,27
412,835
398,111
157,237
642,696
29,695
830,715
758,541
652,44
112,673
499,967
146,558
95,287
605,307
818,335
522,895
183,335
846,582
189,742
880,717
155,559
662,907
83,138
627,61
449,565
475,958
208,616
931,51
314,938
574,993
73,674
390,71
239,994
311,352
178,352
320,597
409,847
737,233
410,494
652,578
228,5
928,419
107,558
80,997
320,41
856,6
862,101
905,76
809,282
460,443
119,349
875,496
128,144
916,821
301,316
795,584
901,133
577,244
44,698
644,755
676,496
845,167
916,138
265,607
992,678
211,12
634,673
402,315
917,873
589,101
481,54
521,948
492,359
194,32
532,557
709,529
352,209
317,646
191,422
364,987
24,176
64,14
114,81
335,746
753,935
230,904
878,802
894,52
702,696
440,523
750,104
969,859
981,428
413,591
718,832
674,104
833,846
337,29
706,423
897,532
722,684
131,773
901,681
365,512
297,476
457,658
783,273
708,436
794,326
644,455
835,724
655,625
519,172
756,515
546,275
481,246
513,611
60,522
821,716
607,867
113,174
576,413
535,143
381,739
960,251
879,26
155,99
435,556
786,136
328,625
963,211
20,97
875,55
595,372
713,584
421,904
223,296
913,282
592,664
473,935
63,545
69,368
80,145
886,891
171,355
141,918
892,671
600,217
48,89
187,368
469,881
841,588
911,419
627,627
345,936
569,663
724,641
63,332
403,31
39,476
689,943
940,896
33,35
73,837
707,554
147,987
414,116
850,694
932,23
803,677
124,429
979,8
753,764
248,359
865,364
604,271
56,333
226,712
510,914
805,913
77,77
226,546
730,484
639,668
628,244
17,49
114,53
667,473
538,915
333,729
342,143
938,168
916,48
501,447
154,186
885,68
503,26
449,984
401,657
959,751
487,482
892,376
917,819
382,576
991,16
422,817
291,944
341,864
608,545
639,378
988,443
329,848
927,487
973,13
777,75
601,224
344,432
726,574
25,447
372,708
252,657
823,774
730,581
104,971
165,959
946,376
825,719
535,203
749,24
169,883
255,403
428,663
